f_id,i_id,disp.diff_median_25,ela_level.mmce_qda_50,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_10,disp.diff_mean_05,ela_level.qda_mda_10,ic.eps.max,ela_meta.lin_simple.coef.min,ela_level.lda_qda_25,ela_level.lda_mda_50,ic.eps.ratio,disp.diff_median_02,ela_level.qda_mda_50,ela_distr.kurtosis,pca.expl_var_PC1.cor_init,disp.ratio_mean_10,ic.h.max,disp.ratio_mean_05,ela_level.lda_qda_10,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_10,ela_level.mmce_lda_25,ela_level.mmce_qda_10,ela_meta.quad_simple.cond,ic.eps.s,disp.ratio_median_05,ela_level.lda_mda_10,ela_meta.lin_simple.intercept,ela_meta.quad_simple.adj_r2,disp.diff_mean_02
4,5,-0.6521676831602483,-0.1769474645703347,-0.0279465741888018,-0.6595469161570126,-0.7016263411543885,1.1658026163756998,-0.2367644635322441,-0.1341096293141462,-0.1531596899869713,-0.1124695843938375,-0.0896797952634202,-0.6276097112229388,0.5387780597678141,-0.2886199152274546,0.6346024575881765,-0.6935440707372356,-1.790992531401946,-0.7018654925897367,-1.0425193843230365,1.8381810438244837,-0.6596660733829451,1.3024322575524807,1.2503059337366882,-0.0433805230047759,0.0018609718849185,-0.6595125201331161,-1.011163847646771,-0.1809003108018959,0.9516203090258942,-0.663481636648765
6,1,0.0318991338143424,-0.7186629611382835,1.230770981379636,-0.0620413340567107,-0.0887684604067684,-0.5172045500430794,-0.2295555988157266,-0.1339235274324322,-0.2159741934855473,-0.1977794027963959,0.8800346683606743,-0.1628865528348341,0.2871397625743401,-0.3087747713262009,1.2867146249582615,-0.0627611301974487,0.1975788519183895,-0.0891309434471174,0.5352178178590192,-0.3690322224796755,-0.0614857478065337,-1.6780559702040996,-1.361496811476753,-0.2326224148565385,0.7499265442126205,-0.086319077599905,1.4755702204175776,-0.1798633025719185,0.8822407334532454,-0.1641440062463057
6,2,-0.26327920969861,-0.5406403783445806,1.0299980064144427,-0.2823980026327093,-0.2710210562021256,-0.3554813802330286,-0.2301915555537501,-0.1340160449457431,-0.1449471930631293,-0.2071576214340288,0.8538521160173006,-0.2822356673792393,-0.2050386902297696,-0.3054514889221819,1.0906403584179325,-0.2587186423379272,0.3104671837225992,-0.2711084975157904,0.184353632264275,-0.3343971603144807,-0.2831041006577872,-1.150704031878732,-1.0177083819458173,-0.2306879973358016,0.733278878165481,-0.2811483758008491,0.6971527975997487,-0.180013935191365,0.7375302868863662,-0.2663177394476272
6,3,-0.1120923912713433,-0.6098949869254242,1.0693587708639618,-0.2379029060933254,-0.314845327179108,-0.3135419761218399,-0.229880904944059,-0.1335180169832371,-0.1820883953673522,-0.2011630214525873,0.8800346683606743,-0.3825215830805909,-0.1456877591563324,-0.3090692393873165,1.1699512976926676,-0.2372634402787516,0.3141887770787816,-0.3148752510259778,0.2011162902923245,-0.4587108508521537,-0.2375226262767784,-1.438350543692569,-1.1957858418467335,-0.2318734312266331,0.7499265442126205,-0.3099492285783794,0.9415139487968236,-0.1797706705358288,0.882240733453245,-0.3944363027582848
6,4,-0.0296034926053616,-0.7339584575119661,1.2282902609311368,-0.1114803302115829,-0.1571870577307921,-0.771556475695828,-0.2272549063939768,-0.1339475843353357,0.0201165964602189,-0.177850688191426,0.92371589318687,-0.1873811658733943,-0.1517193578426577,-0.3144006974212386,1.3219639313025904,-0.1049563609138307,0.2447190344300384,-0.1570845870550396,0.7275405279060285,-0.3378012047498774,-0.1110743847704883,-1.6192602995503278,-1.5593606558111044,-0.2312214317091396,0.7873111409095012,-0.1738510811394588,1.477781633550583,-0.179312944921178,0.89978139364317,-0.1812216159385267
6,5,-0.0547870193008949,-0.2976119359627246,0.6869970590686357,-0.0217838657591724,-0.0048931699995758,-0.0060869200837012,-0.2324276310113484,-0.1340264050090102,-0.2227069612339224,-0.1368209816517821,0.7752171838127007,0.0532695323706635,0.0446694953840805,-0.2964250428988982,0.7535688665002859,-0.0134141654613436,0.0636014910958075,-0.0050527064407044,-0.0397029647365992,-0.3840552934632811,-0.0227498428380578,-0.8051663981904124,-0.7654319804195189,-0.2324509848866403,0.6834189107774146,-0.0004812418707928,0.7225840486293081,-0.1804620147811561,0.4171000123454198,0.0565877480875498
7,1,0.2345665629355398,-0.7615753259644505,1.2737701358202869,0.1992790741904655,0.2219110705649132,-1.567499986813207,-0.2367556671542493,-0.1341096257575345,0.6910258046169748,0.0268982045080309,-0.2469496596726201,0.1549754256394678,0.255534185457998,-0.2946982325358221,1.0091263374966708,0.2218778837876238,0.1169443292010937,0.2218433578094739,1.9216559837667704,0.0027662304740925,0.199592025479561,-0.6414430691391424,-1.1339533904922487,-0.2307549159382644,-0.2973403478201565,0.2062072310032522,1.2787544515801166,-0.180902179801871,0.5320539818043908,0.1804004183561514
7,2,0.1695519480991119,-0.6689525979238122,1.1421265706866015,0.1018136246280047,0.1288526860318386,-1.2832775503186764,-0.2367599290405767,-0.1341095532067331,1.2667884267912,0.0792776870125374,-0.2906308844988157,0.0691732811261343,-0.1953881323316498,-0.2927948792602272,0.7161164785094368,0.1196080873055497,0.2000599141558444,0.1291269457681579,1.180900049992892,-0.2856998732058193,0.101082611982143,0.2947649174247624,-0.6170340971687551,-0.2305109545572443,-0.3388972398729914,0.1073807753940784,0.0735342940922814,-0.1809029884984025,0.2924360345670259,0.0910713830429959
7,3,0.1918230941563862,-0.6893465930887233,1.0205712687101465,0.1929226318276954,0.1776776518298466,-1.170131675917988,-0.2367606697178042,-0.1341095758508336,1.1895465638318206,0.2930850863506172,-0.2906308844988157,0.1206474679462974,-1.0108602747227728,-0.2668665182255094,-0.1959593231500751,0.2233082305915687,0.2831754991105924,0.1775007259636276,0.9321473232255024,-0.3484925872677112,0.1927464560670284,0.7388983680555611,-0.6541335679814461,-0.2308128279407858,-0.3222495738258517,0.1598999775178104,-0.0425648953904911,-0.1809031478522768,-0.5302522509479264,0.1277079645194697
7,4,-0.1632303689490083,-0.5699567463941401,0.90248897536159,-0.191288995433017,-0.2109217966258063,-0.9444433717800802,-0.2367649999684395,-0.1341096288718627,0.6869565493844407,0.125156358870503,-0.3692221791161766,-0.2746742868325532,-0.5090312640205438,-0.2986001067507919,0.2909217207309689,-0.1736130075031955,0.5114332249564695,-0.2112171506071122,0.862793425124718,-0.2975868634489919,-0.1912176364294047,-0.0471545211464021,-0.8841502870201299,-0.2301668328232533,-0.4220110239786608,-0.2246761154527481,1.0941014549741803,-0.1809034458527556,-0.0236090749264394,-0.2602967873125494
7,5,-0.0253205799020393,-0.6285894824932592,1.0776278390256255,-0.0641601481776351,-0.1055435184882065,-1.2362088665679904,-0.2367633135636555,-0.13410956922881,0.8251632543730621,0.0014811005867191,-0.3430396267728027,-0.1590526134027118,-0.1092569030909304,-0.3038219150851417,0.802036662723739,-0.032008673912631,0.2943402791791395,-0.1052555368456081,1.2812200797180124,-0.2800156220594607,-0.0642128445643719,-0.3185191549330404,-0.8445775181532594,-0.2287860383829693,-0.3887572072610579,-0.1235907694296493,0.9824250917574178,-0.1809032219876145,0.4733240927756247,-0.1364111358059468
8,1,-0.9521428889009216,-0.0749774887457797,0.0975778805052521,-1.0042073464938293,-1.0618127508542174,0.0168439771281718,-0.2320076328199278,-0.1340443638087501,-0.2750893740454554,-0.2227702240523609,0.7883084599843877,-1.0137371112525329,-0.0851305083456314,-0.3096616236133079,0.6698517639325052,-1.048985251517592,0.4866226025819175,-1.0617894523774594,-0.162927695126001,-0.3235344017664511,-1.0043933655880335,-0.2678644232928679,-0.10506139995362,-0.1453703035174558,0.6834189107774146,-1.014158315119184,0.3322696306538911,-0.1804562609569732,1.0286739234316349,-1.062287611704924
8,2,-0.7761151767943869,-0.1777972143688725,0.279001235972152,-0.8678969713811135,-0.9430235184238688,-0.0987156759263983,-0.2306298562547195,-0.1340732623016249,-0.1969596735807958,-0.2263669840412257,0.836353443534479,-0.9207285805843768,-0.1177011412517854,-0.3101843561433445,0.8196613158959027,-0.9045202243191376,0.3526452417593383,-0.942582636895766,-0.0303619415606635,-0.1412228369001736,-0.8671480471221396,-0.6296839350083863,-0.4562697236470994,-0.1364159157496776,0.7249758028302491,-0.9029079622334284,0.7524381259248775,-0.180302414953932,1.0808260648891792,-0.9566837603175584
8,3,-0.8099501871506307,-0.1952170852389007,0.2393097087961666,-0.824108146215369,-0.9121555931195416,-0.0911726176330192,-0.229880904944059,-0.1340237125989553,-0.2619197843837989,-0.1984454694610005,0.8582158747411961,-0.9000679069779387,-0.1167360854619735,-0.3129421495307011,0.7293349683885599,-0.8608946467988121,0.4382418889515412,-0.9120610851057668,-0.0331770444356028,-0.3647659319119236,-0.824738909785963,-0.6161157033190544,-0.5082089827848617,-0.1459255364732606,0.7249758028302491,-0.870154051231529,0.6551359480726495,-0.1802369469338061,1.0729954130186767,-0.9413212097183592
8,4,-0.9414356071426164,-0.0758272385443175,0.0742591082893607,-0.9646561495699334,-1.030262912619751,-0.0597934951325616,-0.2315470715076578,-0.1340716897921493,-0.268652552132174,-0.2314024480256367,0.8101708911911049,-0.980758132248442,-0.263907093408301,-0.3116456625168901,0.6698517639325052,-1.0003534601834578,0.5424465029246587,-1.0306920222518,-0.0942135931331565,-0.2572739222403225,-0.965045255224941,-0.3402283256359716,-0.2880854559628957,-0.175990567810818,0.6834189107774146,-0.9938283013938676,0.3101554993238366,-0.1804175035264856,1.0006401897352373,-1.0267092581794643
8,5,-0.8883274896214237,-0.1433823475280853,0.2632900064649914,-0.9095669824259336,-0.9758007999325876,0.0002492488827372,-0.2315470715076578,-0.134038026379252,-0.2954356502081274,-0.2432584346555988,0.8101708911911049,-0.9567605113584902,-0.2236160141836504,-0.3069589998861133,0.8747383570589168,-0.9517216688493269,0.5635355319430282,-0.9759835803640656,-0.1228764587689054,-0.3746061356339902,-0.9106702851758014,-0.483147032763601,-0.4364833392136592,-0.1712671065082427,0.6834189107774146,-0.9294499245970336,0.5235568666588373,-0.1803999797664143,1.0562378180158023,-1.0023700153061492
9,1,-1.257343248139648,0.1497813329675101,-1.2109194653964006,-1.0529400712750605,-0.84423706527762,0.8369252747843637,-0.2333228400278438,-0.134087135343344,-0.4285372895413876,-0.216002986739978,0.7489909938820876,-0.8483452240834718,-1.5778305512373114,-0.1973120587968004,-1.2071737989030131,-0.966025136888776,0.3067455903664168,-0.8441074414978444,-0.878091784582246,-0.4225820336214163,-1.053314142121497,0.8501578679080827,0.9732965516685907,-0.2336986817944576,0.691721986112646,-0.9486504931153878,-1.011163847646771,-0.1806071977259656,-0.0433423176401046,-0.7288728258976112
9,2,-1.294775905166682,0.1778230763192627,-1.2162116690198652,-1.1256860227600851,-0.965481184256472,0.9690796560843684,-0.2333228400278438,-0.1340986249436717,-0.4525828886427268,-0.2118733734194295,0.7402634764342964,-0.9174626321792356,-1.5278889141145415,-0.1959521266738028,-1.204970717256492,-1.08474392161622,0.3290751505035111,-0.9656177703221804,-0.9469338457966784,-0.2928782147915564,-1.1263892042243846,0.8510624166873714,1.0845949641066683,-0.2336532572034491,0.6834189107774146,-1.0169819281365886,-1.011163847646771,-0.1806141054860714,0.0039548196577281,-0.8478687344581503
9,3,-1.260598261794173,0.1710250779309591,-1.1998389140597712,-1.0479961716595738,-0.8458281954479461,0.8106754319234041,-0.2331599134425542,-0.1340953422114942,-0.4377116104292829,-0.2162427707392357,0.7489909938820876,-0.8647104655483646,-1.5768654954474997,-0.2047503082281655,-1.286484738177753,-0.9774679113203388,0.2906186858229572,-0.8452591981691651,-0.8661915769745467,-0.3637252668988166,-1.048750429179809,0.8501578679080827,0.9559834652893404,-0.2337370142318892,0.691721986112646,-0.956556609564122,-1.011163847646771,-0.1806061406989609,-0.0596300735307493,-0.7476290040638535
9,4,-1.2826124330892477,0.1642270795426555,-1.1636203955116848,-1.0776595693524964,-0.8536474637135487,0.8785629565638173,-0.2333228400278438,-0.134097821016956,-0.4290551947528009,-0.2080901147644752,0.7402634764342964,-0.879336234493128,-1.5558755320190891,-0.2042730906677627,-1.231407697014739,-1.0132265814189654,0.2993024036540521,-0.8533214948684105,-0.901380362911292,-0.3469414832762127,-1.0771344974756751,0.8501578679080827,1.0103960224812816,-0.2338724613121666,0.6834189107774146,-0.9548624417536794,-1.011163847646771,-0.180616057628006,-0.0240789140386695,-0.7664216728490969
9,5,-1.3185032415430862,0.1510559576653172,-1.193058278167207,-1.1376926361119828,-0.9704364182154874,0.9241230286558284,-0.2331599134425542,-0.134102189683562,-0.4290551947528009,-0.2165091974050775,0.7489909938820876,-0.910682239294648,-1.5751766478153288,-0.1902689620563468,-1.121253614688715,-1.086174268420165,0.337758868334606,-0.970800675343123,-0.9244130227971612,-0.1983359950494109,-1.1375758664351083,0.8519669654666601,1.0499687913481572,-0.2335439162099582,0.691721986112646,-1.0390061096723475,-1.011163847646771,-0.1806087296527954,-0.0066948668861546,-0.819697976589786
10,1,0.7796100335602981,-1.0275470129068314,1.4065713704966047,0.6866063220027679,0.6619267539531053,-2.0116352591273774,0.065361549852547,-0.1254661275033102,0.7892058354092127,-0.2142445707454219,1.5877054206148349,0.6613039267539388,0.2017323251759802,-0.2838787725572678,1.1941851958043983,0.6803040344520267,-0.622412217560551,0.6618144062539864,2.8734166739395306,-0.3533967588715345,0.6861840041281063,-1.3035727755785382,-1.450535541427211,-0.2118223902093743,1.4979506011636463,0.6579853137880508,1.1914036328264086,-0.1411205981015213,0.6487306946748723,0.6577706961203265
10,2,0.749201353366712,-0.9192039135932408,1.3802757337425144,0.7720651582133328,0.7905809934394761,-2.0445229932865105,0.0325448259802651,-0.1041904552057919,1.3301948219599626,-0.1565631975906626,1.5789342655798044,0.7738371489745707,0.5920973921549261,-0.2703773774740797,1.1126711748831382,0.7739917501104295,-0.6385391221040108,0.7908111534419072,2.6827574337731668,-0.4545823989309976,0.7717257942668245,-0.6206384472154983,-1.1809460535216572,-0.2136984171159986,1.4937783058076926,0.7873067899851989,0.772340844121927,-0.1459643256263943,0.517645582362667,0.7994637696991596
10,3,0.9310538267497644,-0.9098566658093232,1.254089753595527,0.9564019867336372,0.9309641353242508,-1.274527602698356,-0.0462280894457305,-0.1318732800051907,2.29734581104522,0.5975041947415081,1.5265255233058177,0.9103679920851544,-0.5999877722103231,-0.244398674124464,0.2380477612144703,0.9692340888489356,-0.45245945429487,0.931325467343034,0.8476942369773147,-0.2461173762119572,0.9552761025800928,1.556610464532631,-0.6244539913312931,-0.1958123538759464,1.4646967844460437,0.9352641120972216,-1.3351358716320345,-0.1584817102067951,-0.3595440401709802,0.9174379409276856
10,4,0.6170306673421949,-1.2008959718085743,1.4100443791245034,0.5354642480435909,0.5637312920129777,-2.1996082717983887,0.1265402917198852,-0.1303138628246851,-0.4811416617292405,-0.3175914744254732,1.6226154904060002,0.6019488644344133,0.2466074194022371,-0.2353956752067492,1.2382468287348047,0.5558638625088029,-0.7749975451640476,0.563339210856066,3.3599176344177284,-0.1009202922804202,0.5353032018730217,-2.5789865543757395,-1.806690461229044,-0.209998575476323,1.585215922936932,0.5676296972310911,1.444610436555508,-0.1311860869866356,0.6714395850993283,0.6136170471297554
10,5,0.9611198739270848,-0.8907372953422192,1.2053022514417118,0.9592270722282008,0.905278748288986,-1.3499581856321492,-0.0462280894457305,-0.1325189964603743,1.8981148795042124,1.4158070562081473,1.5090704884102348,0.8180694502007244,-0.3625840479165752,-0.2170103859577047,-0.9868656342509567,0.9549306208094848,-0.2378475707549977,0.9054109422383172,1.0067475494114018,-0.3758855868183289,0.9593945752347872,1.2038364406100015,-0.7011262310108545,-0.2099811714184653,1.439746043063672,0.8900863038187418,-0.8784790596664589,-0.16071680015092,-1.2700922396729668,0.8229637283354636
