f_id,i_id,ela_level.mmce_mda_50,ela_level.lda_mda_10,ela_level.mmce_mda_10,disp.ratio_mean_10,disp.diff_median_25,ic.eps.s,ela_meta.lin_simple.intercept,pca.expl_var.cor_init,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.coef.min,ela_level.lda_qda_25,ela_level.mmce_qda_50,ela_meta.lin_simple.coef.max,disp.ratio_median_05,disp.ratio_median_02,disp.ratio_median_25,disp.diff_mean_05,ela_meta.quad_simple.adj_r2,ela_level.lda_mda_25,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,disp.diff_mean_25,disp.diff_median_02,ic.m0,ela_level.lda_qda_10,ela_distr.number_of_peaks,ic.eps.ratio,ela_level.mmce_lda_10,ic.eps.max,nbc.nn_nb.cor
3,1,-0.3254606516144212,0.836236990137501,0.2813539199850766,-0.8181179548374619,-0.7928198808192949,-0.4369523839191649,-0.1809047103967209,0.8017837257372707,0.2056075381785851,-0.1341096717938314,0.0954770586076492,-0.1238884184782609,-0.1685196925535404,-0.7706355051482988,-0.7722736679084522,-0.7941936796061628,-0.7993962904601696,0.9372423649948932,0.1492551250292212,0.0875291522227379,-0.4615140926294345,-0.8181093363822796,-0.7714686367080346,-0.1179537154878464,0.0344942258421325,-0.5160658607860316,-0.461469299527872,0.5929548956721026,-0.2367695402273478,0.3791044248993982
3,2,-1.1153438174210784,0.9981018044929976,-0.0595417469178225,-0.6032424365452355,-0.3214870413329049,-0.0734450474412771,-0.1809009233925099,-1.2472191289246497,1.0061390922225188,-0.1341096724970011,-0.2477272389628881,-0.9338742569101164,-0.168515879339261,-0.6297938266768275,-0.724696414326246,-0.3210806392901128,-0.6728984090185502,1.096048485070935,-0.1434115939168273,-1.446875514776975,0.5413277307880441,-0.3586599850680204,-0.724216330334681,-0.5802511934630616,0.4284006047022255,1.3040130786783952,-0.2423312709059178,0.2377996196185001,-0.2367633312147609,0.0464522028714257
3,3,-0.6746645144388717,1.6944464085324182,-1.5436134002450987,-0.3954585195167798,-0.3254606096657948,-0.1395185312856343,-0.1809003573805961,-1.2472191289246497,0.9477669997401494,-0.1341096344280082,0.0209072286677234,-0.441610830904409,-0.1685174270709768,-0.4171285034071576,-0.4850147783555073,-0.325371914032208,-0.4282605418734191,1.050022143167898,0.0668214174431849,-0.6875676861120102,0.4588134240918174,-0.3166227377183914,-0.4857973204074527,-0.6105441905953404,0.6282838868598856,-0.1260489451865115,-0.1196490019351455,-1.427972914084236,-0.2367435603846217,-0.1149819637009725
3,4,-0.684465454455774,0.8807769726111637,-0.0213379221787046,-0.6543019656443791,-0.5269289785440129,-0.2303953654051064,-0.1809029948141224,-1.2472191289246497,0.6538218197396424,-0.13410965307729,-0.2052667975523354,-0.4308825416536568,-0.1685187753385895,-0.6511164712262932,-0.6811587388783776,-0.5270618269107057,-0.6745699881661718,0.9311461607693252,-0.0848782501276177,-0.5580260385940269,0.0959722021320193,-0.5444020276832842,-0.6807484526903308,-0.286540829963138,0.2003629532922755,0.1989651511464218,-0.2861588766303086,0.1749402787240572,-0.236764481183354,0.4035641471073374
3,5,0.0426190956870264,0.1192519064151596,0.5105768684197848,-0.9195278529093706,-0.9503253660144778,-0.3956409802163533,-0.1809034111038093,0.8017837257372707,0.4140792970441931,-0.1341096387570874,-0.0336646487670666,0.0390990528312564,-0.168519463072881,-0.8418980277215127,-0.8144648173115413,-0.950825207692658,-0.8691056586974619,0.971381108658073,-0.1750683021911152,-0.0380652428777999,-0.2079528545859437,-0.981437152543516,-0.8154316732515072,0.1270244352340652,-0.2323990030426978,-0.6460714993192049,-0.3650573236985926,0.5992408297615462,-0.2367657744827241,0.8193794246423033
4,1,0.1475254536457224,-1.1311266259551604,0.6633921673762571,-0.7833691086449903,-0.7814909838702051,-0.0568957238800108,-0.1809024800022297,0.8017837257372707,0.1430660105189027,-0.1341096276143963,-0.2319542060010909,0.2029117771600627,-0.1685178066012686,-0.743701638348973,-0.6703865305201414,-0.7802470366943509,-0.7733286913202361,0.5646118817070586,-0.2361269674381028,0.1578620134790389,-0.5074433612319407,-0.8037303986570546,-0.6702440103303862,0.404929756751929,-0.9548579534034948,0.6539848860125286,-0.1196490019351455,0.4483784116148833,-0.2367591710016899,0.5894580358876755
4,2,-0.8601563792032106,0.5266297948937619,-0.1006843274061038,-0.551473747319715,-0.3646044849451133,0.0670384872284243,-0.1808962443975182,-1.2472191289246497,0.7017703242787315,-0.1341095378777212,-0.2445585493053843,-0.5394033136901196,-0.1685132178065199,-0.602298837652517,-0.562664446937788,-0.3639933867110699,-0.6251002809595387,1.0038433961592217,-0.0849684401796814,-0.5687912724597873,0.1916317822558593,-0.3688098234622972,-0.5627591607281244,-0.1785397097524039,-0.1955817509435487,1.3040130786783952,0.0469046565819202,0.0837942344271146,-0.2367045125233619,0.2396840083141454
4,3,-0.136701806844448,-0.0176270641136497,0.3989041499515937,-0.7011065339852597,-0.6258454668308431,-0.2138873119774094,-0.1809023251737056,-1.2472191289246497,0.7142786298106677,-0.1341096873878921,-0.3449708037853979,0.0721091736028043,-0.1685185052772091,-0.7190122604495919,-0.7233498882814667,-0.6279067833499556,-0.752456540882369,0.93023173013549,-0.258674480453977,-0.267364724218496,0.0924879127897602,-0.6467462314922411,-0.7226954851445209,0.1204390010748719,-0.3358440158610662,0.0689595126132484,-0.2511318191083179,0.4578073127490504,-0.2367599466916687,0.3399688693666958
4,4,-0.4619478162942481,-0.5966468362712365,0.6839634576203969,-0.7521660630844033,-0.5829816552398834,-0.0238383468910476,-0.1808999509597433,-1.2472191289246497,0.6183816207324883,-0.1341095593763686,-0.1128818902046649,-0.1775298647320262,-0.1685158535662555,-0.73304031607424,-0.6968682094008036,-0.5828483985579509,-0.76659719691495,0.9079805847121674,-0.1030064505923809,-0.4281255499471844,0.0590704104617297,-0.5989574090525217,-0.696169115548701,0.0664384409695049,-0.553053063712443,1.3040130786783952,-0.0626424658181055,0.6118126979404351,-0.2367587648836236,0.3448608138082837
4,5,-0.3584934494491665,-1.0507373892953824,0.6340046098846278,-0.7230904979029453,-0.6806299834204718,0.0091777599643463,-0.1809003429336124,0.8017837257372707,0.5370776347749021,-0.1341096306471975,-0.0986579944087584,-0.1189369003625288,-0.1685157549703829,-0.6915172714252802,-0.6623073742514658,-0.6804748989406271,-0.732849369258918,0.857839304956872,-0.22701777217969,-0.2903305564654522,-0.0776087578277971,-0.7039236544466666,-0.6630288378003233,0.1889275163304608,-1.1032735198239376,0.5889820667459419,-0.0933349249717499,0.4420924775254397,-0.236764481183354,0.6237016469787899
5,1,-1.3338684800201626,1.377234826037082,-3.3509481859802976,0.6633175491640602,0.7634662015601605,-0.9244352016390572,-0.1809046973231495,-1.2472191289246497,1.5481656652730995,-0.1341096845527936,-1.4979513471624974,-1.1901153193992566,-0.168519826146244,0.6069195571921815,0.5747012188859024,0.76353905177458,0.5951524968040812,1.1749943297920389,-1.4609980645124607,-1.7145709969055496,1.4158843556950746,0.7689024785495037,0.574550093569452,-1.2348433488866597,0.9165795321898956,-0.6460714993192049,-0.8559177510473895,-3.55890457040585,-0.2367754002625037,0.3473067860290774
5,2,-1.3164445866567809,1.179520757495465,-3.368580720475275,0.5760908536196896,0.7736114824100916,-0.9244352016390572,-0.1809036133247531,-1.2472191289246497,1.579436429102941,-0.1341096845527936,-1.5144989487072402,-1.1727850059941938,-0.168519826146244,0.5171400011944312,0.452167348810974,0.7742672386298182,0.5078689586093638,1.1749943297920389,-1.4508065886292856,-1.6980643049780504,1.4158843556950746,0.7787985709839235,0.4527410043854472,-1.224306654231955,0.7550422461631824,-0.6460714993192049,-0.8559177510473895,-3.609192043121405,-0.2367754002625037,0.2616977583012903
5,3,-1.3298755044577215,1.3913572595043409,-3.368580720475275,0.6122580200649166,0.7749641865234158,-0.9244352016390572,-0.1809045736052327,-1.2472191289246497,1.525233771797883,-0.1341096845527936,-1.526047062125699,-1.1868143073221018,-0.168519826146244,0.5878414015426592,0.5329589114977408,0.775340057315342,0.5732864344406011,1.1749943297920389,-1.465146806907382,-1.7102649033592454,1.4158843556950746,0.779728972836732,0.533098220014384,-1.2848926484965124,0.6980965309786862,-0.6460714993192049,-0.8559177510473895,-3.6469076476580704,-0.2367754002625037,0.0586820639753953
5,4,-1.3298755044577215,0.700444360644632,-3.3538869417294603,0.6200587814550641,0.7829113231891953,-0.9244352016390572,-0.1809031477855741,-1.2472191289246497,1.5961141698121888,-0.1341096845527936,-1.561888462918355,-1.1736102590134827,-0.168519826146244,0.578302323717898,0.4979492343334745,0.7828497881140086,0.5784367053278671,1.1749943297920389,-1.5135788648654798,-1.703088080782072,1.4158843556950746,0.7875950975922966,0.4981541491334908,-1.290160995823865,0.908935812030903,-0.6460714993192049,-0.8559177510473895,-3.659479515836959,-0.2367754002625037,-0.0831843248306517
5,5,-1.3287865111225097,0.4701400610247258,-3.380335743471927,0.6845923529553689,0.8104726694981752,-0.9244352016390572,-0.1809047433425643,-1.2472191289246497,1.6002836049895015,-0.1341096845527936,-1.52576540082281,-1.1756733915617044,-0.168519826146244,0.5951359904674768,0.5172494409753128,0.8096702552521086,0.5874270904731821,1.1749943297920389,-1.4274473651448396,-1.703088080782072,1.4158843556950746,0.8132234395378453,0.5175714516776309,-1.34547864276107,0.7658708497217557,-0.6460714993192049,-0.8559177510473895,-3.700338087418347,-0.2367754002625037,-0.2348346025198741
6,1,-0.7973577635393542,1.3924436005402814,-1.4965933082584923,-0.0976112664384442,-0.0054615428575464,0.7528242967485268,-0.1798633346977981,-1.2472191289246497,1.1541540410171005,-0.1339235287654509,-0.1584406059469995,-0.6450357001590734,-0.1681103954914177,-0.1219782130645538,-0.1995512568622691,-0.0067447644316009,-0.1238072479323221,0.7903238431587081,-0.0388813235752343,-1.005859767409658,1.127796977805562,0.0100328946040813,-0.2000198986284869,-1.013572761137836,0.4675109728490716,1.0440018016120487,0.8796291653453457,-1.390257309547571,-0.2295556164383075,-0.2715241858317828
6,2,-0.5243834341797007,0.627659511236456,-1.1057387936198295,-0.2919211410657388,-0.2968001912647389,0.7362749731872607,-0.1800139673180924,-1.2472191289246497,0.96861417562671,-0.134016046278778,-0.090841893253582,-0.4721451926180908,-0.1682681902854658,-0.3155653806847026,-0.3189432328327116,-0.2964058095230628,-0.3049251074678406,0.6495015255480908,-0.1850793979701633,-0.690438415142879,0.935527556828174,-0.2691722432251471,-0.3189287714033486,-0.8555223413172491,0.1181929615831031,1.1740074401452218,0.853358872203853,-1.0633887368964674,-0.2301915731788477,0.0611280361961848
6,3,-0.5966199920820557,0.8677408801798451,-1.3290842305562054,-0.27064633727443,-0.1475800187636667,0.7528242967485268,-0.1797707026611869,-1.2472191289246497,1.0436640088183242,-0.1335180183161846,-0.1261903867661817,-0.5394033136901196,-0.1682449456725698,-0.3441826141589849,-0.4190350021613157,-0.148356830920758,-0.3484765209355976,0.7903238431587077,-0.1218561714736516,-0.7675892578474957,0.973221232439886,-0.146443780641018,-0.4188447635476031,-0.8476198203262207,0.1348817505969041,1.0440018016120487,0.8796291653453457,-1.2865393970717405,-0.2298809225679272,-0.144333630350499
6,4,-0.7222172234097688,1.3946162826121669,-1.6494086072149703,-0.139451713894688,-0.0661641399429685,0.7899880520276296,-0.1793129770439599,-1.2472191289246497,1.1875095224355974,-0.1339475856683586,0.0662546984328909,-0.6598902545062693,-0.1680809832395371,-0.2089521579373735,-0.2242375676832256,-0.0668226108209413,-0.1917998592071921,0.8073932149902978,-0.0697263213809502,-0.8992839521386302,1.1254213259812944,-0.0492590780158184,-0.2244241586566412,-0.991182284996586,0.6589861628318395,1.4340187172115686,0.9234567710697368,-1.591407200409788,-0.2272549240074526,-0.0440487692979486
6,5,-0.339980562750573,0.6526453550631431,-0.9352909601683737,-0.0486792177184329,-0.0910200780253,0.6867095427706005,-0.1804620469104056,0.8017837257372707,0.6496523845623295,-0.1340264063420469,-0.1648484005877297,-0.2361228291015236,-0.1683652053863295,-0.0366876348666905,0.015444068287513,-0.0904246219024675,-0.0404541796252548,0.3376806794102959,-0.084968440179681,-0.3258558282224607,0.6070540979261133,-0.0732803622156066,0.0153388539967756,-0.6355688404002667,-0.1048762717235018,0.6539848860125286,0.7744604251355689,-0.8465240108106398,-0.2324276486452953,0.2029944250022367
7,1,-0.8307535591525033,1.1990748961424404,0.3048639659783798,0.1846344638595945,0.194569577900265,-0.2882560926691843,-0.180902211933598,-1.2472191289246497,0.8914796248464345,-0.1341096270905859,0.7047808720827957,-0.6867109776331527,-0.1685189356684382,0.1686830994781628,0.11643352164597,0.1938723297613729,0.1849379384148301,0.4495460269494656,0.3657112499816152,-0.7622066409146147,1.168974942759533,0.2296923138535529,0.1166695858528071,-0.7909850865571775,1.8478394382271783,-0.5160658607860316,-0.2511318191083179,0.7343884126845922,-0.2367556848053244,-0.0807383526098574
7,2,-0.6703085410980261,0.0149631669646395,0.9631452537908748,0.0832245657876858,0.1304006765244499,-0.3295674963719961,-0.1809030206301341,-1.2472191289246497,0.6142121855551766,-0.1341095545397844,1.25275293685381,-0.5967583985306839,-0.1685192181824327,0.0704867101056244,0.0307046967950135,0.130576027315461,0.0924589515180464,0.2163662153214956,0.537793869318768,-0.4209487273700108,1.0429070192850678,0.1780127200293609,0.0311839387686784,-0.677715619019091,1.1103478382203615,-0.5160658607860316,-0.2949594248327088,1.1052585239618116,-0.2367599466916687,-0.0489407137395366
7,3,-0.4550508585045759,-0.0991026418093683,0.6780859461220717,0.1860527841123483,0.1523821183659675,-0.3130181728107298,-0.1809031799840093,0.8017837257372707,-0.2488608961484395,-0.134109577183885,1.1792393367997187,-0.6165644709936127,-0.168519504288824,0.1226710770293159,0.0832192125414114,0.1531052197114633,0.1409799246138676,-0.5842178046012013,0.5901942895676601,0.3512773819338672,0.9265000798959576,0.1785202119490747,0.0824682533205969,-0.4959576362254129,0.8626913050689967,-0.5160658607860316,-0.2949594248327088,0.737531379729321,-0.2367606873688991,-0.3057677969228979
7,4,-0.4604958251806328,1.0176559431399683,-0.1888469998809916,-0.207531086026879,-0.198052790992075,-0.4121903037776194,-0.1809034779844897,0.8017837257372707,0.2118616909445538,-0.134109630204914,0.7009080291680689,-0.5006164217835508,-0.168519548653639,-0.2594531581861075,-0.3122106026088151,-0.1987793091403842,-0.2452000363014756,-0.091187287858402,0.3244943961885968,0.0093017861315457,0.813419053060822,-0.1565936190352947,-0.3113952824381357,-0.5038601572164443,0.7936430329660957,-0.6460714993192049,-0.3738140880790903,0.039792695801005,-0.2367650176195515,0.5283087303678276
7,5,-0.6441727010529529,0.9079354985097318,0.3812716154566156,-0.0671173810042357,-0.0619369395888302,-0.3791329267886563,-0.1809032541193473,-1.2472191289246497,0.6955161715127639,-0.1341095705618613,0.8324438576173434,-0.5575588801144709,-0.1685193050066533,-0.1590122799136242,-0.1964093627577831,-0.0603856987077961,-0.1404778615937352,0.392394112334767,0.261992690108593,-0.4855401305645737,0.9811400718541116,-0.0246457199096977,-0.196200101406689,-0.6829839663464434,1.2102257816312003,-0.6460714993192049,-0.3475437949375973,0.6966728081479333,-0.2367633312147609,0.2837115082884358
8,1,-0.0662802378341118,0.2691669693752877,-0.0419092124228453,-1.0755430807123074,-0.9767030962242992,0.6867095427706005,-0.1804562930861903,0.8017837257372707,0.5704331161933992,-0.13404436514179,-0.2147024511991248,-0.0199065380478852,-0.1683197266652522,-1.0439020287164509,-1.0487603491031618,-0.9765728561452318,-1.0907931959239,0.9328226169313564,-0.2957425918520746,-0.1973907040910535,0.0425992244801414,-1.0074038224355404,-1.0477319339252995,0.1019997854291388,-0.2275579802753357,-0.6460714993192049,0.7875955717063156,0.0555075310246158,-0.2320076504522125,0.4769433137311549
8,2,-0.1606596602190984,0.6819765630336017,-0.4474575058073282,-0.9322927351841565,-0.8029651616692262,0.728020946473412,-0.1803024470822832,-1.2472191289246497,0.7121939122220119,-0.1340732636346699,-0.1403438672363658,-0.1197621533818174,-0.168281055772671,-0.9333609503942218,-0.9549523679835278,-0.8027762290903556,-0.9727435658499886,0.9835735171092088,-0.218359527181594,-0.3176024822587112,0.216338561228242,-0.8276671008702237,-0.9550664828039028,-0.108734107664977,-0.0955764121967275,-0.4510630415194449,0.8358015596209553,-0.2807899427606541,-0.2306298738815518,0.8144874802007154
8,3,-0.1777205558040775,0.5863785518706242,-0.5062326207905867,-0.8890339674751604,-0.8363600444669164,0.728020946473412,-0.1802369790617887,-1.2472191289246497,0.6267204910871128,-0.1340237139319915,-0.2021685232205538,-0.1366798402772357,-0.16832517984128,-0.900815861345036,-0.93430563529691,-0.8371064270271199,-0.942067829600396,0.9759532618272488,-0.2281000528044518,-0.276335752439963,0.178328132039961,-0.8517729670566311,-0.9344820199975462,-0.0771240237008602,-0.0983791095883578,-0.6460714993192049,0.8577372543941016,-0.4159375256837063,-0.2298809225679272,1.1960591466445665
8,4,-0.0150975510791767,0.2474401486564265,-0.2505608706134127,-1.0273201921186714,-0.966135095338954,0.6867095427706005,-0.1804175356554846,0.8017837257372707,0.5704331161933992,-0.134071691125194,-0.2085763178612841,-0.0207317910671738,-0.1683537710542253,-1.023701628616957,-1.0159948820135287,-0.9658446692899914,-1.0594397924522985,0.9055421030219402,-0.3006128546635037,-0.1575593387877401,0.0202680973320263,-0.997000238081407,-1.014874604119277,0.0295600096780358,-0.15914668485235,-0.5160658607860316,0.8095312664794619,-0.1487853268823237,-0.2315470891381199,0.9270022023572352
8,5,-0.1000390312256648,0.4571039685934119,-0.4915388420447721,-0.9790973035250388,-0.9137178109476426,0.6867095427706005,-0.1804000118953146,-1.2472191289246497,0.7643118519384139,-0.1340380277122908,-0.2340666657727602,-0.0863394061006253,-0.1683700670762892,-0.9597336949685592,-0.9904108871627196,-0.91327655369932,-1.0053167703212058,0.9596459155238548,-0.2968248724768365,-0.3057607250063747,0.2012927663412144,-0.94405191445793,-0.9909655029902448,0.0111207940322997,-0.1876832401125898,-0.6460714993192049,0.8095312664794619,-0.3907937893259293,-0.2315470891381199,0.6799590080570499
9,1,1.1512143109322155,-1.0507373892953824,0.6340046098846278,-0.9932805060525768,-1.277933393460175,0.6949635694844488,-0.1806072298560322,0.8017837257372707,-1.20574626934158,-0.1340871366763915,-0.3607438367471954,0.1983728855539749,-0.1684895120830341,-0.9788118506180816,-0.8826888035803662,-1.2780349067774557,-0.874572174288332,-0.1103903311689406,-0.49109424462161,1.245509475049696,-1.210477924426853,-1.242880073182761,-0.882950125996067,0.0466821384919337,-0.9395705130855094,-0.5160658607860316,0.7481463481721733,0.4420924775254397,-0.2333228576653335,1.1422477577871
9,2,1.1196335042110852,-1.0507373892953824,0.6340046098846278,-1.1110010870311575,-1.314879124555341,0.6867095427706005,-0.1806141376161769,0.8017837257372707,-1.2036615517529234,-0.1340986262767211,-0.3836288176069459,0.2256062351905018,-0.1684808583035269,-1.0467076398413802,-0.9513616318641164,-1.31451074208527,-0.9950614063614744,-0.0643639892659033,-0.5019170508692298,1.2175198669987188,-1.2155459816519574,-1.303694521561802,-0.9518125814668156,0.051950485819286,-1.008109203844478,-0.5160658607860316,0.7393895837916759,0.4420924775254397,-0.2333228576653335,0.7753519246680082
9,3,1.163919233176348,-1.0507373892953824,0.6340046098846278,-1.0046270680746103,-1.28114606572932,0.6949635694844488,-0.1806061728290216,0.8017837257372707,-1.2807961025331986,-0.134095343544543,-0.3694753371367615,0.2190042110361923,-0.1684841329214288,-0.9866675617678852,-0.898398274102792,-1.281253362834027,-0.8761533978063523,-0.1262404621554173,-0.4829771399358954,1.2401268581168157,-1.1998666796117916,-1.2586123226938892,-0.8992550011742972,0.0137549676959759,-0.9277227468390704,-0.3860602222528582,0.7481463481721733,0.4420924775254397,-0.2331599310793991,1.3379255354506132
9,4,1.1261674642223527,-1.0507373892953824,0.6340046098846278,-1.0400850743934589,-1.3028738755495892,0.6867095427706005,-0.1806160897581225,0.8017837257372707,-1.2286781628167966,-0.1340978223500053,-0.3612367440272514,0.2124021868818828,-0.1684892319806736,-0.9849841950929276,-0.9136589026102926,-1.301636917858982,-0.8839239819520516,-0.0916445031753195,-0.4915451948819277,1.2211082782873055,-1.1651821629774854,-1.2751903920712075,-0.9138268202056008,0.0664384409695078,-0.9627564642344544,-0.5160658607860316,0.7393895837916759,0.4420924775254397,-0.2333228576653335,0.7435542857976921
9,5,1.1203594997678927,-1.0507373892953824,0.6340046098846278,-1.1124194072839113,-1.338297814517266,0.6949635694844488,-0.1806087617828706,0.8017837257372707,-1.1244422833839969,-0.134102191016612,-0.3612367440272514,0.199610765082908,-0.1684812594023323,-1.068591406615832,-0.9455266856700718,-1.3381127531667938,-0.9999857881747372,-0.0747275364493686,-0.4965056477454197,1.1812769129839924,-1.1933732312921268,-1.333974872771394,-0.9450571993430796,0.0664384409695049,-0.9856876247114325,-0.5160658607860316,0.7481463481721733,0.4420924775254397,-0.2331599310793991,1.8711474795836864
