f_id,i_id,ic.eps.max,disp.diff_mean_05,ela_level.mmce_lda_10,ic.eps.s,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_10,disp.ratio_mean_25,disp.ratio_median_02,disp.diff_median_25,disp.diff_median_05,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.mmce_qda_50,disp.ratio_median_05,disp.diff_mean_02,disp.diff_mean_25,disp.ratio_mean_02,ela_level.mmce_lda_25,nbc.nb_fitness.cor,ela_level.lda_mda_10,disp.ratio_mean_10,disp.diff_median_02,ela_meta.lin_simple.coef.min,disp.ratio_median_25,ela_meta.quad_simple.adj_r2,ic.m0,ela_level.lda_qda_25,ela_level.lda_qda_10,ela_meta.lin_simple.intercept,ic.eps.ratio
3,3,-0.2366711480156982,-0.4542131864073984,-1.400947824340807,-0.0843605227434267,-0.1685145915563314,-1.512437005313032,-0.3463463848488015,-0.503786377286833,-0.3545128138528267,-0.4415060974206836,0.0777614783406486,-0.2619557875242292,-0.4604858487828034,-0.441495653497515,-0.5276153809399449,-0.3463273652644223,-0.5271681989385528,-0.98606548630384,0.1662742181544369,1.6965631386348996,-0.4239861640882361,-0.5045852435204081,-0.1341092601191571,-0.3544194116482857,1.1246045112000835,-0.6474182533702286,0.0452020806071908,0.6737994719700305,-0.1808925046638188,-0.0534218285336758
3,4,-0.2366920684758943,-0.7031651147783862,0.2284489253684432,-0.1747192706256618,-0.1685159398233178,0.0186339846860724,-0.5766453885100064,-0.701470370591769,-0.5578044521604488,-0.6780532939671848,-0.0736290179145138,-0.1327545562343715,-0.4497543391346313,-0.6778131861009377,-0.7431255867276669,-0.5761971308112678,-0.743197560193479,-0.3755528762447622,0.2553895179700834,0.8905407784495956,-0.6857194901309988,-0.701067804181395,-0.134109278768438,-0.5579345289050879,1.0039246444989864,-0.3250253648830748,-0.1800795025363586,0.2486083342004771,-0.1808951420937188,-0.2183130686888034
3,5,-0.2366933617543364,-0.8997878226957512,0.6597598297032442,-0.3390228249038038,-0.1685166275572898,0.5536221105351806,-1.0177815081990722,-0.835823107460341,-0.9850325363587592,-0.8703455779636423,-0.1636352582564654,-0.2262202108100112,0.0203683335295592,-0.8704941479358634,-0.8617735642163121,-1.0172432052934637,-0.8612006951585359,0.3312784708381988,-0.3575498612497297,0.1361727217207494,-0.95390651462413,-0.8368090217062576,-0.1341092644482361,-0.9855327805882652,1.044770137843973,0.086484257007034,-0.0091544657615049,-0.1813929444548301,-0.1808955583828334,-0.2964445477210254
4,1,-0.2366867583801584,-0.8029833311061523,0.5064048414953148,-0.0022087456043556,-0.1685149710864469,0.7073203566354771,-0.8372184396008496,-0.6906135837741058,-0.8146702192373484,-0.7710288014638466,-0.2245694829679664,-0.2275372468068496,0.1842302308497378,-0.7713201234620043,-0.7196160493025598,-0.8379055233722149,-0.7195040173461651,0.7965720619997273,0.2862538413208683,-1.1024544299124823,-0.8162276143495818,-0.6904808447263309,-0.1341092533055455,-0.813410952695541,0.6318283888372692,0.3630082385956082,-0.2066616071476305,-0.8992431803259638,-0.180894627282534,-0.0534218285336758
4,2,-0.2366321007863032,-0.6531646816224377,0.135796953326152,0.1210189201042509,-0.1685103822938299,-0.0611708738660047,-0.3982447518710437,-0.582045715597483,-0.3940109374518321,-0.6286181898371157,-0.073719024154856,0.0357382489611683,-0.5583076867296103,-0.6285095282196482,-0.6153818755706493,-0.3989934051242081,-0.6154382605265868,-0.3599936956485964,0.4114499698423623,0.5397219674744098,-0.581743237319489,-0.5821516535346147,-0.1341091635688749,-0.3933903915485251,1.077725024520042,-0.2175610687206902,-0.2192162159218196,-0.1448105571921318,-0.1808883916863958,0.1115127698229126
4,3,-0.2366875340575852,-0.781887257938985,0.5159895282583111,-0.1583053291393339,-0.1685156697620629,0.4413041614618873,-0.6793609065748631,-0.7439927856276136,-0.6576161251860128,-0.746154950514932,-0.2470710430534542,-0.4147319631574965,0.0533883632162451,-0.74638494016572,-0.7681388543156905,-0.6794806125460184,-0.7682848408553418,0.1030771554277669,0.2510424301741982,0.0005801751475204,-0.7330466121003746,-0.7433443493453885,-0.1341093130790384,-0.6596920875334902,1.0029963378320548,0.0799315560215206,-0.3192322612402197,-0.2841780602240703,-0.1808944724542227,-0.1836265075202254
4,4,-0.2366863522686639,-0.7961796191972607,0.6725394120539054,0.0306601722220158,-0.1685130180523411,0.7280105051489779,-0.6307061874915084,-0.7173031847008592,-0.6143644002082685,-0.7601325364162071,-0.0917202722232463,-0.319641964185756,-0.1963256112893166,-0.7605526579476996,-0.7657182155168497,-0.6312532016533458,-0.7654973652262462,0.5061340242046337,0.4640497321725733,-0.5729978194836822,-0.7846761997033312,-0.7166096032467418,-0.1341091850675212,-0.614225944316545,0.9804075422700544,0.0261994079403283,-0.0880591298450954,-0.5000014868084965,-0.1808920982435248,0.0030305497681849
4,5,-0.2366920684758943,-0.7620697346607368,0.5000150503199852,0.0634880551946716,-0.1685129194565143,0.6777630016161894,-0.7366653534952551,-0.68247099366086,-0.7128964364001711,-0.7181104650644499,-0.2154788526934297,-0.2729310874978836,-0.1377150585954492,-0.7186162133130388,-0.7202395471749885,-0.7371827891184908,-0.71996859661768,1.179624270010097,0.7113990277584421,-1.0228207120837596,-0.7552760178738687,-0.6832089937874992,-0.1341092563383466,-0.712735921286592,0.929505393366643,0.148079646270839,-0.0738913590496418,-1.0467119732707484,-0.1808924902168549,-0.0273635494557815
5,1,-0.2367029873783536,0.580179336224295,-3.5670870327778106,-0.8648024055646016,-0.1685169906304841,-3.330214338999228,0.7489254025164535,0.5642500259007026,0.7442686806508141,0.5929692297455819,-1.4469442330520097,-0.8500123601126237,-1.2092150219284052,0.592747744587013,0.559764908575777,0.7491604071188757,0.5599472964088191,-2.6997980919672457,0.290166220337166,1.382332792608051,0.6466107010675048,0.5640916738628285,-0.13410931024394,0.7443457160945615,1.251473089014058,-1.2686143067966984,-1.4676633454221868,0.960256019982088,-0.1808968446004052,-0.7825333442971855
5,2,-0.2367029873783536,0.4919593938888676,-3.6182053621804537,-0.8648024055646016,-0.1685169906304841,-3.347948752010801,0.7586563463331254,0.4407540758497926,0.7545057753201025,0.5026731316868644,-1.4367735278933689,-0.8119939210038855,-1.1918795063428949,0.502074350782342,0.4367524459801303,0.7591473222948805,0.436833789457086,-2.6997980919672457,0.3075545715207068,1.1864768920022728,0.5584101555791203,0.4413257197778429,-0.13410931024394,0.7551709882890711,1.251473089014058,-1.2581299852198815,-1.4841456530307593,0.7997492135838167,-0.1808957606034992,-0.7825333442971855
5,3,-0.2367029873783536,0.5580786881444051,-3.656544109232436,-0.8648024055646016,-0.1685169906304841,-3.347948752010801,0.7608187782923853,0.5221799769822615,0.7558707212760076,0.5736328249684184,-1.4510845201077394,-0.8438661921273775,-1.2059130189597365,0.5734796484035201,0.4959847438608607,0.7600862630379236,0.495835356939614,-2.685720738094524,0.2645184023414432,1.396322499794179,0.5949811134645482,0.5223141772926765,-0.13410931024394,0.756253515508522,1.251473089014058,-1.3184148342865842,-1.495648199617167,0.743166766848779,-0.1808967208826585,-0.7825333442971855
5,4,-0.2367029873783536,0.5632842126921478,-3.669323691583097,-0.8648024055646016,-0.1685169906304841,-3.333170074501157,0.7683872901497949,0.4868954198248577,0.7638897787669504,0.5634510691042306,-1.4994178711713673,-0.836227383345714,-1.1927050070850622,0.5638456003117736,0.4807273841590751,0.768024580229107,0.4805042409795876,-2.7123936191165225,0.2875579676596342,0.7119029789959713,0.6028689671261116,0.487095605098726,-0.13410931024394,0.7638312060446788,1.251473089014058,-1.3236569950749928,-1.531348176522543,0.9526610606887947,-0.1808952950649602,-0.7825333442971855
5,5,-0.2367029873783536,0.5723710494026808,-3.710857334222744,-0.8648024055646016,-0.1685169906304841,-3.359771694018516,0.794336473660916,0.5063471628731693,0.7917005526185177,0.5809118872748331,-1.4134619116448035,-0.8561146268979756,-1.19476875894048,0.58084686165015,0.4826345541217984,0.7938881297874785,0.4823625580656513,-2.6997980919672457,0.2879926764392226,0.483763138729899,0.6681230292354023,0.5066654392429354,-0.13410931024394,0.7908943865309576,1.251473089014058,-1.3786996833532872,-1.4953676497004256,0.8105087392493162,-0.1808968906197567,-0.7825333442971855
6,1,-0.2294833203832796,-0.1464936256421586,-1.362609077288825,0.8028950843000269,-0.1681075601658615,-1.4651452372821718,-0.016575511061632,-0.2160815266187807,-0.0316177861590162,-0.142662631441981,-0.0277258353401188,-0.357572600894705,-0.6639717817270058,-0.1434068713646595,-0.2183604362152901,-0.0166738062068953,-0.2182229833804324,-1.2616852568644912,0.3610237514100947,1.397398631116186,-0.1228135697376578,-0.2165629122176544,-0.1339231544657766,-0.0329088274713144,0.8609654177915326,-1.0484435536835175,-0.1334380788780584,0.5140521615010885,-0.1798554834068286,0.9361424034043938
6,2,-0.230119266832893,-0.3295545722377733,-1.030339936171644,0.7864401079599832,-0.168265354886605,-1.072032415525651,-0.2976916657654491,-0.3364109138478718,-0.3255930214120864,-0.3392866273631147,-0.1736259509344219,-0.2310054415985242,-0.4910293762429878,-0.338921376755981,-0.321054203438847,-0.2984413873692191,-0.3208950023854608,-0.8297327669804595,0.2588671882067916,0.6398021804213183,-0.3192928336711297,-0.3364058673958545,-0.1340156719745418,-0.3251911767231074,0.7180061910840786,-0.8911787300312471,-0.066106098860061,0.1669625217975705,-0.1800061158200173,0.9101274825279604
6,3,-0.2298086212488595,-0.3735732184134208,-1.2571775228958737,0.8028950843000269,-0.1682421102845074,-1.2966683136722317,-0.1755142600672508,-0.4372885580286512,-0.1750224206513003,-0.367420426461528,-0.1105315764547138,-0.2414100259735484,-0.5583076867296103,-0.3678235210312192,-0.4498248522681005,-0.174586567536886,-0.449583460595386,-1.065343216008113,0.2266987385172413,0.8776272025854751,-0.2977805055032322,-0.4371067443674236,-0.133517644036506,-0.1758024204388556,0.8609654177915322,-0.8833154888486345,-0.1013151134111389,0.1835448495879283,-0.1797628514975777,0.9361424034043938
6,4,-0.2271826651817773,-0.2152156821715671,-1.5670823948993973,0.8398469700711224,-0.1680781479276445,-1.618843483382474,-0.0760423899412862,-0.2409616630759239,-0.0928697359302596,-0.2310384860701716,-0.058507969537066,-0.1863579213056989,-0.6788307950860136,-0.2312467216129336,-0.235524965879799,-0.0765099390135567,-0.2354124164265234,-1.2135258883525497,0.2788637920678637,1.3995508937602057,-0.1651211484678595,-0.2411588786284093,-0.1339472113674981,-0.0935303517605754,0.8782938089075873,-1.026164370332779,0.0903706172025974,0.7043058917980929,-0.1793051265096799,0.9795439630665772
6,5,-0.2323553061156069,-0.0622463204615873,-0.8098921406227457,0.7371572486472838,-0.1683623699423997,-0.9005997564137759,-0.1009103574727774,0.0006018436170643,-0.1179506178700165,-0.057144813547597,-0.0737190241548556,-0.1629146805619733,-0.2549361639831839,-0.0572671472502216,0.0034947773330304,-0.1007516818339444,0.0029167498611689,-0.5467038628025862,0.1775766464237386,0.6645532008275424,-0.0733352149514923,0.000487579775225,-0.1340260320372998,-0.1173459505884989,0.401453617660431,-0.6723185171151717,-0.1398205894839311,-0.0546837069117147,-0.1804541947962636,0.8319960034957384
7,1,-0.2366832722402059,0.1655638722462003,0.7971403399728414,-0.2322501355352409,-0.168516100153092,0.3467206254001662,0.2050737647625307,0.1023842200326489,0.170223597070457,0.1502414769492792,0.3760421588338757,0.0794638440562069,-0.7056595692064468,0.1501482410779628,0.1279376174007194,0.2050015674006642,0.1278885738989656,-0.4125985443308729,0.437967205397262,1.2058472557984512,0.1625833172897919,0.1026143098720551,-0.1341092527817352,0.1695237625660367,0.51501646658172,-0.826962260373238,0.7263772784559307,1.885575227215026,-0.1808943592142708,-0.1836265075202254
7,2,-0.2366875340575852,0.0720927428669978,1.174138019317341,-0.2733260241047766,-0.1685163826669553,1.0088053778322117,0.1531753977402886,0.015982291608753,0.1054739732872069,0.0507460731536201,0.547774065406319,0.3275495246606874,-0.615679988310227,0.0509742166041049,0.038153923770981,0.1528476770370838,0.037760195224867,0.3542467850515863,0.3240735051450697,0.0328641148078144,0.0600412196894768,0.0164571347781498,-0.1341091802309373,0.1056546566184228,0.2782982665141826,-0.714255803422445,1.2721871414768215,1.1527882380670809,-0.1808951679096951,-0.2270280671824087
7,3,-0.2366882747228301,0.1211342636062571,0.8003352355605133,-0.2568710477647327,-0.1685166687732137,0.722099034145121,0.1531753977402886,0.0689091273448572,0.1276543450706653,0.1037537232009481,0.6000676910449929,1.3949632988984046,-0.6354920061222384,0.1036781267530691,0.0749769745897134,0.1533598265332891,0.0749265369461457,0.7180352456571777,0.2288722824151846,-0.0801296740032097,0.164017472500985,0.0681443105688669,-0.1341092028750367,0.1283877282268954,-0.5344342203843618,-0.5334012562223306,1.1989636132072494,0.906711556964368,-0.1808953272633512,-0.2270280671824087
7,4,-0.2366926049034113,-0.2691887524823718,0.0910684150988398,-0.3554778012438475,-0.168516713138008,-0.149842938923868,-0.1852452038839228,-0.3296254220868335,-0.2259519666310112,-0.2817239812712816,0.3349093069976038,0.611195177179808,-0.5195091518477544,-0.2822505056280604,-0.3150026064417447,-0.1848295574609935,-0.3153200511272698,0.0741815343206017,0.0332533316003498,1.0261333250228195,-0.2339605986051345,-0.3288131995038388,-0.1341092558960631,-0.226681199753058,-0.0339222091304513,-0.5412644974049462,0.7225197171007333,0.8381037580149494,-0.1808956252634218,-0.3051161880131699
7,5,-0.2366909185259097,-0.1633430866782725,0.758801592920866,-0.3226088834174759,-0.1685164694911356,0.4235697484503141,-0.0511744224097951,-0.2129149637969618,-0.0886042798180557,-0.1808442159326848,0.2725349824406314,0.1475546050927579,-0.5764687030572875,-0.1808096463090847,-0.1904864136831816,-0.0516706884475962,-0.1903482270894741,-0.1480924741960524,0.2584324794272031,0.9174440614998342,-0.0919792326970053,-0.2127131087794494,-0.1341091962530134,-0.0870351884438673,0.4569972998984998,-0.7194979642108534,0.8535365282190863,1.252029039499451,-0.1808954013985872,-0.2791012671367364
8,1,-0.2319353147188524,-1.1238536907288472,0.1070428930371658,0.7371572486472838,-0.1683168912424498,-0.0020561638274291,-1.0437306917101932,-1.0719582207444978,-1.0116489824989094,-1.0738467247754997,-0.2840636078339964,-0.2922476154515151,-0.0386549695353916,-1.0745092839963732,-1.1210753264557942,-1.0434481878493052,-1.1213650872074783,-0.1066013259396103,-0.2419173258791835,0.2846788441580988,-1.1116635878553849,-1.070934104874139,-0.1340439908361574,-1.0115134338550906,1.0056265400550273,0.061583993262091,-0.189477924747204,-0.1765828035690775,-0.1804484409799593,0.8450034639339553
8,2,-0.2305575604431012,-1.0045375885950627,-0.2348109348430107,0.7782331372168191,-0.1682782203678334,-0.4099476630935993,-0.8620864071323432,-0.977413702207354,-0.8363387362873423,-0.9624726058049552,-0.2068382536206021,-0.2968133402405551,-0.1385405593376163,-0.9628676678743732,-1.014933982761161,-0.8620619079432349,-1.0149764340303218,-0.4029666706284832,-0.1810580967367906,0.6936087465218052,-0.9668139115248692,-0.9775407251695336,-0.1340728893276122,-0.8361440243040159,1.0571475600697269,-0.1481024382742697,-0.115412746727407,-0.0454431731048743,-0.1802945951875758,0.8927408437422107
8,3,-0.2298086212488595,-0.9735327537887716,-0.3721914451126141,0.7782331372168191,-0.1683223444159443,-0.4690623731321748,-0.8858731586842044,-0.9566048608068348,-0.8700358395737505,-0.9301410652537626,-0.216558927577533,-0.2394344719782907,-0.1554633245520428,-0.9299985626201784,-0.99949324133219,-0.8863890090129903,-0.9996453180702944,-0.3918529702026504,-0.3066889340378732,0.5989091901849473,-0.923072177583476,-0.9567945621969834,-0.1340233396273772,-0.8707848953264491,1.0494116711786308,-0.1166494735438161,-0.1769934534522004,-0.048227991512415,-0.1802291272570937,0.9144633026740324
8,4,-0.2314747608574723,-1.0921639184820633,-0.1006253201610721,0.7371572486472838,-0.1683509356156074,-0.211913384464372,-1.0329185319138938,-1.0389354941741076,-1.0009853422184003,-1.0538404676388502,-0.288923944812462,-0.2617801827246508,-0.0394804702775586,-1.054107770390322,-1.0853158896547348,-1.0329491231770953,-1.0855924833007486,-0.1658743948773849,-0.3705911246373853,0.2631562177179012,-1.062902310674814,-1.0378186660399484,-0.1340713168182138,-1.0006881616605787,0.9779320578249036,-0.0104957175785336,-0.1833759640580732,-0.108607917894099,-0.1804096836025413,0.8667259228657771
8,5,-0.2314747608574723,-1.0374602482347337,-0.3466322804112927,0.7371572486472838,-0.1683672316301009,-0.454283695622531,-0.9799389489120192,-1.0131506254821594,-0.9480936864270764,-0.9898918957199168,-0.2851436827180997,-0.297296253439396,-0.1051077792798469,-0.9895029773044935,-1.0608527672482655,-0.979514859073001,-1.060505202638887,-0.2829387060294894,-0.2727816492299684,0.4708495628657833,-1.014141033494247,-1.0137217482230347,-0.1340376534069706,-0.9476443279074768,1.0328568689516853,-0.0288432803379661,-0.208765731523193,-0.136962432589062,-0.1803921598664648,0.8667259228657771
9,1,-0.2332505006495489,-0.9053129847157236,0.5000150503199852,0.7453642193904476,-0.1684866765813569,0.6777630016161894,-1.2805169912491778,-0.9045827573055364,-1.3156053850545366,-1.0093176141450118,-0.4790171244146634,0.44586325837668,0.1796899767678186,-1.0087710734879864,-0.7859635581980653,-1.2810855540886,-0.7859388531729488,0.8091675891490059,-0.2388743644220637,-1.0228207120837596,-1.0284825856061774,-0.904857862109346,-0.1340867623686497,-1.3157035825208443,-0.0534166491360131,0.0065413049837966,-0.3349430565777526,-0.8840532617393766,-0.1805993775422774,0.8059377244178441
9,2,-0.2332505006495489,-1.0270948616352809,0.5000150503199852,0.7371572486472838,-0.1684780228058698,0.6777630016161894,-1.3432275180677218,-0.9737947732681336,-1.3528854714751954,-1.0777765252844842,-0.4898178732556976,0.4045522292758459,0.2069315012593344,-1.0773428275527688,-0.9055651206680722,-1.3424581353838771,-0.9058003052240684,0.809908502510728,-0.2445255785567148,-1.0228207120837596,-1.147517468135216,-0.9742612629814332,-0.1340982519684128,-1.3525095079821816,-0.0066918802337934,0.0117834657722051,-0.3577377373130119,-0.952154730069243,-0.1806062852929247,0.7972660841256998
9,3,-0.2330875767000604,-0.9069111720768728,0.5000150503199852,0.7453642193904476,-0.1684812974222505,0.6777630016161894,-1.2967352309436293,-0.9204155714146268,-1.3188471316998114,-1.0165966764514267,-0.4709165627838879,0.445994961976364,0.2003274953219972,-1.0167049954458955,-0.8048151997526751,-1.296962188470966,-0.8049866033051024,0.8091675891490059,-0.2054017883937479,-1.0228207120837596,-1.039955827295725,-0.9212908193779804,-0.1340949692363966,-1.318951164179197,-0.0695072980294931,-0.0262221999437618,-0.3436401039967436,-0.8722810748347714,-0.1805983205167202,0.8059377244178441
9,4,-0.2332505006495489,-0.9147651213945194,0.5000150503199852,0.7371572486472838,-0.1684863964791265,0.6777630016161894,-1.3140346866177084,-0.9357960194063154,-1.3407715761165373,-1.0158375104440094,-0.4794671556163733,0.4355025752015508,0.1937234893846601,-1.015004869312058,-0.8237035176527225,-1.313692405347008,-0.8235697741657423,0.8091675891490059,-0.2536544629280727,-1.0228207120837596,-1.0758097075755548,-0.9359771065681703,-0.1340974480417367,-1.3395191813487677,-0.034386362463917,0.0261994079403312,-0.3354340189320503,-0.907091304929034,-0.1806082374321862,0.7972660841256998
9,5,-0.2330875767000604,-1.032072073702859,0.5000150503199852,0.7453642193904476,-0.1684784239044889,0.6777630016161894,-1.3724203495177327,-0.9679140137418994,-1.3765160983368034,-1.099256457612003,-0.4844174988351803,0.4347562548033421,0.1809282278810694,-1.0994444672926575,-0.8772509819907202,-1.3730163886574644,-0.8774609696615941,0.81064941587245,-0.197142321581566,-1.0228207120837596,-1.148951623346409,-0.9674528143083104,-0.1341018167081279,-1.3763251068101028,-0.0172126891256838,0.0261994079403283,-0.3354340189320503,-0.9298761828089148,-0.1806009094670096,0.8059377244178441
