f_id,i_id,ic.eps.max,ic.h.max,disp.ratio_median_05,ela_meta.lin_simple.adj_r2,ela_level.lda_qda_50,ic.eps.s,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_25,ela_level.lda_qda_25,ela_level.mmce_mda_10,disp.ratio_mean_05,nbc.nb_fitness.cor,disp.diff_mean_02,ela_level.lda_mda_50,ela_level.qda_mda_10,disp.ratio_median_02,ela_meta.lin_simple.coef.min,disp.diff_median_05,disp.ratio_mean_02,disp.diff_mean_25,disp.ratio_median_25,disp.ratio_mean_10,ela_meta.lin_simple.intercept,ela_level.mmce_lda_25,nbc.dist_ratio.coeff_var,ela_meta.lin_simple.coef.max,disp.ratio_mean_25,pca.expl_var.cor_init,ela_level.mmce_qda_10
3,1,-0.2296246504187499,0.5809400003605626,-0.7358343453545537,-0.0571832475606755,0.3682149422919522,-0.3546364010851403,0.6132354210837543,-0.3027729553704553,-0.7651615703257812,0.3997511323322477,0.3102747185587467,-0.7673174013282619,-0.2693343823815369,-0.7690768995496988,0.9795521207873644,-0.2441207835049454,-0.7327356037889892,-0.1340164548990561,-0.7346043249933717,-0.7698301019944305,-0.7924778569253075,-0.7666100307743262,-0.7895456881764669,-0.1801586632526093,0.359437281095155,-0.6660243609661898,-0.1682252458163305,-0.7924123080765287,0.8017837257372732,-0.0621257818865874
3,2,-0.2296184479810671,-1.515728067675423,-0.5843137188749401,1.024359454157528,-0.8968321956366506,0.0233655765759555,0.2599058876536143,3.5523788711324715,-0.2658336542964332,-0.128036935043936,-0.0297733216625542,-0.6311745678383792,0.9076851985442376,-0.7019469071206081,-0.5655594940159359,-0.5962869314847666,-0.6814974093339071,-0.1340164556022172,-0.5849479571883887,-0.702279929220681,-0.3061521233386812,-0.265403021483109,-0.5592970460270352,-0.1801548767191069,-0.7693689518419239,-0.4071049999639213,-0.1682214327800527,-0.3058943846507431,-1.247219128924647,-0.4843596372039705
3,3,-0.2295986980868354,-0.7772868757422198,-0.3555236095690716,0.9357056760450908,-0.226587404403127,-0.0453425485643048,-1.3973034284346515,0.974072989950816,-0.2700432349338108,0.2850758013204756,-1.5101548760742525,-0.3675133337493759,0.2003225470514252,-0.4474646344192068,0.4068504632430474,-0.7177779413165147,-0.4233729202866053,-0.1340164175336856,-0.355563657901794,-0.4469800115316632,-0.2616558255491834,-0.2699491168054778,-0.3366473689650445,-0.180154310777546,-0.9744641203783418,-0.3709119710066151,-0.1682229804395201,-0.2616654825211262,-1.247219128924647,-1.2461678100252684
3,4,-0.229619596731925,-0.7129099513172725,-0.6072530965889853,0.549869741548214,0.0206588253035986,-0.1398430429795789,0.1973696870465099,0.3571871334320287,-0.4834779298033955,-0.0627402168191026,0.0083355104312121,-0.6330226606006851,0.2910668171115167,-0.6778710803966236,0.8271356082266238,-0.4874183642329404,-0.6346096276155769,-0.1340164361827414,-0.607543880490158,-0.6779419993242576,-0.5027595075353364,-0.4836155969568358,-0.6140095946566039,-0.1801569478832504,-0.3294319872714393,-0.4961955327819118,-0.1682243286441954,-0.5032233326136494,-1.247219128924647,-0.330210769389685
3,5,-0.2296208886617828,0.5342351728365846,-0.81250016034623,0.2184615502992741,-0.1582019368593711,-0.311677729464028,0.619489041144464,-0.2175346937429577,-0.932022181547786,0.2011538168689894,0.5389277111213457,-0.8424731736620419,-0.3330766989115524,-0.8047201023055651,-0.1849494638622357,-0.0443706296776818,-0.778173247928402,-0.1340164218627124,-0.8123818715163043,-0.8041018808281698,-0.9653598509525124,-0.932542510040809,-0.8982108889268585,-0.1801573641211943,0.4173649241168915,-0.713353706525744,-0.1682250163463833,-0.9659256933542544,0.8017837257372732,0.2171294134291395
4,1,-0.2296142921733668,-1.3377448060299844,-0.7068582892947066,-0.083896250381749,-0.1607222857860449,0.0405747946779197,0.4694021596874135,0.666061721584552,-0.7531597872319818,-0.103780774376668,0.691363039496412,-0.7395960098936694,0.3224953204006216,-0.6527365446798904,-0.079600944671102,0.8284712747239167,-0.6230085269842367,-0.1340164107201563,-0.7065853800991774,-0.6526106845341026,-0.7772577953071698,-0.751835220976625,-0.7523107592480116,-0.1801564331353467,0.9089670838148688,-0.4154572374156073,-0.1682233599520954,-0.7765352662864067,0.8017837257372732,0.9588312121877098
4,2,-0.2295596915744921,-1.8830552246883483,-0.5547339949805143,0.6473722018451317,0.3430954646561007,0.1694508095412566,0.1066921961662081,1.4017273873614489,-0.311512082489253,-0.1231640456241726,-0.0708136023789185,-0.5794279704938072,0.449979953460653,-0.5412976203320656,1.8924494058015304,-0.0143923285503671,-0.5069975206708438,-0.1340163209845684,-0.5548834866058238,-0.5413515764361637,-0.3168956962456022,-0.3108639747068024,-0.5038246008887227,-0.1801501983056945,-0.3129930615490548,-0.3068781505436879,-0.1682187713715525,-0.3161010543729612,-1.247219128924647,-0.1179768209497328
4,3,-0.2296150670419449,-0.2509108466206022,-0.680296904573181,0.544861053519263,-0.5189478798973188,-0.1226767406334801,0.4787825897784799,1.4452041450070867,-0.5882696180104519,-0.2775804970149066,0.4275326634626437,-0.7168028658252272,0.2866402673524879,-0.7046132853245675,-0.2220370712032081,0.0970007272174432,-0.6800472717549898,-0.1340164704929278,-0.6800886868800499,-0.7047633914550109,-0.6110905343467904,-0.5904488370325162,-0.6641627642337073,-0.1801562783260671,0.1762606801885834,-0.4794910578785338,-0.1682240585954215,-0.6109604019037421,-1.247219128924647,0.2528740784295523
4,4,-0.2296138864853508,-2.0496778526117394,-0.695388600437684,0.5098002373166041,-0.3369786873914512,0.0749503151259825,0.6319962812658853,0.8070852430857539,-0.542859886454061,0.0793315813748971,0.7118831798545934,-0.7315876079236772,0.5035412055449023,-0.7020253300089601,0.3082787493799979,0.2696126294978749,-0.6515278993696128,-0.1340163424829554,-0.6949782110767947,-0.7017832367738164,-0.5605062119100372,-0.5427148361476384,-0.718875312863276,-0.1801539044072096,0.6021071369970238,-0.3681278918560581,-0.1682214070082503,-0.5599270532926439,-1.247219128924647,0.5768101049957957
4,5,-0.229619596731925,-1.8881043952314809,-0.650717180678754,0.3593726401804356,-0.2475903121254112,0.1092829198181802,0.4631485396267038,1.839748319800568,-0.6463080914789752,0.1012054405480586,0.6620485532704378,-0.6958578145190923,0.7554118868336454,-0.6534031392308801,0.2721768591776559,1.1860019608002048,-0.6143077015107331,-0.1340164137529208,-0.6502144977568681,-0.6531073769809673,-0.6716126617224458,-0.6461385047315394,-0.6877195560047704,-0.180154296332358,1.3136777789802452,-0.387616445909987,-0.1682213084169802,-0.671066345823476,0.8017837257372732,1.1867034515653423
5,1,-0.2296305042485441,0.4547107367822371,0.7461701885396677,1.954973689936667,-1.3519232001630974,-0.8615573093654384,-3.517280629015491,-0.4112086665378903,0.8835609907985662,-2.050662527219593,-3.3129957789716675,0.7339499525850599,0.3264792151837486,0.7150762625070095,-1.2389275143428915,-1.0153520251381734,0.7178853543214064,-0.1340164676578637,0.7464038437518704,0.7152803141342969,0.8873692968460241,0.8836225712457432,0.7978781185897473,-0.1801586501806628,-2.7850943678009936,0.6118679691417742,-0.168225379402798,0.8871518984353278,-1.247219128924647,-2.2112737650364203
5,2,-0.2296305042485441,0.4597599073253696,0.6495833350068467,1.954973689936667,-1.279169127813106,-0.8615573093654384,-3.567309589501175,-0.4112086665378903,0.8943088562557,-2.0761098386339145,-3.3305844707072523,0.6403132526282183,0.3441854142198641,0.5835610787411389,-1.1826184227986245,-0.9755913310114196,0.5859228346399205,-0.1340164676578637,0.6502165660336011,0.5836568157148605,0.8978442804302722,0.8949878095516652,0.7044108480142339,-0.1801575663170029,-2.7850943678009936,0.609083889991218,-0.168225379402798,0.8973585681575486,-1.247219128924647,-2.2336141806616783
5,3,-0.2296305042485441,0.477432004226336,0.7256454821639429,1.954973689936667,-1.3401615718386186,-0.8615573093654384,-3.604831309865437,-0.4112086665378903,0.8957419049833178,-2.093868813408164,-3.3305844707072523,0.7105407775958492,0.3003625716054783,0.6468875610851703,-1.317292026864016,-0.9954716780747964,0.672931089374967,-0.1340164676578637,0.7258058757736259,0.646736756466816,0.8988291079467398,0.8961243333822574,0.7431655699601787,-0.1801585264781237,-2.770221054052169,0.600731652539532,-0.168225379402798,0.8996267169847081,-1.247219128924647,-2.2269120559741005
5,4,-0.2296305042485441,0.4547107367822371,0.7153831289760804,1.954973689936667,-1.3255435480639088,-0.8615573093654384,-3.617338549986858,-0.4112086665378903,0.9041610662580728,-2.148986607067269,-3.315927227594265,0.7160850558827683,0.3238232853283306,0.6305756003080082,-1.1731308953393065,-1.1115981498100778,0.6352275123231128,-0.1340164676578637,0.7149598325887764,0.6303459057202455,0.9071553769496036,0.9040800001964028,0.7515244315563635,-0.1801571008356884,-2.798402069576257,0.6035157316900938,-0.168225379402798,0.9075652378797666,-1.247219128924647,-2.2380822637867297
5,5,-0.2296305042485441,0.4635467852327189,0.733493164013485,1.954973689936667,-1.363600816856687,-0.8615573093654384,-3.657987080381476,-0.4112086665378903,0.9333594340832868,-2.0934356676819634,-3.342310265197642,0.7259415506150677,0.3242659403042334,0.6326145954051535,-1.241268592547139,-1.0743619441993082,0.6560128176209291,-0.1340164676578637,0.733559845243496,0.6323326755077086,0.9342828985395794,0.9324930959612132,0.8206750138520665,-0.1801586961943576,-2.7850943678009936,0.6035157316900938,-0.168225379402798,0.934783023805684,-1.247219128924647,-2.28052905347472
6,1,-0.2224183656635389,0.1353506999290756,-0.0379943285799229,1.3140285784985406,-0.4095647364796642,0.8825819247540666,-1.3597817080703898,-0.3642126584524551,0.0689623546932889,0.0092702601618498,-1.463251698112694,-0.0404009148211953,0.398631976255919,-0.1168337371282647,-0.1223564255591991,-0.574197656969903,-0.1159437535561122,-0.1338303141260375,-0.037222776353496,-0.1166795343659098,0.0841081625052264,0.0675984608804461,-0.017490835292563,-0.1791174169922935,-1.265667947460584,-0.2038672219728935,-0.1678159678602809,0.0842272136207478,-1.247219128924647,-1.1724444384619168
6,2,-0.2230536489709799,0.2502193297853502,-0.2462597315100679,1.0183490285227863,-0.1673592046262864,0.8653727066521026,-1.0345934649134465,-0.3296286304127569,-0.2396805150174073,0.1132252344501422,-1.073369031307243,-0.235066685784105,0.2946080569187399,-0.2266257808207026,-0.165727979658941,-0.40505692639895,-0.2445226188867901,-0.1339228305183961,-0.2466750927696877,-0.2264485651232493,-0.2114296222093268,-0.2392629733794856,-0.2257024786884194,-0.1792680308895884,-0.8092920571677151,-0.4210253957167315,-0.1679737552884348,-0.2106321339100305,-1.247219128924647,-0.8619126612708287
6,3,-0.2227433273170314,0.2540062076926995,-0.2770467910736539,1.182300083337123,-0.1872699611470114,0.8825819247540666,-1.2565969770686676,-0.4537591470195277,-0.0815973272520623,0.0588654458118891,-1.2961591266246404,-0.2818850357625265,0.2618515887019265,-0.3642971613221851,-0.1380046851349584,-0.3611939384337214,-0.3523161789196518,-0.1334248085900514,-0.2766444226225608,-0.3640323729050758,-0.0815219198098066,-0.0824226847577406,-0.2029055834261002,-0.1790247964694537,-1.058224360963825,-0.3736960501571769,-0.1679505117606022,-0.0824817251754991,-1.247219128924647,-1.0227636537726872
6,4,-0.2201201095028505,0.1833178200888395,-0.1315628429398423,1.300839033355636,-0.0819193760120359,0.9212275629107216,-1.5598975500131236,-0.3330276590514421,0.0046542930414374,0.3548122632388717,-1.615687026487766,-0.1130925634719021,0.3149701858102729,-0.1351846930025723,-0.0301918730972482,-0.840215634341757,-0.1425296091695985,-0.133854370737465,-0.1313645283833945,-0.1350571548999444,0.0213477907739625,0.0039531263672748,-0.0623247293084607,-0.1785671277455903,-1.2147855583198697,-0.2957418339414402,-0.1677865569813705,0.0218531208738517,-1.247219128924647,-1.3511677634639816
6,5,-0.2252873565920451,-0.0009769047355175,0.0537631822762575,0.4942733044268554,-0.0370571651172372,0.813830883857941,-0.8188435728189365,-0.3792135932179629,-0.0216779773285406,-0.0005838051092279,-0.903345011196586,0.0495395996110358,0.2118315764249004,0.1203562886915778,0.1595586760891217,-0.0396372137102109,0.1155948798777032,-0.1339331904561395,0.0538744723262695,0.1197460703422076,-0.0040786651057506,-0.0210503979057562,0.0349420238107721,-0.1797160547874982,-0.5102601702176706,-0.3319348628987464,-0.1680707658606131,-0.0042305906384859,0.8017837257372732,-0.6340404218931956
7,1,-0.2296108096686361,0.0533016786031619,0.2747056097325852,0.8988083408984834,0.4267710490216798,-0.2000109327026551,0.7539418724497323,0.0070379563361332,0.28087443528978,1.336753624537033,0.333726307539526,0.2922557823939015,0.4769819069907291,0.2534007187803072,0.9167126531996702,-1.6726657224876056,0.2243551982965098,-0.1340164101963522,0.2747912466703067,0.2533563385491071,0.3166169861658426,0.2801284172012119,0.2849479751875473,-0.1801561651000348,-0.3685722866104522,-0.1565378764133388,-0.1682244889665599,0.3167124684046301,-1.247219128924647,-0.9669126147095418
7,2,-0.2296150670419449,0.1378752852006418,0.1690637386810632,0.5199845696421382,0.9015207751761845,-0.2429696043237675,1.1229054560316545,-0.2810030978587658,0.212894186273408,2.1794386348615027,0.9903707990013488,0.1930748041501421,0.3610063033041729,0.1574111034377757,1.1589526400181145,-1.375407199730445,0.1320297724387677,-0.1340163376464298,0.1688044737937961,0.1569980038571425,0.2619142941147698,0.213073511196264,0.1762827744371556,-0.1801569736960533,0.4416319097070783,-0.2762532798875059,-0.1682247714673666,0.2622768965527951,-1.247219128924647,-0.4999979281416467
7,3,-0.2296158069348507,0.2224488917981189,0.2252048472970145,-0.4902678057973255,2.9441795686146253,-0.2257603862218034,0.7570686824800942,-0.3437032880142643,0.236181228097198,2.066387600322985,0.7060202826093991,0.2448214014947127,0.2640648635814417,0.1967793933903498,2.147750144706829,-1.2570718005436776,0.1885851380165474,-0.134016360290256,0.2252704968657967,0.1967333996064072,0.2624514727601159,0.2369405116387029,0.2864677682050351,-0.1801571330301215,0.8259896492161672,-0.3068781505436879,-0.1682250575604023,0.2622768965527951,0.8017837257372732,-0.533508551579534
7,4,-0.2296201326000747,0.4547107367822371,-0.1858929480520534,-0.0546789035461998,1.4443199223508894,-0.328886947565992,0.0629168557412355,-0.2928725728409884,-0.135067957901304,1.3307978708017667,-0.1587570610568413,-0.170999470024159,0.0648701244251422,-0.220155892531684,1.3711282541083285,-1.0210321242991376,-0.2372719309922038,-0.1340164133106426,-0.1853568924834123,-0.2204882557608604,-0.0922654927167276,-0.135839304795582,-0.135274794147885,-0.1801574309935617,0.1457312467041547,-0.4822751370290955,-0.1682251019231463,-0.0926883948977197,0.8017837257372732,-0.7412744168944347
7,5,-0.2296184479810671,0.2338095255201669,-0.0778364056622099,0.6622313096643535,0.557073088530729,-0.2945114271179292,0.7164201520854765,-0.2753272223516648,0.0091325703152435,1.5330769249377354,0.4099439717270587,-0.0576497806027198,0.2941654019428371,-0.0870330395546027,0.7991658844179841,-1.32617967366875,-0.1125600992053041,-0.1340163536683126,-0.077895438296681,-0.0868779875539621,0.0474009550732458,0.0107722693508306,0.015184714583427,-0.1801572071562448,-0.0891105493299114,-0.3681278918560526,-0.1682248582875342,0.0479368323861894,-1.247219128924647,-0.7055297518940216
8,1,-0.2248678031472711,0.4294648840665721,-1.029820580795077,0.452868150054192,-0.2845554297166308,0.813830883857941,0.0785509058930116,-0.3187818779391594,-0.9599666317363342,-0.0772505986468432,-0.01218462992697,-1.0808771399995298,-0.2153304753213848,-1.0819450126289718,-0.237931760063625,-0.0156545728083591,-1.030497186660034,-0.1339511490382887,-1.029160024118754,-1.082249651073014,-0.9928454916393854,-0.9598190819750244,-1.0653881208505385,-0.179710301678459,-0.045273414070219,-0.7690352895369846,-0.1680252892624921,-0.993143479280172,0.8017837257372732,-0.037551324698803
8,2,-0.2234914855443151,0.2931372794019817,-0.9108980173827924,0.6403600386046,-0.2932926393291007,0.856789555479053,-0.2560177673549973,-0.1367389458022381,-0.7759094357829153,0.0370998730702781,-0.4167245398454137,-0.9533587394004092,-0.1533587786949807,-0.9684670931840024,-0.2545657367780141,-0.1365144605111112,-0.929470935328786,-0.1339800471810262,-0.9105195341932528,-0.9685070807407472,-0.8025947214126584,-0.7757022214190664,-0.9118890260842508,-0.1795564747969612,-0.3583958087823078,-0.7272741022785542,-0.1679866201750763,-0.8026189777987469,-1.247219128924647,-0.3547852265774733
8,3,-0.2227433273170314,0.380235471271025,-0.8758852829771434,0.5994557530348313,-0.1834894377570005,0.856789555479053,-0.3904705986602717,-0.3599526541851926,-0.8112878262459811,-0.0579756138308892,-0.4753535122973622,-0.9207091005996676,-0.281286066730915,-0.95195907518596,-0.1254367916174193,-0.1286254338986602,-0.9072354924520524,-0.1339304980787062,-0.8760785900448715,-0.9521162299941758,-0.8281107070665962,-0.8120709839980197,-0.8655353390508669,-0.1794910149138656,-0.3466537189806045,-0.6938651524718097,-0.1680307421839645,-0.8275686148975048,-1.247219128924647,-0.4017000993905109
8,4,-0.2244077295349565,0.4862680526768178,-1.008088538750192,0.4201447215983772,-0.2262513578795705,0.813830883857941,-0.1246917460800778,-0.2526190320078969,-0.9487709385518196,-0.0678296791019671,-0.2203174821313868,-1.0476114702780197,-0.346356348188639,-1.0437138545574984,-0.27785330417816,-0.0958070831908634,-0.9952105055730428,-0.1339784746906032,-1.0078485006678222,-1.0440043326643476,-0.9818333294097916,-0.9484538436691,-1.0137151582559454,-0.1796715490651384,-0.1078978930126368,-0.7690352895369846,-0.168059332062266,-0.981802735144374,0.8017837257372732,-0.2028704003257136
8,5,-0.2244077295349565,0.5077270274851335,-0.9392704056080567,0.620158330221163,-0.2942167672688813,0.813830883857941,-0.3654561184174301,-0.3697783585485091,-0.8932403003566277,-0.1070293673231773,-0.4606962691843751,-0.9890885328049928,-0.2467589786104897,-1.0175598212921924,-0.3326838200144815,-0.0330104313557519,-0.9676578915736116,-0.1339448116855756,-0.9397277382085928,-1.0171829405335957,-0.9257876907453532,-0.8927641759700766,-0.9620421956613558,-0.1796540274830979,-0.2315812389239116,-0.7523308146336124,-0.1680756273236281,-0.9262330888789568,-1.247219128924647,-0.3369128940772623
9,1,-0.2261816176492009,0.2464324518780008,-0.9597951119837816,-1.2312197215468448,1.1279321204224044,0.8224140350309902,0.4631485396267038,-0.4176835649348339,-1.2790886702677369,-0.3018366576821751,0.6620485532704378,-0.8480174519489609,-0.2122318904900644,-0.7236700471940408,-0.2066352409121064,0.8420404004973326,-0.8516468852602187,-0.133993920054658,-0.960420846916529,-0.7236377044359111,-1.2420963830799547,-1.2791822783714706,-0.9772401258362342,-0.179861219687497,0.9222747855901342,-0.9973297798830706,-0.168195066754655,-1.241505775854174,0.8017837257372732,0.9364907965624468
9,2,-0.2261816176492009,0.2691537193220969,-1.0328389199679775,-1.2078458440784057,1.0488771757557285,0.813830883857941,0.4631485396267038,-0.2881708622905312,-1.3182288136407991,-0.3370297479360238,0.6620485532704378,-0.9779999762311572,-0.2179864051768023,-0.8515385666515551,-0.1875369713511407,0.9802561467474776,-0.9256039017850066,-0.1340054095157764,-1.0333462162251872,-0.8517843557272853,-1.3064682907472562,-1.3178240886116108,-1.1033829462877394,-0.1798681265890363,0.9230575915769144,-1.0028979381841945,-0.168186413379108,-1.307282091841809,0.8017837257372732,1.0370226668761129
9,3,-0.2260188635909696,0.2300226476128176,-0.968246461667904,-1.222537995629996,1.128184155315072,0.8224140350309902,0.4631485396267038,-0.3589135225727946,-1.2824921609958293,-0.3152641751944123,0.6620485532704378,-0.8492495137904982,-0.1781474573455425,-0.7438247295004381,-0.2077441726930659,0.8145865878860028,-0.8685651570142544,-0.1340021268233728,-0.9681748163863996,-0.7440020947574076,-1.2587489210856817,-1.2825918498632471,-0.9893984699761402,-0.1798601627918704,0.9222747855901342,-0.963920830076326,-0.1681896878441501,-1.258516892057873,0.8017837257372732,0.9208525056247708
9,4,-0.2261816176492009,0.2388586960633021,-0.9664354581641638,-1.213522357177884,1.1081053755325692,0.813830883857941,0.4631485396267038,-0.3421544695458979,-1.3055105061831909,-0.3025946627030269,0.6620485532704378,-0.8578739466812604,-0.2272821596707619,-0.7640186232510118,-0.1700404921404492,0.8855878273980633,-0.885000049575319,-0.1340046055988012,-0.9673661201840206,-0.7638697926320405,-1.2762967568336523,-1.3041858026445017,-1.0273932954133391,-0.1798700784883389,0.9222747855901342,-1.0028979381841945,-0.1681947866653697,-1.2766620826751498,0.8017837257372732,0.970001420000334
9,5,-0.2260188635909696,0.2779897677725815,-1.056381965516603,-1.1964928178794496,1.1066771778074531,0.8224140350309902,0.4631485396267038,-0.1937679487659992,-1.3430384697376836,-0.3025946627030269,0.6620485532704378,-0.983544254518075,-0.1697370128033876,-0.8212673317477831,-0.2089763191163538,0.9332375481372688,-0.919319972276364,-0.1340089742124759,-1.0562275617160315,-0.8214861164684718,-1.3385199499195708,-1.3428276128846397,-1.104902739305227,-0.1798627514239234,0.9238403975636944,-1.0084660964853187,-0.1681868144591901,-1.3379021010084662,0.8017837257372732,1.0057460850007518
