f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.s,ela_meta.lin_simple.coef.max,ela_level.qda_mda_10,disp.diff_mean_25,ic.eps.max,disp.ratio_mean_25,disp.ratio_median_02,ela_level.lda_qda_25,ela_level.lda_mda_25,disp.ratio_median_10,ic.eps.ratio,disp.diff_median_02,disp.ratio_mean_05,disp.diff_mean_10,disp.diff_median_25,ela_level.lda_qda_50,ela_meta.lin_w_interact.adj_r2,disp.diff_median_05,disp.ratio_mean_10,ela_level.mmce_lda_10,disp.diff_mean_05,disp.diff_mean_02,ela_level.mmce_qda_50,ela_level.lda_qda_10,disp.ratio_median_05,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_50,pca.expl_var_PC1.cor_init,ela_meta.quad_simple.cond
4,1,-0.1341096274156457,-0.061327009490605,-0.1685178066144014,0.839768259507786,-0.8687491474728783,-0.2367591370212144,-0.868036412853999,-0.7190283664369248,-0.2215574418222337,-0.2374077159052727,-0.8128306116895354,-0.1127554599455685,-0.7188904083461453,-0.8365047042524961,-0.8466544405781722,-0.8397822510636775,-0.2337656066782317,-0.4955768185150531,-0.7980619754092676,-0.8466649981826211,0.4230715043859072,-0.8360975768066083,-0.7540869772056735,0.1865586913094973,-0.9109194140031488,-0.7983258185882726,0.6692804613841407,-0.1810220458118643,0.1858284647940089,-0.1289738493787947
4,2,-0.1341095376789706,0.0629970475705156,-0.1685132178196526,0.0481105419364332,-0.422536929494587,-0.2367044785433029,-0.4217646092494222,-0.6086964401706687,-0.2341193040281002,-0.0862466602296021,-0.5919517113401301,0.0528536249768014,-0.6088012936458642,-0.6833174811970819,-0.6089015913100796,-0.4134682038878534,0.0299583501125329,0.2076402963418794,-0.6535205025363738,-0.6082182742737368,0.0529394301133474,-0.6834939400242966,-0.6477606555116318,-0.5555759223303086,-0.1600987571834566,-0.6533802794930239,1.4044618351688438,0.2443349053287782,0.7563268495884413,0.1557744544821171
4,3,-0.1341096871891414,-0.2188124284251716,-0.1685185052903419,0.1527362155802695,-0.7076892726055679,-0.2367599127111874,-0.7075544342178733,-0.773274896851169,-0.3341931336681308,-0.2599556060716913,-0.7274910365545376,-0.2434926003298683,-0.7726127371057759,-0.8147049840484561,-0.7613973050416,-0.6806169375672888,-0.4212791887619104,0.1079090063780284,-0.772815942047649,-0.762078392759286,0.4326438856170948,-0.8146093475492393,-0.8035837131666929,0.055787889461905,-0.2987990161026655,-0.7730178673176737,1.4479099718708195,-0.2117444847696014,0.769099201486824,-0.1764737197623676
4,4,-0.134109559177618,-0.0281656476171593,-0.1685158535793883,0.3148615512266678,-0.6586597309568449,-0.2367587309031513,-0.65809081066564,-0.7461516316440464,-0.1028864418774285,-0.1042849723627371,-0.7748222294865542,-0.0560722242544733,-0.7454436564788556,-0.8288453430997262,-0.8147046024804018,-0.6367837958276533,-0.3260272143732499,0.0742935076841422,-0.7870026717463683,-0.8145804237117014,0.5889927790598136,-0.8291673903145131,-0.8011144882434675,-0.1937904547582631,-0.5135891536660165,-0.7873973850850592,0.8102111464715324,-0.0973592103110368,0.6711778369325558,0.154423994550651
4,5,-0.1341096304484469,0.0049543143038851,-0.1685157549835157,1.1755781412031605,-0.7663511666843943,-0.2367644472028381,-0.7658115908460555,-0.7107534719669565,-0.08871048564511,-0.22829836827804,-0.7439852401520579,-0.086590617664195,-0.7115004184156231,-0.794672808725826,-0.7852877245201124,-0.7366403613291899,-0.2792367708139081,-0.0631954751254484,-0.7443518326201867,-0.784683433863797,0.41668991689845,-0.7944234352165592,-0.7547229896858981,-0.1352117359495625,-1.05768217661975,-0.7448340124935967,1.8421944164725736,-0.1051461260676259,0.5881575495930683,-0.0440753382772235
5,1,-0.134109684354043,-0.93159540891845,-0.1685198261593768,-0.8920385708064845,0.7447132735443072,-0.2367753662819046,0.7444777149487447,0.5562248146572286,-1.483287724499733,-1.462299301305801,0.6580220656371897,-0.8448486176886212,0.5560639818731355,0.5728177478573122,0.6403082946748128,0.7401128813822799,-0.8573010382834098,1.4391464807197885,0.586345283113676,0.6408925454691274,-3.645190518868521,0.5727767791132347,0.5509732197166547,-1.2061297220579206,0.9396771377890112,0.5861341520556351,-0.4072807548322781,-0.431080374664242,1.6205893280456791,-0.2215243285108197
5,2,-0.134109684354043,-0.93159540891845,-0.1685198261593768,-0.8546934295058518,0.7548662936733348,-0.2367753662819046,0.7543704396591924,0.4307222485293607,-1.4997795547700044,-1.4521076549505798,0.5633596797731579,-0.8448486176886212,0.4313035636343174,0.4832621405326093,0.5506760461735002,0.7504875894863355,-0.8192178389202611,1.4391464807197885,0.4946981027596492,0.5512015759254177,-3.696243218768184,0.4829169113096909,0.4254916986181973,-1.1888036221285865,0.7799387832844193,0.4941052383443657,-0.4072807548322781,-0.4189349122043061,1.6525202077916363,-0.2257135263248408
5,3,-0.134109684354043,-0.93159540891845,-0.1685198261593768,-0.8733660001561682,0.755820851121363,-0.2367753662819046,0.7565688229281802,0.5134711932290547,-1.5112887469586194,-1.4664481130964222,0.5970652262550472,-0.8448486176886212,0.513607765213468,0.5504288460261362,0.5883826118564547,0.7518708839002097,-0.8511444009729702,1.4391464807197885,0.5667195516135308,0.5883905145167122,-3.734532743692931,0.5502653008436097,0.4859128842395476,-1.2028295125475712,0.7236272340229423,0.56657800789199,-0.4072807548322781,-0.4479830313918552,1.5971733495653109,-0.2207509461790433
5,4,-0.134109684354043,-0.93159540891845,-0.1685198261593768,-0.982437523954842,0.7638912004546927,-0.2367753662819046,0.7642631643696376,0.4776133171925199,-1.547009349544016,-1.5148809811738897,0.5977823655418975,-0.8448486176886212,0.477817029667605,0.5557314806703627,0.5964995977515638,0.7599977385817202,-0.8434925803157092,1.4391464807197885,0.5563854481908215,0.596411658134443,-3.747295918667848,0.5555675911798437,0.4703492847234599,-1.189628674506174,0.932118540572706,0.5567999358101674,-0.4072807548322781,-0.4168885213740763,1.6695500103228127,-0.2185798010464197
5,5,-0.134109684354043,-0.93159540891845,-0.1685198261593768,-0.9474635027367888,0.7901849192503796,-0.2367753662819046,0.7906437635974939,0.4973811206485575,-1.511008034954019,-1.42874804073817,0.6723648513741625,-0.8448486176886212,0.4977047966865106,0.5651583867045423,0.6628170995328815,0.7881823622644049,-0.8634136996130607,1.4391464807197885,0.5741075290604676,0.6627683916992995,-3.788776237336324,0.5648233436088835,0.472294734662971,-1.1916913054501423,0.7906467960075192,0.5740553571310311,-0.4072807548322781,-0.4315853282457273,1.6738074609556075,-0.2087713530783575
6,1,-0.1339235285667051,0.7509400566230107,-0.1681103955045496,-0.4776853363756523,-0.0338584922474522,-0.2295555825127135,-0.0337499622730299,-0.2367859053814941,-0.148291608621538,-0.0401587727294424,-0.1372854034780407,0.8808555140773673,-0.2372731724329378,-0.1677835574529006,-0.1412826095655968,-0.0462035370042793,-0.3640224617748208,1.1493522052497476,-0.160293689177067,-0.1415335546967176,-1.4435428356955362,-0.1674043472975273,-0.2427703556038199,-0.661182626661488,0.4956095513310559,-0.1610255911377335,-0.3603156844287813,-0.1902440928000431,1.21826024324662,-0.2333466080210614
6,2,-0.1340160460800298,0.7343386757100873,-0.1682681902985981,-0.3188202908428016,-0.3203125046057444,-0.2301915392484086,-0.3195397872414787,-0.3590704569932621,-0.0809207275174498,-0.1863592925685008,-0.3610328609748422,0.8547342073072776,-0.3590631045232126,-0.3539649516279427,-0.3420197004609572,-0.3441305713924136,-0.2372397091605511,0.955943601390138,-0.3598597302743862,-0.3413329502656294,-1.1117002863477234,-0.353868224121754,-0.3475253523467179,-0.4883341535569409,0.1501816585458888,-0.3594629363276579,-0.3257544232091436,-0.1995990223096655,1.0288036900872757,-0.231411890201545
6,3,-0.1335180181174494,0.7509400566230107,-0.168244945685702,-0.2776220794079763,-0.1943976994158379,-0.2298808886398548,-0.195331132543652,-0.4615872051489925,-0.1161500840947961,-0.1231350085418628,-0.3158530859033731,0.8808555140773673,-0.4613999748846124,-0.3987427552902948,-0.3190503573960735,-0.191535906361927,-0.2476620166075098,0.993860609395564,-0.3884144897318721,-0.3194571040354575,-1.3382466421524806,-0.3987051353860475,-0.4788806357625452,-0.5555759223303086,0.1666845958014896,-0.3887971525731243,-0.4498032241426459,-0.193619308844708,1.1054378014775674,-0.2325975081190134
6,4,-0.1339475854696122,0.7882207137603863,-0.168080983252669,-0.727542115077506,-0.0946898350717973,-0.2272548900993868,-0.0942055021702024,-0.262070305150845,0.0756463930484047,-0.071004286477103,-0.187485153557452,0.924434560872134,-0.2622687266097045,-0.2373069894549733,-0.1847459028337348,-0.1082788738268797,-0.1925161366982855,1.1469624778544476,-0.2499918938855826,-0.1845560522827257,-1.6477536352941895,-0.2374038819995626,-0.2602794050594187,-0.6760335694580593,0.6849524115995114,-0.2501786012955249,-0.3291512142521008,-0.1703648675920956,1.252319848308974,-0.231945407385181
6,5,-0.1340264061432984,0.6846173328761193,-0.168365205399462,0.0243993411106345,-0.11933477282089,-0.2324276146978202,-0.1194869097635648,-0.0165817692084226,-0.1546778067261964,-0.0862466602296017,-0.0964084641276634,0.7762832159744408,-0.0166964631831807,-0.0817630398910132,-0.091659617781312,-0.1336969086818162,-0.1690329629570367,0.6255239601999981,-0.0734962854293116,-0.091219108367321,-0.8915355180304253,-0.0815909642242672,-0.0164621501403227,-0.2523691735669637,-0.0704034035499636,-0.0735981231120271,-0.3753067440119607,-0.1294370509874977,0.7031087166785128,-0.2331751514383921
7,1,-0.1341096268918352,-0.2934151426523242,-0.168518935681571,-1.5094189623082173,0.1915038434370324,-0.2367556508248756,0.1915843227982462,0.0868544116661931,0.7120205074774365,0.3644405684167746,0.1280561326559851,-0.2434926003298683,0.0870894248116546,0.1503745212006506,0.1485110570725577,0.1583511244473534,0.0737584269782328,1.1907741467682802,0.1369930842858715,0.1486860052902396,0.7134337350652366,0.1504540049640756,0.1104784584127677,-0.7028477717296483,1.86056623197558,0.1369180170025013,0.0106905344226264,0.0338755678665633,0.9500408533805806,-0.2314788191924448
7,2,-0.1341095543410338,-0.3348564950060312,-0.1685192181955655,-1.2302195725844376,0.138482516096555,-0.2367599127111874,0.1388231243425336,-0.0009514129873692,1.2581457124274502,0.5365260661668818,0.0290909110708614,-0.287071647124635,-0.0004674656887004,0.0555162792317224,0.0440840186773229,0.0927310956892008,0.3222666944160535,1.0639592796576958,0.0360089508393968,0.0444111382597497,1.0899473968252609,0.0552453355055593,0.0188926612604054,-0.6129170625726282,1.1312875772223587,0.0362613926308013,-0.2771609010603238,0.0861249752981474,0.666920386299762,-0.2312348199388847
7,3,-0.1341095769851343,-0.3182551140931076,-0.1685195043019568,-1.119073318713507,0.1390031837954795,-0.2367606533884121,0.1388231243425336,0.0528354010674312,1.1848798792267543,0.5889273629136389,0.1216018790743457,-0.287071647124635,0.0520594235233456,0.1050075359111636,0.1498351044171499,0.1152096299146548,1.3914986913162792,0.9468626372879984,0.0898097436585013,0.1501443950389177,0.7166245288089723,0.1051984918311317,0.0564548100925016,-0.6327183196347241,0.8863890274140567,0.0897531987254758,-0.3398198154007151,0.2994014222149646,-0.2143718946886523,-0.2315367401852197
7,4,-0.1341096300061634,-0.417739199713445,-0.1685195486667717,-0.8973735909922886,-0.2048110533943277,-0.2367649836390316,-0.2052238572540997,-0.3521747116016218,0.7081607174141817,0.3232230251925612,-0.2685218929713563,-0.3654791029461881,-0.3513470856251672,-0.292690062405776,-0.2546325757178663,-0.2431500791796046,0.6063955062928473,0.8331116132717208,-0.3014357859240695,-0.254558760219279,0.0082683177011424,-0.2923802607489354,-0.3413522900386544,-0.5167984605837038,0.8181096992267628,-0.3019448652581132,-0.2890225623141737,0.1318897156832888,0.256076400235115,-0.2308906447834707
7,5,-0.1341095703631107,-0.3845778378399992,-0.1685193050197861,-1.1839827309741309,-0.0694374516739596,-0.2367632972342538,-0.06892409457684,-0.2335678908653943,0.8392532235625529,0.2607202736512485,-0.1394368213385882,-0.3393577961760983,-0.2333608248226614,-0.1842806430127152,-0.110196280605604,-0.1039560787835228,0.1419651731817472,1.0018263673798973,-0.1990465770122265,-0.1101781751001385,0.6751442101404959,-0.1845670239121789,-0.2143368564878902,-0.5737270746372298,1.2300532475154191,-0.1989875180436305,-0.2714887620074093,0.0085215827751437,0.7499406736392507,-0.229509635988798
8,1,-0.1340443649430411,0.6846173328761193,-0.1683197266783845,0.0469249818951434,-1.0777104506412416,-0.2320076165079373,-1.0779820150423605,-1.1065692574471535,-0.2043638315404611,-0.2970243375052838,-1.093949212134233,0.7893438693594859,-1.1055245383876395,-1.162911325685956,-1.1472131878006202,-1.0394089261658837,-0.2985862023610043,0.0577247310767293,-1.1054109022048435,-1.1470932864103265,0.0242222864197873,-1.1629326135848177,-1.163604189472732,-0.0362054506390825,-0.1917188888716692,-1.10604749881033,-0.3149148112011254,-0.2151728538228437,0.6222171546554224,-0.1460809516730741
8,2,-0.1340732634359202,0.726058685229826,-0.1682810557858033,-0.0665923920583677,-0.8933073072721501,-0.2306298399477734,-0.8933178204473639,-1.010488538323621,-0.1302558623259644,-0.219639978454135,-0.9555413297724308,0.8372764672826009,-1.0106138833975982,-1.0409507288687612,-0.9994955579648032,-0.8617420498839288,-0.3031597043630452,0.232493461252999,-0.9923703147652084,-0.9997959217938296,-0.3171926441592123,-1.041398537720087,-1.05533241783918,-0.1360367883271497,-0.0612071102701253,-0.9927368988033306,-0.1329917187391687,-0.2187606819018181,0.766970476170427,-0.137125173827048
8,3,-0.1340237137332431,0.726058685229826,-0.1683251798544124,-0.0591826418003057,-0.9180390229710638,-0.2298808886398548,-0.9175000364062325,-0.9893415857892554,-0.1918721473357449,-0.229380667006028,-0.9110786939878088,0.8590877584356258,-0.9895306768311076,-1.0097241026305417,-0.9553990246622952,-0.8958921307264455,-0.2456830974720114,0.1942578229281997,-0.9595550038966056,-0.9553150344591452,-0.4543967751395576,-1.009817352296378,-1.0395817558289078,-0.15295036206769,-0.0639785959161037,-0.959376417582994,-0.356058484541347,-0.1909085054072606,0.6796927381981446,-0.1466362708231866
8,4,-0.1340716909264443,0.6846173328761193,-0.1683537710673578,-0.0283580807267676,-1.0670367628132895,-0.2315470551973535,-1.0669900986974217,-1.0730099632078336,-0.1982583454404034,-0.3018946817812304,-1.053789412070706,0.8111551605125108,-1.071871103851094,-1.1310955178206004,-1.0970720905336693,-1.0286019385574925,-0.2680668716935387,0.0352612935609097,-1.0851052954795204,-1.0975080349552668,-0.1831793069225955,-1.1306537583800251,-1.127127003106902,-0.0370305030166697,-0.1240694437857332,-1.0853409932252942,-0.2487955205667264,-0.2237836412123825,0.6222171546554224,-0.176705969453156
8,5,-0.134038027513542,0.6846173328761193,-0.1683700670894217,0.0306235313274066,-1.0127137662255006,-0.2315470551973535,-1.0131297086072124,-1.0468061307195973,-0.2236627818567366,-0.2981066362332717,-0.9978525476965054,0.8111551605125108,-1.0473827058460297,-1.0751232632426602,-1.0478520696803473,-0.9749992800198708,-0.3036434401517227,0.2173585210827662,-1.0201998739825044,-1.047922783500211,-0.428870425189726,-1.07493319853083,-1.10217286638279,-0.1026221670348628,-0.1522882067266078,-1.0197703922060142,-0.3658777205996139,-0.235610185620854,0.8201886090803555,-0.1719817748809277
9,1,-0.1340871364776414,0.6928973233563802,-0.1684895120961669,0.8525130299516528,-1.3193002629422077,-0.2333228237110382,-1.318704982996554,-0.9364742044533412,-0.3499130059257516,-0.4923792579071353,-1.1434318229267957,0.7501183736930673,-0.9367502095332104,-0.940200670628469,-1.0631649650569364,-1.347451300955473,0.4407819626420182,-1.2027768123641522,-1.0399162555126733,-1.0625066809869912,0.41668991689845,-0.94032944210047,-0.8217661876013532,0.182020903232767,-0.8958022195705375,-1.039326536369659,-0.4137513907746996,-0.2084224217335138,-1.1914568149149385,-0.2344230420385507
9,2,-0.1340986260779708,0.6846173328761193,-0.1684808583166596,0.9823318544729006,-1.3816936088633254,-0.2333228237110382,-1.382458097797208,-1.0068108074480795,-0.3727208562995312,-0.5032022451870163,-1.2172971694722134,0.7414112714363709,-1.007281142840696,-1.0645179939542095,-1.183250302483871,-1.3852325296344088,0.3994005647197058,-1.2078748974741256,-1.1093995035258892,-1.1835530301272816,0.41668991689845,-1.0643751291771009,-0.9437683463079928,0.209247631693149,-0.963577641276745,-1.1089234023638068,-0.2843239469207629,-0.2043030635687654,-1.189328089598541,-0.2343776103958333
9,3,-0.1340953433457927,0.6928973233563802,-0.1684841329345615,0.8267270990535969,-1.335440961608866,-0.233159897126345,-1.335192857513965,-0.9525642770338364,-0.3586150780683626,-0.4842620174472247,-1.138411847918855,0.7501183736930673,-0.9534501377585572,-0.9413790338827414,-1.0744481511238964,-1.350736625188424,0.4409138905843849,-1.1921026966651458,-1.0473042329596105,-1.0741737989764186,0.41668991689845,-0.9419573382563312,-0.8409962120034421,0.2026472126724504,-0.8840863938852637,-1.0473790663193958,-0.3550200369939286,-0.2086616102721122,-1.2680909263052351,-0.234461380426706
9,4,-0.134097822151255,0.6846173328761193,-0.1684892319938064,0.8934148513761555,-1.3524494397737326,-0.2333228237110382,-1.3527799236658675,-0.9681946332548896,-0.350404251933802,-0.4928302157104638,-1.1685316979665012,0.7414112714363709,-0.9683750193829456,-0.9496275766626486,-1.1109458040139624,-1.3729557917112765,0.4304036311758488,-1.1572126766937667,-1.0465337077044086,-1.1106335426933724,0.41668991689845,-0.9499572850794212,-0.8602636489043683,0.1960467936517517,-0.9187299644599982,-1.0456535241873095,-0.3382720165264611,-0.20052919995977,-1.2148727933953067,-0.2345968485337744
9,5,-0.1341021908178616,0.6928973233563802,-0.1684812594154651,0.9381697429348508,-1.4127601148991535,-0.233159897126345,-1.4121362719285462,-1.0008344947753236,-0.350404251933802,-0.4977907515470756,-1.229488537348642,0.7501183736930673,-1.0003620836410398,-1.0698206285984349,-1.1852651571386852,-1.4091808141746045,0.429656039502438,-1.1855707751179927,-1.1312008357466048,-1.1850114198759596,0.41668991689845,-1.06944486291964,-0.9148858972060224,0.1832584817991481,-0.9414057561089147,-1.1313554500809289,-0.1899831792556702,-0.2089273753149992,-1.108436527575454,-0.2342682524282577
10,1,-0.1254661286363193,1.4968843989897351,-0.1477740738911243,-1.945705057502913,0.7111302069636773,0.0653615650758231,0.710402774279431,0.6035755996798304,0.805146715003608,0.4826817044494741,0.6228822405816015,1.5868709005616135,0.6037728874540075,0.6005092843327136,0.6162451733687444,0.7084700216649098,-0.3863622600155593,1.318704219996671,0.5964527614613258,0.6160999197415978,0.8283023098394798,0.6006370590378322,0.5999087681951227,-0.9610891659144836,2.797580333556934,0.5970625855588484,-0.3447135371170859,-0.2066683724504597,1.1288537799579406,-0.212543354380183
10,2,-0.1041904563356217,1.492723703773404,-0.1526353680624822,-1.9780115686280637,0.6811050363256983,0.0325448413236883,0.6807246001480906,0.7185046895405144,1.318288259413079,0.6838088847339286,0.7096560942902982,1.5781202627936337,0.7186075349037908,0.7324859688112253,0.7114038803518331,0.6777781768570783,-0.358833296041736,1.2933731096064915,0.7287111552659992,0.711624448280018,1.5366585209473096,0.7322640910689027,0.7451815011782208,-0.8558949877720977,2.609875169352011,0.7287789683081022,-0.4456835691930101,-0.1491302406654243,1.0500909432512469,-0.2144196725210339
10,3,-0.1318732811391572,1.4637230371162893,-0.1584695561651053,-1.2216242622850852,0.8724504156804497,-0.0462280738139075,0.8719839445500531,0.8577987464516649,2.2356550904470778,2.181620132708789,0.8968294481578126,1.5258341137421705,0.8579305803586382,0.8762462858324598,0.9107593566267492,0.861324054397998,1.71722878101933,1.1718156427655673,0.8793261801504852,0.9106946489745908,0.6400454789594767,0.8758910433346077,0.8661361099174315,-0.846819411618637,0.803244458034695,0.8794763145103071,-0.2376627470854441,0.60306456021765,0.2049869926415787,-0.1965308326503405
10,4,-0.1303138639584186,1.5839070989372797,-0.1412118619334086,-2.13035603393382,0.5579671255300553,0.1265403067191765,0.5576151370847603,0.5433527565928323,-0.3998095647434664,-0.1809477989285605,0.4694144331959764,1.6216993095884005,0.5432039503763934,0.4997592260924226,0.4891366282878852,0.5443767218190946,-0.5475782055875025,1.322049838350091,0.5052588312574179,0.4892200116065953,-0.0044948572737737,0.5001726105618207,0.5546396446026562,-1.1293998509422996,3.276543443830167,0.505033671847579,-0.0927750514274191,-0.3097586325863268,1.1714282862858787,-0.2107192565183178
10,5,-0.1325189975944374,1.4388416657231045,-0.1653052052873762,-1.2957217648657064,0.901000361171476,-0.0462280738139075,0.9005629270468972,0.7640166091253455,1.8569745962411828,2.0879111011771525,0.8996980053052072,1.5084199092287771,0.7637444341853145,0.8497331126113294,0.8961372685603823,0.891670075602361,3.2161061102266717,1.124817670658001,0.8328227147482937,0.896110751487809,0.659190241421851,0.8496121482471326,0.7692751504290873,-0.8282557331229221,0.959833397032493,0.8334618576546723,-0.3671544455088633,1.41933531294078,-0.9785842832752246,-0.2107018497586559
11,1,-0.1329355562083897,1.4388416657231045,-0.1653170039838449,-1.4925247317198356,1.688076366045669,-0.085453357277639,1.6886833289791194,1.8452694865346648,2.223233584243511,3.0867826355495,1.797556392439806,1.4909621692041004,1.8452911957817584,1.840147427827296,1.8128961365009084,1.6939808356493395,4.310448392157333,0.960723056180738,1.827480169184058,1.8127087085320468,0.41668991689845,1.8400241694731445,1.8619071789563528,-0.8670331948695267,1.2730112750280895,1.8273741257363805,-0.3283647650943718,5.020903444632529,-1.1510110339033968,-0.1313849902102561
