f_id,i_id,ic.eps.s,disp.diff_median_02,ic.eps.max,disp.ratio_mean_25,ela_level.lda_mda_25,ela_level.mmce_mda_10,disp.diff_mean_05,disp.diff_mean_10,disp.diff_median_05,ela_level.lda_qda_50,disp.ratio_median_05,disp.diff_mean_02,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,pca.expl_var_PC1.cor_init,ela_level.mmce_lda_25,ela_meta.lin_simple.intercept,disp.diff_median_25,nbc.nn_nb.cor,ela_level.mmce_qda_10,ela_level.mmce_lda_10,disp.ratio_mean_02,ela_meta.lin_simple.coef.min,ela_level.lda_mda_50,ic.m0,disp.ratio_mean_05,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.adj_r2,pca.expl_var.cor_init,ela_level.mmce_qda_25
3,1,-0.4611118524116818,-0.7297015773837738,-0.2367695653645431,-0.8015547024193961,0.145260139093335,0.3086290840175104,-0.7654877071418714,-0.7899660720960854,-0.734478059117807,0.0486927024375535,-0.735641030460943,-0.7652265435318878,-0.1685196942150399,0.5862863818565953,0.1609962497053104,0.3180510803826752,-0.1809047063934512,-0.7760592596965046,0.3685280493573524,0.0292125759083327,0.6122093991981082,-0.7659368654813798,-0.13410967224766,0.049411326487927,-0.121662945682455,-0.7655740178391155,0.9278621006166784,-0.0786559340126483,0.816496580927725,-0.0459811679530836
3,2,-0.091718526329476,-0.6815021860923877,-0.2367633563519212,-0.3405264162770363,-0.1477103592996307,-0.0310946539801442,-0.6372436958018601,-0.5726210317004783,-0.5932326539097253,-0.612461907549103,-0.5926357751220206,-0.7019251588766439,-0.1685158810007594,0.6316722491605488,0.9776278126488538,-0.7647551907347553,-0.1809009193892428,-0.303350977866858,0.0336193513940183,-0.3997977871778965,0.2590325749692436,-0.702240137314668,-0.1341096729508296,-0.283697961108092,-0.5812291821106884,-0.6373527555759843,1.0919435845006795,1.0041949735585944,-1.22474487139159,-0.5129862638637638
3,3,-0.1588618863496408,-0.4383045089252956,-0.2367435855216706,-0.2986147539004582,0.0627408677432055,-1.510064375435451,-0.3892289381568032,-0.3618364973381497,-0.3767401733269636,-0.2621702699827895,-0.3767035369807812,-0.4619567088693226,-0.1685174287324757,0.6220999571473513,0.918081761184221,-0.9614925298698224,-0.1809003533773295,-0.3073361418571709,-0.128909869676423,-1.173832357613885,-1.3974604944227758,-0.4615039735081302,-0.1341096348818367,-0.0740569325827504,-0.6113432089991478,-0.3890328449487441,1.0443882983845871,0.915433962147614,-1.22474487139159,-0.8283980825678356
3,4,-0.2512102178701924,-0.6371630753909551,-0.2367645063205208,-0.5275169099571545,-0.0891162596210377,0.0069778338989031,-0.6389383488088533,-0.6240305143233266,-0.6145586448422866,-0.132951381870774,-0.614285973141459,-0.6792224426509897,-0.1685187770000887,0.6151682974136566,0.6182248591658885,-0.3427460892312904,-0.1809029908108538,-0.5093924352383451,0.3931536889134799,-0.2431749562099051,0.196523402539356,-0.6792905808428389,-0.1341096535311185,0.0165519812920516,-0.2892540518443173,-0.6390933156972031,0.9215633872238184,0.529131330564233,-1.22474487139159,-0.2171348680250607
3,5,-0.419131525503384,-0.7745457715268831,-0.2367657996198982,-0.9659773778967392,-0.1793999263060813,0.5370640112917955,-0.8361593176767419,-0.8922760325633387,-0.8078843647488343,-0.2264298095943491,-0.8079982712101182,-0.7988369165760564,-0.1685194647343804,0.6102171118895888,0.3736607192218584,0.3736181151002133,-0.1809034071005405,-0.9340243770146448,0.8117895613676479,0.3129495885314976,0.6184603164410963,-0.798253587860078,-0.1341096392109159,-0.2016425712050534,0.1218678804590048,-0.8363567961020192,0.963134895616694,0.1973222766079323,0.816496580927725,0.1276175849770643
4,1,-0.0749012325330449,-0.6264480909496812,-0.2367591961388268,-0.7865094902842111,-0.2405219686518556,0.6893539628079859,-0.739060280519305,-0.7545619619509776,-0.7080338303614305,-0.2277470255791809,-0.7082934119100728,-0.6555213985131327,-0.1685178082627676,0.5191152982467446,0.097196908850346,0.8451870043247239,-0.1809024759989615,-0.7646973027879536,0.5803085495400495,1.0665550940586228,0.4684383026093663,-0.655404307780323,-0.1341096280682248,-0.1789305743235067,0.3981313445227001,-0.7394656160208299,0.5428532444781138,-0.1054012481854486,0.816496580927725,0.7160603061769087
4,2,0.0510397481918488,-0.516808906717254,-0.2367045376601907,-0.3501983383639379,-0.0892065432877229,-0.072095794772965,-0.5887857800883848,-0.5209853247316544,-0.5648578617636644,0.0355644497887283,-0.5647184145180085,-0.5504381419767987,-0.1685132194680176,0.6442152524881865,0.6671376871546939,-0.3269770658655027,-0.1808962403942544,-0.3465942466979114,0.228161903887426,-0.0275348266163002,0.1058851025160186,-0.5504920496233872,-0.1341095383315498,0.2462220690556227,-0.1818909994593738,-0.5886170721818519,0.996675544433673,0.6267517272949535,-1.22474487139159,-0.1926843394433497
4,3,-0.2344348624622811,-0.679950858378668,-0.23675997182881,-0.6296094208744606,-0.2630928853231164,0.4257752005684259,-0.7179000186482032,-0.6708023978536855,-0.6830262999415636,-0.4149673242232973,-0.6832247615717759,-0.7044394662110812,-0.1685185069387083,0.5887619746186292,0.6798975553256865,0.1423391057353253,-0.1809023211704375,-0.6085975813801726,0.3291270260675487,0.3492679261472624,0.4778146784738501,-0.704581928791386,-0.1341096878417206,-0.2096382566569196,0.1153213528745549,-0.717998707859129,0.9206185802148892,0.5241165841568332,-1.22474487139159,0.291436126474528
4,4,-0.0413085833287026,-0.6528928168602999,-0.2367587900207582,-0.5812498104399456,-0.1072632766247316,0.7098545332043954,-0.7322358670587116,-0.7231733339469278,-0.6970790055455462,-0.3198643301184295,-0.6974683129003535,-0.7019991090923627,-0.1685158552277539,0.6065862425052726,0.5820718993480747,0.5508319014966861,-0.180899946956477,-0.5656086847187142,0.3340521539787743,0.6784028607901337,0.6309621509270742,-0.7017717790193256,-0.1341095598301972,-0.0953079238169462,0.0616398266820831,-0.7319231888288819,0.8976282763309504,0.4890133593050328,-1.22474487139159,0.3330020250634366
4,5,-0.0077578725128801,-0.6190883036566853,-0.2367645063205208,-0.6865662953862188,-0.2314033183166666,0.660067433670257,-0.6980221968905015,-0.6942731737486049,-0.6548310950875663,-0.2731470698563893,-0.6553074009677626,-0.6561499753467418,-0.1685157566318813,0.614508139343781,0.4991327562366219,1.233405341472931,-0.1809003389303457,-0.6635419700125692,0.6147844449186277,1.298084496359125,0.4621873853663782,-0.6558726660756654,-0.1341096311010261,-0.1030910993564705,0.1834052397528131,-0.6982723598186482,0.8458213586746774,0.3384038088694527,0.816496580927725,0.8040822090710668
5,1,-0.9564880976073012,0.6432956040356046,-0.2367754253997321,0.7900138098809133,-1.4666644459014315,-3.311185917405776,0.6483109150165085,0.7062817521834325,0.6632947318368023,-0.8503072072102609,0.6630757100054036,0.6342812889453243,-0.1685198278077435,0.656098097745949,1.5305554333918785,-2.698337817730167,-0.1809046933198798,0.7847683729349091,0.3365147179343867,-2.154427473239542,-3.516521439795964,0.6344544375955662,-0.1341096850066221,-0.4288687949766918,-1.2319540240047993,0.6483409872977657,1.173511922938216,1.9359348560535163,-1.22474487139159,-1.7281775343748
5,2,-0.9564880976073012,0.5190450773832583,-0.2367754253997321,0.7996857319678172,-1.4564623915660215,-3.328757834888413,0.5598225471919006,0.6182239255126124,0.572513355698614,-0.8122835724481116,0.5719169815025051,0.5102667771849922,-0.1685198278077435,0.656098097745949,1.5624551038193608,-2.698337817730167,-0.1809036093214841,0.7949432597186861,0.2503249794879404,-2.177126434249395,-3.5665287777398738,0.5103394893295485,-0.1341096850066221,-0.4167291662341575,-1.221479579869684,0.5601526078226716,1.173511922938216,1.9359348560535163,-1.22474487139159,-1.7257324815166288
5,3,-0.9564880976073012,0.601012904489568,-0.2367754253997321,0.8018350479871287,-1.4708174945689436,-3.328757834888413,0.6261430216277349,0.6552681621660404,0.6438544074709094,-0.8441601992810451,0.6437044801985372,0.5699815763778774,-0.1685198278077435,0.656098097745949,1.5071623417450584,-2.684070606113502,-0.1809045696019631,0.7962999112898563,0.0459321711720821,-2.170316745946439,-3.6040342811978063,0.5698209928381676,-0.1341096850066221,-0.4457633330078775,-1.281707633646603,0.6262938924289918,1.173511922938216,1.9359348560535163,-1.22474487139159,-1.697206864837966
5,4,-0.9564880976073012,0.5653684444627045,-0.2367754253997321,0.8093576540547188,-1.5192998235788118,-3.314114570319549,0.6313643849465783,0.6632425703616639,0.6336179318232797,-0.8365203465690196,0.6340188652951041,0.5545999315083788,-0.1685198278077435,0.656098097745949,1.579468261380684,-2.711103217597709,-0.1809031437823054,0.8042702392704818,-0.0968965382534574,-2.181666226451365,-3.616536115683784,0.5543651690918341,-0.1341096850066221,-0.4146837583278662,-1.2869448557141605,0.6315155727926495,1.173511922938216,1.9359348560535163,-1.22474487139159,-1.7102471467482137
5,5,-0.9564880976073012,0.58517493085415,-0.2367754253997321,0.8351494462864587,-1.4330789218945952,-3.340472446543505,0.6404788700382433,0.7283951820025015,0.6511725896225041,-0.8564103079399823,0.6511111268893981,0.5565226371170663,-0.1685198278077435,0.656098097745949,1.5837215507710156,-2.698337817730167,-0.1809047393392945,0.8319120150330763,-0.2495755035014475,-2.2247942523700868,-3.657167077763211,0.5562386022732078,-0.1341096850066221,-0.429373506018504,-1.3419356874235218,0.6407985601058176,1.173511922938216,1.9359348560535163,-1.22474487139159,-1.7183973229421172
6,1,0.7479299502250021,-0.1467992083007433,-0.2295556415348457,0.0291559390445745,-0.0430715896116658,-1.4632059288150852,-0.0805730837209694,-0.0615802341426568,-0.076290633704433,-0.35780015048159,-0.077019217027503,-0.150182599399102,-0.1681103971528058,0.5755588132211156,1.1286195860056023,-1.240829515206635,-0.1798633306952587,0.0135967454477996,-0.2865139628356388,-1.0989257862813695,-1.359954990964844,-0.1500457071047296,-0.1339235292192683,-0.188148191771339,-1.0119906971673518,-0.0809537034929846,0.7760631078487535,1.2942144741198949,-1.22474487139159,-0.9351653907079752
6,2,0.7311126564285712,-0.2680913890804146,-0.2301915982789702,-0.2502551434659457,-0.189421413308121,-1.073695091283298,-0.2641910271002926,-0.2587913077464775,-0.2739713454435246,-0.2312156943392383,-0.2735802253618774,-0.2537129014053421,-0.1682681919468968,0.5506378460833083,0.9393482081358758,-0.8030513903373828,-0.1800139633154473,-0.2785920866930004,0.0483947351276904,-0.7834102282444106,-1.0349072943294282,-0.2535528903756331,-0.134016046732601,-0.1974986279143852,-0.8548740351406048,-0.2642927029280504,0.6305628284736887,0.9981772778697144,-1.22474487139159,-0.6613194705928104
6,3,0.7479299502250021,-0.3700100121329342,-0.2298809476662988,-0.1288187883748341,-0.1261325629619055,-1.2962727127300304,-0.3083436081473532,-0.236225429235458,-0.3022563439435535,-0.2416217006194108,-0.3026370700721756,-0.3835325050995957,-0.1682449473339945,0.5605402171314436,1.015907417161828,-1.041839458447884,-0.1797706986587124,-0.1289364602482784,-0.1584606371437755,-0.9468427475153534,-1.2568148564555297,-0.3832881381857728,-0.1335180187699777,-0.1915217866297676,-0.8470182020392683,-0.3083868926655981,0.7760631078487532,1.1623266436052746,-1.22474487139159,-0.825138012090274
6,4,0.7856954690870622,-0.1716926064976419,-0.2272549490910243,-0.0299502514864976,-0.0739486036179505,-1.615495880331281,-0.1495042398162251,-0.1042800794454628,-0.1651414464529368,-0.1865620724534349,-0.1653292352646849,-0.167486949877288,-0.1680809849009172,0.6041106497432387,1.16264590112825,-1.192020633360149,-0.1793129730418064,-0.0472829938084669,-0.0574955149636529,-1.2805174743601948,-1.5599843427404838,-0.1673749640324378,-0.1339475861221774,-0.168278514967366,-0.9897325033802288,-0.1494157349275978,0.7936995053487612,1.281008975247075,-1.22474487139159,-0.9946616769234702
6,5,0.6807446518163176,0.0728760114397143,-0.2324276737580201,-0.0546673857085817,-0.0892065432877225,-0.903833222284464,0.0039305594655739,-0.0128288875850159,0.0096867823710522,-0.1631156279234258,0.0095815750502509,0.0734798280422366,-0.1683652070477869,0.4290037217087138,0.6139715697755569,-0.5162053462549566,-0.1804620429074463,-0.0722114664287208,0.1912234445532347,-0.5518808259439083,-0.8192506494463165,0.0728928414787565,-0.1340264067958705,-0.1273703568415392,-0.6362200138200496,0.0037535557396731,0.3083836384289025,0.473467645442093,0.816496580927725,-0.4005138323878931
7,1,-0.3100078385749211,0.1762377300398801,-0.2367557099424417,0.2494608310240226,0.3619409391374396,0.3320583073276933,0.2324339068139008,0.223123105267046,0.2181876284569806,0.0792960204851495,0.2181071665006307,0.1989363690090841,-0.1685189373299375,0.647351003320096,0.8606623544147524,-0.3802913829593584,-0.18090220793033,0.2142115965346057,-0.0944339742978442,-0.8900953449907204,0.7528550371653484,0.1988812229261478,-0.1341096275444144,0.0358638195761271,-0.7907180648130178,0.2323471183264299,0.4239650291878824,0.878491996946434,-1.22474487139159,-0.858553734485279
7,2,-0.3519881654832192,0.0890386815733527,-0.23675997182881,0.1978772465605429,0.5342021751725025,0.9880765600128196,0.1386783742378284,0.120530364367324,0.1181575067775127,0.3274156048279968,0.1184023072005865,0.1084213049693427,-0.1685192198439321,0.6442152524881865,0.5778186099577443,0.3968961972116144,-0.1809030166268656,0.1498554376272154,-0.0624206428748786,-0.4156870598847891,1.1216591545016912,0.1080197136295163,-0.134109554993613,0.0880881305341633,-0.6781177903605166,0.1389370584876795,0.1830392419109894,0.4992100103334128,-1.22474487139159,-0.6939201753684251
7,3,-0.335170871686788,0.1413508951755311,-0.2367607125060445,0.1978772465605429,0.5866569855165128,0.7039972273768503,0.1878691128732471,0.224423895256403,0.1714500356974085,1.394975253334808,0.1713883181428954,0.1455443132601515,-0.1685195059503234,0.6428949363484352,-0.3026122938407635,0.7655909816212252,-0.1809031759807406,0.1719010256587324,-0.3209898582142176,-0.4497355013995689,0.7559804957868494,0.1454883772569941,-0.1341095776377135,0.3012621363521898,-0.4974336290297543,0.1876727418818106,-0.6441392944063432,-0.5122643400391694,0.816496580927725,-0.5040210700504698
7,4,-0.4359488192998149,-0.260406905289198,-0.2367650427567214,-0.138490710461738,0.3206813034623746,-0.1599553821861516,-0.2036415331747583,-0.1729391684489149,-0.216099340576005,0.6111000207613074,-0.2166060200475646,-0.2476120086085458,-0.1685195503151384,0.635303118544865,0.1673761837908073,0.1130537766274335,-0.1809034739812208,-0.1795565219975699,0.5187444506497307,-0.6608358387912034,0.0621286818150978,-0.2479325908315122,-0.1341096306587426,0.1338308891657698,-0.5052894621310937,-0.2039532853924582,-0.1347308487587949,-0.0761485608089482,0.816496580927725,-0.5724825500792605
7,5,-0.4023561700954727,-0.1429028503220984,-0.2367633563519212,-0.0052331172644135,0.2581147224496394,0.4082032830857881,-0.0974738123582777,-0.031039947436014,-0.1146774173830437,0.147396086900962,-0.1146221925349469,-0.1220815174259794,-0.1685193066681527,0.6376136717894296,0.6607577530691982,-0.1122179857409636,-0.1809032501160786,-0.0430434576485595,0.2724880550884554,-0.6245175011754382,0.7153495337074226,-0.121944209384122,-0.1341095710156899,0.0105220125293487,-0.6833550124280743,-0.0971989312910291,0.3649145911298203,0.6416288083035735,-1.22474487139159,-0.7379311268155065
8,1,0.6807446518163176,-1.0115020604504046,-0.2320076755625702,-0.991769170128479,-0.3001994723306694,-0.0135227364975072,-1.0609069475501116,-1.0498412895350175,-1.0124791872323775,-0.2924662376339248,-1.0131054103416397,-1.0602509291418134,-0.1683197283266972,0.635138079027396,0.5331590713592694,-0.0701672567655295,-0.180456289083235,-0.9604790826524656,0.4670306075818625,0.0541814330191716,0.0777559749225697,-1.0605342332524146,-0.1340443655956147,-0.2130649789934337,0.0969910756381031,-1.060889051739268,0.9232955334068548,0.432012408474253,0.816496580927725,0.0021048715909476
8,2,0.7227249787246154,-0.9169793020795728,-0.2306298989841444,-0.8112266245062976,-0.2227360863149022,-0.4176768385981648,-0.9412278041103082,-0.904718371591971,-0.9005065106306757,-0.2970325863813421,-0.900866225872447,-0.9532449669967926,-0.1682810574341055,0.6442152524881865,0.6777709106305213,-0.3705296065900598,-0.1803024430794358,-0.7862341464802817,0.8068644334564222,-0.2681438133207481,-0.256668097577329,-0.9532801836187628,-0.1340732640884963,-0.2166510837642041,-0.1124978070642262,-0.9407904033751592,0.975732322402414,0.6197310823245936,-1.22474487139159,-0.2847813304344611
8,3,0.7227249787246154,-0.8959822618613187,-0.2298809476662988,-0.834869100718726,-0.232486722316887,-0.4762498968736225,-0.9101286313603556,-0.8613964093377334,-0.8680012107671502,-0.2396458766421629,-0.867821186790145,-0.9376784465879968,-0.1683251815027265,0.6452054895930003,0.5905784781287369,-0.3592660184716399,-0.1802369750589872,-0.819726482143548,1.1910244105320114,-0.3158116314414352,-0.3910628183015872,-0.9378243598724282,-0.1340237143858149,-0.1888122852474076,-0.0810744746588773,-0.91004050790029,0.9678589306613388,0.5787773199974932,-1.22474487139159,-0.2318051851740873
8,4,0.6807446518163176,-0.9779861663563194,-0.2315471142458819,-0.9810225900319216,-0.305074790331662,-0.221457093375382,-1.0291207533108373,-1.000580938198933,-0.9923654105212462,-0.2619946411848119,-0.9925946964284872,-1.024200198978927,-0.1683537727156796,0.6364583951671473,0.5331590713592694,-0.1302397267304356,-0.1804175316525565,-0.9498802422526976,0.9201423754146086,-0.1137908784537422,-0.1253988354745649,-1.024470644510968,-0.1340716915790202,-0.221671630443283,0.0249792722091766,-1.0295589695573262,0.8951087909738064,0.3992493986125728,0.816496580927725,-0.0753218022511385
8,5,0.6807446518163176,-0.9535978516010968,-0.2315471142458819,-0.9283643475587838,-0.3012828763308898,-0.4616066323047582,-0.9742506370303612,-0.9522254842467484,-0.92807315996245,-0.2975155655757805,-0.9276441023701716,-0.9995378020367256,-0.1683700687377479,0.6379437508243678,0.7309370280096583,-0.2488828549111247,-0.1804000078923988,-0.897309993869849,0.6714234158977208,-0.249984644512861,-0.3660591493296323,-0.999179296562422,-0.134038028166115,-0.2334924943173044,0.006648994972722,-0.9744412323853916,0.9510098723354384,0.5995049384814132,-1.22474487139159,-0.1299279827502932
9,1,0.6891323295202731,-0.8434175065383024,-0.2333228827831036,-1.2271192742431096,-0.4957538943704737,0.660067433670257,-0.8417012910239353,-0.9672694032540948,-0.9476032779743748,0.4457455074654013,-0.947015332177038,-0.7224093686307359,-0.1684895137445254,-0.209864250413479,-1.2787422089217184,0.8579524041922679,-0.1806072258529711,-1.262588429407449,1.1368480035085309,1.0438561330487648,0.4621873853663782,-0.7223795440144376,-0.1340871371302187,-0.2063177892765764,0.0420002439287419,-0.8415784764656769,-0.1545717959463037,-1.254112491907211,0.816496580927725,0.9067744291142548
9,2,0.6807446518163176,-0.9136601823199862,-0.2333228827831036,-1.289449438803149,-0.506587934372679,0.660067433670257,-0.963853711825296,-1.0852453996801257,-1.0164301076577786,0.4044288327411725,-1.0159541206073548,-0.8429851953601463,-0.1684808599650158,-0.1681092524938422,-1.2766155642265526,0.8587033100668292,-0.180614133613111,-1.2996419754450368,0.7674634101666137,1.1460014575931083,0.4621873853663782,-0.8432159842130494,-0.134098626730549,-0.202200409724951,0.0472374659962996,-0.9639978716580788,-0.107016509830211,-1.230710342006011,0.816496580927725,0.945895274844992
9,3,0.6891323295202731,-0.8600491827249256,-0.2331599561962509,-1.2432391443879478,-0.4876283643688199,0.660067433670257,-0.8433043411656853,-0.978354396206876,-0.9549214601259696,0.4458772290638846,-0.954991720921042,-0.7414145740704525,-0.1684841345829186,-0.2377559288657265,-1.3553014179476754,0.8579524041922679,-0.1806061688259612,-1.2658104768889784,1.333853119957551,1.0279668603418723,0.4621873853663782,-0.7415822341235184,-0.1340953439983707,-0.2065568629279612,0.0092676060065008,-0.8427388498798227,-0.1709484507677398,-1.245420264801051,0.816496580927725,0.9206297286438908
9,4,0.6807446518163176,-0.8749130668656825,-0.2333228827831036,-1.2604336725424397,-0.4962053127038991,0.660067433670257,-0.8511821875765717,-1.0142109550439349,-0.9541582141346991,0.4353834083847236,-0.9532824947616128,-0.7604567546180292,-0.1684892336421648,-0.1417029296988148,-1.3021353005685383,0.8579524041922679,-0.1806160857550552,-1.2876016927509006,0.7354500787436529,1.0779045745635445,0.4621873853663782,-0.7603165659372578,-0.1340978228038331,-0.1984283587808812,0.061639826682086,-0.850861463778845,-0.1352032522632593,-1.2363937212677312,0.816496580927725,0.9067744291142548
9,5,0.6891323295202731,-0.9067694010799746,-0.2331599561962509,-1.318465205063856,-0.5011709143715761,0.660067433670257,-0.968846067981032,-1.0872248627074077,-1.0380254795284356,0.4346369859933186,-1.0381740606799363,-0.8144404120927116,-0.1684812610638214,-0.1790018606467908,-1.1958030658102683,0.8594542159413904,-0.1806087577798084,-1.3231290057709226,1.87069206228113,1.1142229121793144,0.4621873853663782,-0.8146461281970984,-0.1341021914704401,-0.2068225003183886,0.0616398266820831,-0.9692195520217352,-0.1177243225980728,-1.2193435834825712,0.816496580927725,0.907589446733645
10,1,1.5035758345743646,0.6908095249418588,0.0653615099626929,0.7566994115815834,0.4803028261615316,0.4492044238786088,0.6757459731567466,0.6826413080290313,0.6733067233693523,-0.3801050078247446,0.6739008090151227,0.6826447300253823,-0.1477740755338873,0.626721063636481,1.0393005088086529,-0.9299544831382464,-0.1411206260339635,0.7537349682443886,-0.4933693351071096,-1.1806420459168407,0.8653715475391466,0.682226983720598,-0.1254661292881554,-0.2045645824997554,-0.9399788937384282,0.6756097625301958,0.541278566129899,1.165335491449715,-1.22474487139159,-1.1332146722198326
