f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ic.eps.ratio,disp.diff_median_25,nbc.dist_ratio.coeff_var,ela_level.lda_qda_50,disp.diff_mean_02,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_50,ela_level.qda_mda_50,nbc.nb_fitness.cor,ela_level.lda_mda_50,ela_distr.kurtosis,ela_level.qda_mda_10,disp.ratio_mean_10,disp.diff_median_10,ela_meta.lin_w_interact.adj_r2,disp.ratio_mean_02,disp.ratio_median_05,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,ela_level.mmce_mda_10,disp.diff_mean_05,disp.ratio_median_25,ela_level.mmce_mda_25,ela_level.mmce_lda_25,ic.h.max,ela_level.lda_qda_25,ela_distr.number_of_peaks,disp.ratio_median_02
3,1,-0.2366080767455235,-0.1341090746930212,-0.386760330409697,-0.8799779203620042,-0.7579107704281303,0.077082788267038,-0.835894446983623,0.6143682223493875,0.1552648936329618,0.2949231861846268,-0.3139733754566688,0.0500552249407383,-0.2906093145594704,-0.1215868543184334,-0.8771540934360041,-0.8582307994136924,-0.5405685694981934,-0.8366066094650874,-0.8212711042000945,0.6115783703746371,0.1529126751374684,0.3088737860587893,-0.8438241911660309,-0.8813695283142352,-0.0130856506853895,0.3210005772404965,0.624242392843614,0.098551863364768,-0.5290943828520981,-0.8097704970422832
3,2,-0.2366018679560548,-0.1341090753961908,-0.1686176606821468,-0.3899973795607446,-0.501363875576603,-0.5863233156875045,-0.7728793583191415,0.6580424448359047,-1.4256432499651863,0.6632543424891998,0.8423636266873981,-0.2830057579691296,-0.307428095805119,-0.4584051945206338,-0.6569524076837988,-0.6225543273242184,0.4934554269323811,-0.773197220698263,-0.6773262483348472,0.2584834297749213,0.9787196623052072,-0.0308950195835171,-0.7150297177884616,-0.3895485738177758,-0.6214458572374104,-0.7635642385495539,-1.4287467201025066,-0.2440875911256784,1.2969333907639315,-0.7614225563319595
3,3,-0.2365820978363718,-0.1341090373272009,-0.046492633593916,-0.3941281572141364,-0.4655024816726262,-0.2348387960069796,-0.5339962243048387,0.648831154275112,-0.6433229431705937,0.6366004683251881,0.1474307461209371,-0.0733951298092668,-0.3071691546148658,-0.5746014857194214,-0.4440181042996539,-0.4354311789672568,0.4083754360700422,-0.5335470308001237,-0.4599752508331411,-1.3976255836573734,0.9185045694908937,-1.5100609406987302,-0.4659504058814843,-0.394009534856292,-0.9604676969247016,-0.9606210913491332,-0.705689145705469,0.0241047598962859,-0.1378027170772346,-0.5178584021874969
3,4,-0.2366030178833243,-0.1341090559764812,-0.2122461946276568,-0.603567373129724,-0.5896380759556288,-0.1051798662727376,-0.7502793206789594,0.6421609093862621,-0.5098552537788884,0.6942236058035746,0.2365804585840937,0.0172006447286563,-0.2862431253408392,-0.3542812452645774,-0.7092775607338285,-0.6872164640707884,0.0342520981321955,-0.7503511909219817,-0.6991186966331715,0.1959887500227592,0.6152785663902394,0.0071825189798446,-0.7167316447580938,-0.603674703666574,-0.2996491456635613,-0.3408697680405326,-0.6426533571682901,-0.2016970307937664,0.188273671068485,-0.7171796294555308
3,5,-0.2366043111362202,-0.1341090416562798,-0.2907862727193742,-1.0437149154315553,-0.8048064393794846,-0.1989766251596563,-0.8693528088971824,0.6373964487513691,0.0258640867434968,-0.348577490060785,-0.3765956125039593,-0.2009622670434052,-0.2991089213948563,0.0694579569252872,-0.981077661299256,-0.958173505507953,-0.2791231465219853,-0.8687775493541368,-0.8941037603550197,0.6178278383498527,0.3679665780457339,0.537339017438961,-0.9147991456023128,-1.044194606220095,0.4081470277251476,0.3766578562754923,0.5785105462578207,-0.030377303548543,-0.6595249381103859,-0.8526450859740803
4,1,-0.2365977078924792,-0.1341090305135895,-0.046492633593916,-0.8682008096055256,-0.509639581862136,-0.2002983267879359,-0.7266854703086716,0.5497303730693422,0.227729345491062,-0.1673311457455095,0.2674567004615772,-0.1782535636631871,-0.2736961850609902,0.9042604022651484,-0.8415439198325129,-0.8200007290915972,-0.587925954047288,-0.7265726701344236,-0.7937438010864211,0.4678406069446638,0.0883965042649887,0.6896491716924089,-0.8172833300450105,-0.8668714049390552,0.9202031089156518,0.8489926026805891,-1.2544713047350156,-0.2283405173042054,0.6447806144724925,-0.7062329258984755
4,2,-0.2365430513782799,-0.1341089407769215,0.1193045123888214,-0.4348207115443581,-0.4020554001502048,0.0639098287051833,-0.6220774784953205,0.6701124117776328,-0.5209467515122711,1.379862787870184,0.3927011745561586,0.2468374276823021,-0.2970828443158007,0.0981297690392739,-0.6039005163969633,-0.5974835690417757,0.1328860990551369,-0.6221336768714201,-0.6492254597396402,0.1053714643821237,0.6647409640591397,-0.0719015995748303,-0.6663638060622231,-0.4341581842029424,-0.3129594719330395,-0.3250751348008718,-1.788421513520519,-0.2409241164740433,1.2969333907639315,-0.5967658903279317
4,3,-0.236598483554584,-0.1341090902870806,-0.177378235430446,-0.706397370033307,-0.5730866633845566,-0.3881561848874292,-0.7753822940838522,0.6167504526668339,-0.2103848149775547,0.2941616469227974,0.2322316921224763,-0.2089567930287219,-0.2941098413415371,0.2046681866838763,-0.7572422843630213,-0.7336143832450821,0.0306594689595056,-0.7755284482264558,-0.768510439898888,0.4772148089074888,0.6776441982336354,0.4260354431768261,-0.7960322419377117,-0.7085072880717164,0.3087110608884595,0.145003235427132,-0.1902788747250156,-0.3411711132125284,0.0578431158101971,-0.7600542183873279
4,4,-0.2365973017890067,-0.1341089622755672,0.0102549699995446,-0.6618377047084213,-0.4627439129107867,-0.2927293273256321,-0.7729529740769272,0.6339025109524478,-0.3760178477960698,0.7158005515553924,0.4453212487417291,-0.0946430394047927,-0.2951352760018749,0.3697574627507251,-0.809567437413051,-0.782167706977595,-0.0037971108331115,-0.7727309751926257,-0.7828475769372589,0.6303267743002855,0.5787194028958335,0.7101524616880648,-0.8104296241402756,-0.6616671971672917,0.4770475401789155,0.5541594488735866,-1.95157296620498,-0.1094641698394236,1.2969333907639315,-0.7331435721429013
4,5,-0.2366030178833243,-0.1341090335463905,-0.0202980792470113,-0.7633493683183682,-0.4820538942436922,-0.2458529762426442,-0.7273112042498491,0.6415256479682765,-0.2340466768087718,0.4657618272549075,0.69276606040776,-0.1024250862941541,-0.2828796445610608,1.2462094877930094,-0.7797711697040052,-0.7507441773656648,-0.1447261551981757,-0.7270389156400608,-0.7404096513036798,0.4615911389694482,0.4948483807616108,0.6603587574128997,-0.7760690985641884,-0.7631540607935444,1.2670545522908692,1.2378414305331955,-1.793365496935199,-0.0952636836254166,0.5795653368433485,-0.6980228982306856
5,1,-0.2366139365701016,-0.1341090874519823,-0.7794171359192872,0.7378806975876971,0.508272291258434,-0.824978573033882,0.5572837691090358,0.6815471173013756,-1.7014518269353027,0.4733772198731961,0.2713705902770339,-0.4281555403935655,-0.3159263252937483,-0.8592069470193091,0.6410020832516434,0.6567349991513531,1.3952053492775536,0.5574674523937438,0.5866357529679553,-3.516195227255668,1.5378598098666976,-3.311421418888545,0.5760428817692573,0.7379593286673116,-2.0378211643836237,-2.7002871238889297,0.500642807476599,-1.4922540897875336,-0.6595249381103859,0.5590235602377371
5,2,-0.2366139365701016,-0.1341090874519823,-0.7794171359192872,0.7484273639367823,0.5055137224965953,-0.7868254526975403,0.4338301433025687,0.6815471173013756,-1.684444863744116,0.555115767309497,0.2887656561235036,-0.4160176720371213,-0.3159077311125333,-0.821179069899706,0.5516132801245092,0.5612732656912847,1.3952053492775536,0.4339123933995658,0.4948780759223797,-3.566190971057398,1.5701178953029375,-3.32899566745625,0.4871746951387343,0.7491117312636021,-2.052697411390686,-2.7002871238889297,0.505586790891279,-1.5087744574127395,-0.6595249381103859,0.4345048072762419
5,3,-0.2366139365701016,-0.1341090874519823,-0.7794171359192872,0.7498335861166605,0.4972380162110623,-0.8188106321019101,0.4932748677144484,0.6815471173013756,-1.6970152278419497,0.4477387313916235,0.2457128681534912,-0.4450476285220086,-0.3154897063718851,-0.8401930084595075,0.5886769302016137,0.59553285393245,1.3952053492775536,0.4931255726156429,0.5671372465957701,-3.603687778908695,1.5142038805467888,-3.32899566745625,0.5537798370854202,0.7502269715232311,-2.0370382040148285,-2.6859967414339985,0.5228907328426619,-1.5203035650320325,-0.6595249381103859,0.5166050839541516
5,4,-0.2366139365701016,-0.1341090874519823,-0.7794171359192872,0.7580951414234441,0.4999965849729063,-0.8111447626578874,0.4779627900950417,0.6815471173013756,-1.6896208960196946,0.736615958045382,0.2687613304000628,-0.413972560738552,-0.3159552495756383,-0.9512585543326344,0.5966710508064801,0.5961567868308819,1.3952053492775536,0.4777394709295762,0.5573879934096775,-3.6161867148591273,1.587322207535598,-3.314350460316496,0.5590236120729355,0.7580336533406344,-2.036255243646036,-2.7130732555591317,0.500642807476599,-1.5560859783138623,-0.6595249381103859,0.4810282973937234
5,5,-0.2366139365701016,-0.1341090874519823,-0.7794171359192872,0.7867469183384594,0.4999965849729063,-0.8311024572449115,0.4798767997974676,0.6815471173013756,-1.6896208960196946,0.6886389845501621,0.2691962070462245,-0.4286601782464592,-0.3157293647075451,-0.9156451456015772,0.6628042303558214,0.6714257828507932,1.3952053492775536,0.4796044529521296,0.5745925578557236,-3.656808256698033,1.591623285593764,-3.3407118331680543,0.5681772192879841,0.7859146598313654,-2.038604124752414,-2.7002871238889297,0.509294778452289,-1.5200223672852209,-0.6595249381103859,0.5006411412667793
6,1,-0.2293944121857059,-0.1339229316792822,0.9482466573535115,-0.0614687227867344,-0.2999883559619634,-0.3307943342200885,-0.2236321894807094,0.6040452243071198,-0.9712615594876082,0.2010000105590633,0.3422554836013974,-0.1874698444502463,-0.3030068127162211,-0.4372785961208539,-0.1387880448411495,-0.1411050144251914,1.0981602372265091,-0.2234937695505846,-0.1583218875458117,-1.3601287758060767,1.1314079333700755,-1.4631962778515155,-0.155969707277399,-0.0627831777464294,-1.128021215846365,-1.2404117373088408,0.1879358564980525,-0.1549479053862681,1.036072280247356,-0.2277707579255538
6,2,-0.2300303460734166,-0.1340154491853322,0.9220956879556036,-0.3643338247779701,-0.515156719385825,-0.2037788077424058,-0.3266942503805624,0.5800641057781594,-0.646280675899495,-0.3168466874845814,0.2400594717533877,-0.1968189246722777,-0.2996880957060344,-0.2755092140882564,-0.3379143217259827,-0.3669687236575105,0.8999124274244371,-0.326534026296671,-0.3561743786753338,-1.0351564410948333,0.94000995978172,-1.0736337679340502,-0.3403757943383544,-0.3638980478463053,-0.6292754609253386,-0.801922633560159,0.3004114791820347,-0.0874604461513831,1.1665028355056437,-0.3490967223495741
6,3,-0.229719706625591,-0.1335174212619124,0.9482466573535115,-0.2092099405601724,-0.4682610504344703,-0.2142202506058156,-0.4559267131732,0.5895930270479449,-0.7257697429887384,-0.254400468014612,0.2078785999374191,-0.190842950098536,-0.3033008762487693,-0.2335578258372655,-0.3161121746218048,-0.3205140833106322,0.938778143019901,-0.4556840313585104,-0.3854221382336103,-1.2570125542150097,1.0174293648286907,-1.2962409164583133,-0.3847178916012029,-0.2099948920174778,-0.8892183033645549,-1.041098508332167,0.3041194667430447,-0.1227507633762918,1.036072280247356,-0.4508098429005385
6,4,-0.2270938024292358,-0.1339469885802977,0.9918751912990218,-0.1245729431087622,-0.3910211251028277,-0.1589731225437229,-0.240858276802542,0.6315202806350013,-0.8614557319271193,-0.2607466285298532,0.260063797476828,-0.1676030489784297,-0.3086250101366618,-0.6917032025639136,-0.1816656008127027,-0.191643579198169,1.0957107173360383,-0.2407448532592057,-0.2472121371837121,-1.5601117510129952,1.1658165578353978,-1.6155064321049697,-0.2251967367178421,-0.1252366322856632,-1.0614695844989752,-1.1915235868051284,0.2349036989375185,0.0693775971330212,1.4273639460222194,-0.2528569535771373
6,5,-0.232266341187462,-0.1340258092477861,0.8435556098638863,-0.1504122756640213,-0.4268825190068046,-0.1354468335603434,-0.0009813300581333,0.4630171895142937,-0.270648619328934,-0.0541156421536141,0.1587375389211426,-0.1267008230070424,-0.2906740498570337,0.0739850851538116,-0.088643106501539,-0.1016270783062328,0.5612254772353958,-0.0015609088667046,-0.0711520943525143,-0.8195497959498745,0.6109774883320733,-0.9037493651128904,-0.0711033489268218,-0.1497719179975046,-0.4617219420036754,-0.514610733676803,0.0544483043016745,-0.1613451541262416,0.6447806144724925,-0.0092927994326746
7,1,-0.2365942218213887,-0.1341090299897792,-0.177378235430446,0.1464763820627329,-0.2530926870106087,0.1077903227640706,0.123907803025153,0.6731299035130649,-0.7202239941220462,0.1677461294592021,0.4192286499720247,0.0365096825735905,-0.2889496117176879,-1.487874153687035,0.1504537734076207,0.1249740061696877,1.1406185819946628,0.1238591321500268,0.1387435918892394,0.752191399816995,0.8604400157056611,0.3323061174823965,0.1583808038162827,0.1457667508042236,-0.7255795862868555,-0.3784760376587747,0.1075961260094906,0.7068528891558713,-0.5290943828520981,0.0933325464147108
7,2,-0.236598483554584,-0.1341089574389834,-0.221006769375956,0.0797687174047678,-0.371711143769917,0.3567548528110302,0.0338021154955671,0.6701124117776328,-0.3686235159738146,-0.3066928306601962,0.3052909686776488,0.0887264204045953,-0.2870488731934888,-1.2035705009357156,0.0465302055443688,0.0245775306947493,1.0106307264736996,0.0334075040561759,0.038383632620642,1.1209100103547576,0.5744183248376686,0.988411397343402,0.0642228441720384,0.0799675754861027,-0.3051298682451113,0.3999737434388012,0.1904078482053925,1.2539231055786568,-0.5290943828520981,0.0062150306064861
7,3,-0.2365992242051984,-0.1341089800830822,-0.221006769375956,0.102619827827786,-0.4020554001502048,1.427949965810814,0.0707572259039429,0.6688418889416615,0.4270065881008381,-1.1646937323207447,0.2100529831682285,0.3018695135347142,-0.2611561315149245,-1.0903922952226113,0.1519072498812324,0.1179973019417682,0.8906042518406498,0.0707071445072493,0.091717782403382,0.7553161338046097,-0.3159048332025498,0.7042943788321635,0.1136247243175775,0.103387620938315,-0.092947608302257,0.7692673110899213,0.2732195704012917,1.1805304936607195,-0.5290943828520981,0.0595802104471269
7,4,-0.2366035543002452,-0.134109033104107,-0.2995032625186768,-0.2616796056468726,-0.5758452321464007,0.641405326821543,-0.3206209503632497,0.6615363826348261,0.0746666767703807,-0.6366931774527153,0.0143584923954449,0.1344625458089648,-0.292846125692296,-0.8646395008935375,-0.2514324715460752,-0.2733220677201528,0.7740071050542586,-0.3209390802290108,-0.2988258305218478,0.0616251885556108,0.1593642922247168,-0.1597728424133579,-0.2795664036936588,-0.2624111842200502,-0.3333164415216527,0.1156703451249045,0.500642807476599,0.7029864201372062,-0.6595249381103859,-0.3422550326264158
7,5,-0.2366018679560548,-0.1341089734610591,-0.2733522931207688,-0.1201784987966429,-0.4627439129107814,0.176122296946133,-0.1956582015221776,0.6637597975977757,-0.4351725023741116,-0.2160696585025581,0.239624595107226,0.011171550380926,-0.2980607605130335,-1.1564883673590645,-0.1075383006584951,-0.1438843518818423,0.9469432093214692,-0.1955190392122803,-0.19617192932711,0.7146945919657045,0.6582893469718925,0.4084611946091201,-0.1729429789475141,-0.1185451907278864,-0.4421479327838549,-0.1099672725845371,0.2843435330843218,0.8343057678984196,-0.6595249381103859,-0.2245779693880789
8,1,-0.2318463580868321,-0.1340437680461167,0.8566310945628405,-1.0711362479391775,-0.8599778146163722,-0.2652379334574137,-1.129584512669312,0.6613775672803296,-0.1382900797105671,-0.1906850164415957,-0.2609184246249366,-0.2123830184510004,-0.3038924466807574,0.096922534845001,-1.140960073396567,-1.1020751203553645,-0.020780448740373,-1.1298750325116425,-1.1005585337075647,0.0772488584936513,0.5292570052269331,-0.0133207710158119,-1.140511460196503,-1.070960372451195,0.1810885207752296,-0.067848250612108,0.4759228904031959,-0.211117155311969,-0.6595249381103859,-1.0907358883400151
8,2,-0.2304686310259749,-0.1340726665367234,0.904618123408002,-0.8905245867110896,-0.8185992831887065,-0.26981983243545,-1.0230625111535356,0.6701124117776328,-0.2621451377333407,-0.2249542832238953,-0.200035694162293,-0.2159686031952453,-0.3044144611015338,-0.01867013925665,-0.9941589495617636,-0.9622007087614672,0.1583611059160292,-1.0231048117204482,-0.9875818938452008,-0.2570976781804162,0.675493659204553,-0.4175284880730379,-1.0203186177195072,-0.89029145039127,-0.2135235050963515,-0.3686984075580307,0.3424353382068207,-0.1368809501535957,-0.4638791052229541,-0.9954083448639984
8,3,-0.229719706625591,-0.1340231168379425,0.9264541828552548,-0.925240696776829,-0.7854964580465738,-0.2122376981633962,-1.0075663941396644,0.6710653039046116,-0.2196277297553737,-0.2239388975414569,-0.325715044903036,-0.1881338416251065,-0.3071684659414875,-0.0111249255424432,-0.9498279171166,-0.9189791752519172,0.1191687876685027,-1.0077187100343803,-0.9543197359161784,-0.3914612396475646,0.5873215590121643,-0.4761093166320563,-0.9890859579254466,-0.9259791386994018,-0.1618481207560254,-0.3574165266725586,0.4277190521100598,-0.1986038555788342,-0.6595249381103859,-0.974427163046311
8,4,-0.2313858133228105,-0.1340710940273712,0.8784671540100936,-1.06015013715888,-0.8599778146163722,-0.234662569123209,-1.0936968307488282,0.6626480901163009,-0.0972515380970511,-0.3787852141133316,-0.3896419118888115,-0.2209884218371884,-0.3058737599902215,0.0202631635086577,-1.091541873293761,-1.0619732513379738,-0.0438059357107948,-1.093974128577485,-1.07991305637231,-0.1258588507008756,0.5292570052269331,-0.2212827124003269,-1.1085888300093485,-1.0598079698549017,0.0949628802080198,-0.1280182820012926,0.531542703818352,-0.2050011043188078,-0.5290943828520981,-1.0574396650206408
8,5,-0.2313858133228105,-0.1340374306171159,0.8784671540100936,-1.0056590276886055,-0.8434264020453058,-0.2703044563658193,-1.069145975527327,0.6640774283067689,-0.2499444902266197,-0.336392861871523,-0.2917946665024202,-0.2328075715496997,-0.3011935357110704,0.0803230646737454,-1.042123673190958,-1.0065566657227114,0.1428474799430503,-1.068796871273012,-1.014535711477337,-0.3664633677466999,0.7292571349316194,-0.4614641094923017,-1.0534831946142316,-1.0051611971330736,0.0002246755840886,-0.2468540939949318,0.552554633330745,-0.2304495004052956,-0.6595249381103859,-1.0314412440726364
10,1,0.0655121399298259,-0.1254655324139141,1.6550637752299715,0.7057133652229866,0.248966827645068,-0.3531751484589588,0.6054284747008243,0.6532779842010117,-1.3365415515070118,0.1111383776632547,0.773653116593843,-0.2038838546127901,-0.2781450150850214,-1.9321363371795424,0.6162929832002404,0.6208872180778157,1.2717495467978452,0.60502449396886,0.5975319771171175,0.8646818233708874,1.0410852941486044,0.4494677746004333,0.6035956994668158,0.7056173611380645,-1.2039683716192682,-0.929031824869811,-0.6290574027779172,0.8001402416607589,0.5143500592142046,0.6060031630034292
10,2,0.0326965951824166,-0.1041898617861537,1.646303200481672,0.6745128106069423,0.2544839651687569,-0.3255956411488551,0.7483534684415852,0.6548661377459761,-1.1923520809730377,0.5218618862096357,0.796701578840415,-0.1463816992698981,-0.2646621676840178,-1.9650334689734847,0.7114956922218201,0.7080676603405163,1.245784635958859,0.74816186419985,0.728860152388597,1.5583727686198865,0.9615153500725466,1.1348634687409482,0.7337701136305733,0.6743906338684489,-0.8892183033645549,-0.3611771536343827,-0.6451253488756301,1.3141697228331322,0.6447806144724925,0.7200313250560795
10,3,-0.0460734898847589,-0.1318726844129483,1.5939576767368595,0.8611009160995116,0.2324154150739966,1.754278097833081,0.867353340902023,0.6631245361797901,-0.050297531025731,-0.732393278022546,0.7314700819161539,0.6053427823328122,-0.2387191528488353,-1.1948180530272352,0.9098952308698476,0.8951340875248934,1.121185724196931,0.8675207136432819,0.8791133485507282,0.6803225181020148,0.1077513555267281,0.9474048173520888,0.8758120185555495,0.8606357572265186,-0.653547232357916,1.4491886657877056,-0.4597259708251061,2.2331239594148147,0.1230583934393411,0.8582334574638932
10,4,0.126688683607714,-0.1303132673548289,1.6899317344271825,0.5389002591349523,0.3234481842148664,-0.5146870874347426,0.5608909412405307,0.6493076003386011,-1.572051020045838,0.1583538118966457,0.8780235116726607,-0.3069096562640961,-0.2297285218946979,-2.120163062937581,0.489840529996003,0.4671161192006644,1.275178874644504,0.5611974164388507,0.5057743000715419,0.049126252605178,1.0840960747302528,-0.2154246295444249,0.5042399628612624,0.5394465624533199,-1.6807912362140955,-1.989528628104188,-0.7810848927793481,-0.406901086529838,0.2534889486976289,0.5462524060878406
10,5,-0.0460734898847589,-0.1325184008174548,1.576523697138254,0.8919499151705863,0.2158640025029352,3.255907374442633,0.7720577424485515,0.6655067664972366,0.8599447162938763,-0.4826084001426695,0.5135968821891226,1.4211031514790389,-0.2113684896283401,-1.2702701901693054,0.8953604661337283,0.899331454296162,1.0730118330176794,0.7719403849874091,0.8332345100279405,0.699070922027664,-1.0879483446432228,0.8536754916576602,0.8498231337490044,0.8918624844961343,-0.7467195162442617,1.1558597627654317,-0.2458986881401717,1.853788198965399,-0.0073721618189467,0.7651864772289293
11,1,-0.0852973641037739,-0.1329349593986525,1.5590461325906522,1.707558779499858,1.1979144817195346,4.352258875100674,1.8470318455129136,0.6694771503596472,1.2533231692378493,3.937365475512206,0.7627812004398001,5.020419357300136,-0.2273305611913424,-1.470671066418643,1.8088704297988172,1.800120396113957,0.904811467205378,1.8471025209895693,1.8242174221201557,0.4615911389694482,-1.262142005998922,0.6603587574128997,1.8293051037854184,1.7071031142850557,-1.1742158776051412,0.8617787343507922,-0.8490646647312043,2.2206809591183823,1.2317181131347876,1.8379634258202684
