f_id,i_id,ic.eps.max,disp.diff_median_25,ela_meta.lin_simple.coef.min,ic.eps.s,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,disp.ratio_mean_10,disp.ratio_mean_05,ic.eps.ratio,ela_level.lda_qda_25,disp.ratio_mean_02,ela_level.lda_qda_50,disp.diff_median_05,disp.diff_mean_25,disp.ratio_median_05,disp.diff_mean_10,ela_meta.lin_simple.intercept,ela_level.lda_qda_10,disp.ratio_mean_25,ela_level.lda_mda_25,pca.expl_var_PC1.cor_init,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_10,ela_level.mmce_qda_50,ela_level.mmce_lda_50,ela_meta.lin_simple.adj_r2,ela_distr.skewness
3,1,-0.2364523886900553,-0.7947219727353492,-0.1340997844317809,-0.3722952946693966,-0.1744704739973452,-0.1685060154982998,0.64972657485317,-0.4385548611205834,-0.8174626852961276,-0.7971420870991162,-0.3834055391664702,0.11010689646151,-0.7999278595869856,0.0477325663774218,-0.7670265314788481,-0.8199407023419314,-0.7681804924692144,-0.8177761916849916,-0.1808589045093998,0.0751394143041742,-0.8198716714954846,0.1569936632198186,0.2493302096113797,0.9895169074211496,-0.3056002111104784,-0.7950628215135471,-0.1481759126525535,0.0660456605138461,0.0132316119198302,-0.1978585265105212
3,2,-0.2364461801122392,-0.3236208470566189,-0.1340997851349496,-0.0082562173746719,-0.5062707352823622,-0.1685022022925578,0.6937233693068535,0.582437074996976,-0.6026135216341328,-0.6707043833718707,-0.1642746176593342,-0.2316907948464593,-0.7373556678926493,-0.6135661824928257,-0.6279677385464116,-0.3607232736707669,-0.6273881302699523,-0.6026471250935105,-0.1808551175354775,0.4658344825678333,-0.3604816920157713,-0.1351408216691373,1.0663695429772495,1.1492591765537383,3.552803418470368,-0.56542332821372,-0.9607784634676038,-1.4804921062041845,1.1012176971202663,-0.1411150773024269
3,3,-0.236426410666504,-0.3275924619278119,-0.1340997470660063,-0.07442635392654,-0.6207358791844512,-0.1685037500208084,0.6844440453857129,0.498429368313898,-0.394855089446132,-0.4258386042077937,-0.0415963275368578,0.0358426873734635,-0.5008695904596483,-0.2631981775461636,-0.4148267660352204,-0.3187072460475035,-0.4147972726065268,-0.3940116759167082,-0.1808545515280908,0.664088221929308,-0.3187189666085246,0.0747098668597245,1.0067937582526554,1.1029615131391108,0.9723227479736442,-0.383392022549224,-0.4669247481734851,-0.7151801524213618,1.01203575651492,-0.2457537422870181
3,4,-0.2364473300003086,-0.5289617861416976,-0.1340997657152638,-0.1654361232502212,-0.4036980738636071,-0.1685050982854024,0.6777245349600595,0.129021199386967,-0.6536667882468847,-0.6724207322912448,-0.2081008019607614,-0.1894043755073733,-0.7148112752968967,-0.1339511183135207,-0.6489635829974308,-0.5463715566902583,-0.6487033086108766,-0.6535324546619871,-0.1808571889405226,0.2396559016519378,-0.5468076976788719,-0.0767139246913463,0.7067871280323751,0.9833847665715302,0.3549165510332002,-0.6277340443834912,-0.4561618004805714,-0.5846141716483942,0.6239011713191485,-0.0892940241672008
3,5,-0.2364486232091186,-0.9521500260339096,-0.1340997513950798,-0.3309234603855616,0.0137280613014139,-0.1685057860181542,0.6729248846560212,-0.1804044995090526,-0.9188601453742308,-0.866940276487006,-0.2869966901837102,-0.0185055298533885,-0.831674045078964,-0.2274499253492996,-0.8392964381681464,-0.9831860732484152,-0.8394180621875654,-0.9190430356777032,-0.18085760522688,-0.1895779750918044,-0.9837100557854502,-0.1667399600962636,0.4621008693420753,1.023856896179019,-0.2202900513959557,-0.8916794375970128,0.0153381003744177,-0.0605418554710254,0.2905185873236462,-0.2353955714097555
4,1,-0.2364420201904769,-0.7833986452302462,-0.1340997402524032,0.0083173146411302,0.836093225023955,-0.1685041295502505,0.5846113190617186,-0.4853153888328532,-0.7827181010735615,-0.7713968533084996,-0.0415963275368578,-0.2159824068996016,-0.6913467034115216,-0.2287674285015181,-0.7409916843595838,-0.8055690228732099,-0.7412560566701517,-0.7827330494299131,-0.1808566741327474,-0.9061470993231132,-0.8048799239133929,-0.2276875860653924,0.1854990116921711,0.6146897979881553,0.6640516734997136,-0.756556199161443,0.1796800324546903,0.136934669465374,-0.0136405359085227,0.0136233121293321
4,2,-0.2363873655394749,-0.3667170935312656,-0.1340996505158448,0.1324328174926355,0.0419727071993322,-0.1684995407657756,0.7058824834104166,0.2264120915876941,-0.5508511818739816,-0.6226466136293871,0.1249519292889455,-0.2285350919107068,-0.5882866229737924,0.0346014516269765,-0.6000322149821078,-0.3708679885898648,-0.5999027687250772,-0.551537877683148,-0.180850438577909,-0.1530608745975613,-0.3701192440328271,-0.0768039507267514,0.7557243797704343,1.056510546203243,1.4003378699285671,-0.5409191139896542,-0.565033155989668,-0.5954645301613832,0.7219845108926367,-0.1397561336013283
4,3,-0.23644279582614,-0.6278296457011804,-0.1340998000258212,-0.1489039217381992,0.1469238651147538,-0.1685048282246267,0.6521264000051892,0.1254738490087949,-0.7004656159752396,-0.7502285499695488,-0.1730748804411392,-0.3285358116081143,-0.7396561161167066,-0.4160285432035194,-0.7163712941296516,-0.648664098791162,-0.7165753238543452,-0.699827468471812,-0.1808565193054616,-0.292179655373205,-0.6485374134144731,-0.2501940949166217,0.7684906193542758,0.982464945444087,1.44385130002206,-0.6732418707996152,0.0484548625064626,-0.2916544917976909,0.6188626436013325,-0.1135436195445822
4,4,-0.2364416141008481,-0.5849869065587381,-0.1340996720144643,0.0414230481689542,0.3095535630743452,-0.16850217651961,0.6694051410997265,0.0914515340181432,-0.7515188825879916,-0.7639593413245448,0.0154083597363273,-0.0973981032472057,-0.7368955782478391,-0.3209048156133376,-0.7302064505784286,-0.6008993993804097,-0.7305984674996896,-0.7516644488683016,-0.1808541451104886,-0.5076179126143231,-0.6003496533291869,-0.0948091578077349,0.6706161158781562,0.9600826313429758,0.8051941477015909,-0.7194498176221426,-0.2019906511171264,-0.4536865122583264,0.5835929495766191,-0.1122148745923969
4,5,-0.2364473300003086,-0.6825872294572014,-0.1340997432852005,0.0744874511929983,1.172947791364389,-0.1685020779239582,0.6770845815861878,-0.0477013467256113,-0.7224468835446178,-0.7307765955499734,-0.0152831039952415,-0.0832325034022714,-0.6918067930563319,-0.2741773704813187,-0.6886125776765142,-0.7058126595020803,-0.6890899623094687,-0.7230589445674308,-0.1808545370812226,-1.0533527120421184,-0.7052918864038066,-0.2185949564894962,0.5876355585831858,0.9096457728548552,1.8387282710372488,-0.689344640146859,-0.1432083983327468,-0.3148019232920681,0.4322691671182075,-0.0180400761062649
5,1,-0.2364582483148766,0.7607990176671736,-0.1340997971907264,-0.8604912053194068,-0.9011011537290486,-0.1685061490907043,0.7174016441401084,1.4728220199181956,0.6637911196210586,0.597105351739333,-0.7778411978793149,-1.4767909198306617,0.5757401783987645,-0.851463335011761,0.6091074165076554,0.7662700145500168,0.608892213503641,0.6632164145456172,-0.1808588914359329,0.950033545176611,0.7660410548668776,-1.4503311728995734,1.6195732582770577,1.2286704005563116,-0.4141273873083971,0.6793907543688811,-1.2178473295176018,-1.7503043545605104,2.0373761470905083,-0.5357976262248265
5,2,-0.2364582483148766,0.7709393109553255,-0.1340997971907264,-0.8604912053194068,-0.863639833906547,-0.1685061490907043,0.7174016441401084,1.4728220199181956,0.5765751224909406,0.5101436731576987,-0.7778411978793149,-1.4932707018284817,0.4538164225237725,-0.8134314106843845,0.519731421813,0.7761611115961372,0.5191440941734344,0.5760563945916913,-0.1808578074462064,0.7898131872987589,0.7756786068839358,-1.4401582308988174,1.6514888572366622,1.2286704005563116,-0.4141273873083971,0.5869748607238279,-1.2004610293982785,-1.7336671381739273,2.0373761470905083,-0.5329589438269762
5,3,-0.2364582483148766,0.7722913500604125,-0.1340997971907264,-0.8604912053194068,-0.8823704938177979,-0.1685061490907043,0.7174016441401084,1.4728220199181956,0.6127378530083067,0.575364932093924,-0.7778411978793149,-1.5047714858610024,0.5122478074148057,-0.8453149869680744,0.5899680467238841,0.7770910437970544,0.5898207381459717,0.61272294120044,-0.1808587677190055,0.7333317204443422,0.7778202851099482,-1.4544723705281997,1.5961684857066816,1.2286704005563116,-0.4141273873083971,0.6198805198247173,-1.2145356533043972,-1.7459642111553146,2.0373761470905083,-0.538153128640064
5,4,-0.2364582483148766,0.7802345798027983,-0.1340997971907264,-0.8604912053194068,-0.9917813326644698,-0.1685061490907043,0.7174016441401084,1.4728220199181956,0.6205376576297,0.5805139788520479,-0.7778411978793149,-1.5404659924009607,0.4970648491360339,-0.8376734686852064,0.5798900413873946,0.7849531978593554,0.580285000467137,0.6206160451269035,-0.1808573419107508,0.9424521402297096,0.7853161589009916,-1.50281635154064,1.668510510015117,1.2286704005563116,-0.4141273873083971,0.6205806402311206,-1.2012889484515794,-1.738730638813322,2.0373761470905083,-0.5393006810987695
5,5,-0.2364582483148766,0.8077823765689447,-0.1340997971907264,-0.8604912053194068,-0.9566985093386348,-0.1685061490907043,0.7174016441401084,1.4728220199181956,0.6850633140430377,0.5896678397553782,-0.7778411978793149,-1.50449097893338,0.4989052077152788,-0.8575677662837071,0.597172936503918,0.8105686030300775,0.5971127728415514,0.6851043835899234,-0.1808589374549796,0.8005535109735363,0.8110162976131428,-1.416841487728944,1.6727659232097316,1.2286704005563116,-0.4141273873083971,0.6933931624969178,-1.2033587460848325,-1.738730638813322,2.0373761470905083,-0.5410220097868278
7,1,-0.2364385342382239,0.192182071534048,-0.1340997397285935,-0.2233814895498583,-1.5204021790486628,-0.1685052586148922,0.7089222619363075,1.2214438726649937,0.1851667451265148,0.1868979600088572,-0.1730748804411392,0.7169135076408009,0.1478568087242666,0.0783425562806336,0.1708909914815356,0.2273320344729408,0.1708092060230704,0.1849838837386891,-0.1808564060662598,1.8737013812074472,0.2274089810246981,0.3730561481916201,0.949345680125367,0.4989456394515866,0.0044720246947706,0.1620017740378667,-0.7128167070039189,-0.7904093047780846,0.9749186023270076,-0.1759644335483773
7,2,-0.23644279582614,0.1280447164864864,-0.1340996671778864,-0.2647533238336935,-1.2403342165661486,-0.1685055411282542,0.7058824834104166,1.0930942862547637,0.0837692850484118,0.0947872346691005,-0.2169010647425665,1.2626397353303005,0.0585994176308765,0.3265162333868738,0.0724094305618062,0.1756785276765343,0.072647200505658,0.0834371424436209,-0.1808572147563278,1.1422221605805647,0.1760087036003957,0.5448258237442021,0.6663607026835426,0.2643912519536393,-0.2838119908227302,0.0653851579544025,-0.6225735301940959,-0.4464529399163338,0.5938379559361787,-0.1659233495347044
7,3,-0.2364435364515063,0.150015351944149,-0.1340996898219575,-0.2481797918178913,-1.128842193284893,-0.1685058272340049,0.7046025766626732,0.9745805349840108,0.1865848914213133,0.1428450044115827,-0.2169010647425665,1.1894274272208376,0.0954065892157805,1.3943086214882947,0.1248769408004589,0.1761857634224891,0.1248132948663397,0.1862714113295306,-0.1808573741089285,0.8965846403009552,0.1760087036003957,0.597130950314459,-0.2145098286015357,-0.5409121451226464,-0.3465650683042043,0.1557006903802487,-0.6424435874733228,0.3318794440820763,-0.4224330847473401,-0.0655729068958021
7,4,-0.2364478663989436,-0.2002472787174362,-0.1340997428429176,-0.3474969924013636,-0.9064527708465484,-0.1685058715987205,0.6972431128631481,0.8594528908924226,-0.2069507053853116,-0.2433335024476505,-0.2957531705636158,0.7130565373859923,-0.291068712425701,0.6102624956030163,-0.2566728050968043,-0.1587589074897262,-0.2571771380328504,-0.2070402779423266,-0.1808576721070254,0.8280992822806116,-0.1591639387705838,0.3319142500115729,0.2557133294033011,-0.0449752539096663,-0.295691477653258,-0.2251648107023904,-0.5261209604845152,-0.0128002780138739,0.0157508757787384,-0.2395931975087045
7,5,-0.2364461801122392,-0.0641983437680626,-0.1340996831999425,-0.3143912588735396,-1.1939535348811467,-0.1685056279522804,0.699482949671699,1.030209438641711,-0.0665542222002454,-0.1380641020593571,-0.2694837294238992,0.8440532725856819,-0.167304597971465,0.1464574692503343,-0.1568209890655347,-0.0268776135414538,-0.1567714295321818,-0.0665878116196553,-0.1808574482436735,1.241285851886745,-0.0263798887578003,0.2695262074759651,0.7493412599785142,0.4414568189864034,-0.2781313277403859,-0.0991431375500475,-0.5832473751622925,-0.5115550909942683,0.7369321431221578,-0.2305335728347139
8,1,-0.2316908323545753,-0.9785147885831053,-0.1340344778646835,0.753010331750162,0.0407834589509989,-0.1683060500577167,0.6970831245196802,0.0746822413213293,-1.0748562378020818,-1.0883492870863012,0.865618822223255,-0.1988013575827257,-1.089324246173284,-0.2935007500471912,-1.0407239395645584,-1.0091396355831077,-1.04135133068053,-1.0750018125509446,-0.1804104907853606,-0.1847764186254334,-1.0094101944976015,-0.2871947954680428,0.6216788641400969,0.9850711053051754,-0.3216226371327496,-1.0310033984709923,-0.0438581119366122,-0.2211271614632624,0.5263216845174425,-0.2541338951104593
8,2,-0.2303131522593406,-0.8048622660235013,-0.1340633763199752,0.7943821660339968,-0.0730870608269233,-0.1682673792517161,0.7058824834104166,0.2515660306329152,-0.9316234620274186,-0.9699212116494698,0.913823246714635,-0.1247475286903958,-0.9839637175114996,-0.2980680943082155,-0.9304847057522584,-0.8294936422240822,-0.9308489587552145,-0.931358516981405,-0.1802566460119309,-0.0538708265422668,-0.8295092235125403,-0.2099524570906239,0.7663629127569691,1.0361211778782582,-0.1394261526083537,-0.8958801600354239,-0.1440363173860479,-0.3422894981916395,0.7149305720876942,-0.2792290554574133
8,3,-0.2295642533891954,-0.838240731430335,-0.1340138266817459,0.7943821660339968,-0.0656542592748398,-0.1683115032215354,0.7068424134712245,0.2128676628710367,-0.88837000003606,-0.9395990474071888,0.9357582300662982,-0.1863187993035263,-0.9687807592327268,-0.2406688736432259,-0.8984826186311257,-0.8535873401569399,-0.8983152654980131,-0.8884782502603343,-0.180191178515057,-0.0566506750227971,-0.8530676839986792,-0.2196752689143551,0.6791269422673842,1.0284560018162336,-0.3628281407417875,-0.8524726948385039,-0.1610086579787208,-0.3006964572251817,0.6737825957255286,-0.3130214554913981
8,4,-0.2312303032901594,-0.9679519830746132,-0.1340618038125446,0.753010331750162,-0.0347338048181717,-0.1683400943704676,0.6983630312674236,0.0519469502612257,-1.026639263778927,-1.057455006537562,0.8875538055749183,-0.1927003319069374,-1.0538973435228147,-0.2630225104592011,-1.020921543113913,-0.9987413027910322,-1.0211580038312331,-1.02624370248038,-0.1803717336646411,-0.116922844350664,-0.9987018033675394,-0.2920562013799085,0.6216788641400969,0.957629775003128,-0.2554039831410719,-0.9917966557124864,-0.0446860309899133,-0.1809808349652031,0.4934033034277101,-0.2987827453787763
8,5,-0.2312303032901594,-0.9155604677524946,-0.1340281404434272,0.753010331750162,0.0244312955364146,-0.1683563903560462,0.6998029263586352,0.2362479267271719,-0.9784222897557752,-1.00310395742404,0.8875538055749183,-0.2180862088567702,-1.029052502703006,-0.2985511787973623,-0.9576245973163132,-0.945819706629738,-0.9572124688084608,-0.978381263777357,-0.1803542100446281,-0.14522675615243,-0.9462306868302284,-0.2882751078929016,0.8195555776896429,1.0120525250435015,-0.3726621330421631,-0.9371872640131368,-0.1105055957273525,-0.3303541038273516,0.6946085102925019,-0.2760732861959732
9,1,-0.2330059474735361,-1.2795969967971532,-0.1340772493436522,0.7612764325061728,0.8488776436935388,-0.1684758350953648,-0.1220571940361705,-1.2010739492285964,-0.99260375270376,-0.8720893232451298,0.8261708781117804,-0.3442441995549724,-0.7571395226195355,0.4448719332278431,-0.9768523706556675,-1.2444970217061793,-0.97628394416613,-0.993271800262742,-0.1805614263479935,-0.8909842894293103,-1.243923960245986,-0.4821911881550936,-1.1911271567654276,-0.0642914975859677,-0.4206077472527672,-1.0793117065127251,0.1751264776615342,1.2331825578943614,-1.167799285136277,0.1155591890861829
9,2,-0.2330059474735361,-1.3165245648548398,-0.1340887389290374,0.753010331750162,0.9791003268860456,-0.1684671813352326,-0.081580143138782,-1.2062337315968468,-1.110309895172049,-0.9928058639077948,0.8174143977318751,-0.3670353874242972,-0.8758426509808468,0.4035462510199206,-1.044613696010221,-1.3052807719297737,-1.0441559594095988,-1.1100449548060232,-0.1805683340528892,-0.9589642204531944,-1.3060326288003528,-0.4929943124036837,-1.1889994501681205,-0.0179938341713402,-0.2909858012312794,-1.151424108372122,0.2024478064204712,1.20497162576059,-1.1442861557864683,0.1155289903372695
9,3,-0.2328430322961364,-1.2828080896717349,-0.1340854562011291,0.7612764325061728,0.8230114942922878,-0.1684704559458029,-0.1490952240822522,-1.190270654895072,-1.003948923062151,-0.873233555858046,0.8261708781117804,-0.3529399143112683,-0.7760031980567973,0.4450036835430651,-0.984057260435702,-1.2602213298307805,-0.9841369046075236,-1.0042437745151307,-0.1805603693294371,-0.8792331117616128,-1.2599865469410814,-0.4740888449686511,-1.2677245942684778,-0.0802350637949788,-0.361788132626588,-1.0744108636679124,0.1958244539940622,1.2277573786378668,-1.1590658370920623,0.1092476505633027
9,4,-0.2330059474735361,-1.304525217797193,-0.1340879350033672,0.753010331750162,0.889906708261041,-0.1684755549936314,-0.0559820081839116,-1.1549583943123582,-1.0394025804321163,-0.88124318414846,0.8174143977318751,-0.3447350866783115,-0.7944067838492498,0.4345075750970573,-0.9833058302132444,-1.2767910308653068,-0.9824541273700824,-1.0397347524539806,-0.1805702861792213,-0.9139812177682451,-1.2771199727491809,-0.4826413183321183,-1.214531929335804,-0.0454351644733877,-0.3450149434144856,-1.1038159207367926,0.1892011015676533,1.2085884119315864,-1.1499964871999933,0.1045517451072842
9,5,-0.2328430322961364,-1.3399317418616576,-0.1340923036642917,0.7612764325061728,0.9348008296356268,-0.16846758243314,-0.0921393738076659,-1.1836596837357511,-1.1117280414668471,-0.9979549106659172,0.8261708781117804,-0.3447350866783115,-0.8477771826473584,0.4337609899774666,-1.06587475112799,-1.3355458381050824,-1.0660320634963367,-1.112004235922521,-0.1805629582625794,-0.9367254326089496,-1.3349452848515226,-0.4875927502793884,-1.1081465994704602,-0.0284184736156933,-0.1965032592774199,-1.1633261552809548,0.1763683562414859,1.1684420854335271,-1.1328654929594184,0.1414999144027091
10,1,0.0656575289467888,0.7298711231383098,-0.1254562527153997,1.5639148159148415,-1.9580455344353516,-0.1477604432703181,0.6889237190028151,1.3509221614682787,0.6396826326094812,0.6239948181428644,1.6676686426207024,0.8099716808795524,0.6226693221695146,-0.3811586264414675,0.6189644129551867,0.7335533089359261,0.6195498026741031,0.6398170000685839,-0.1410751423195144,2.813542881125007,0.7328450423636829,0.4910802806074666,1.1280730342991514,0.6131567627757506,-0.3514661442528221,0.6450848544551865,-0.9719553706871698,-1.3933275594831729,1.2631223877860922,-0.0919515140715714
10,2,0.0328431028552663,0.6998727554941935,-0.1041806080872897,1.5597611002849463,-1.990452549202436,-0.1526217265576773,0.6905236024374947,1.325284492826034,0.7325712149187917,0.7521488707894853,1.6588683798388972,1.3227383445734129,0.7639168431265796,-0.3536667273318398,0.7479452005511336,0.7043027142525271,0.7480017984654606,0.7323510482277612,-0.1459188311309788,2.6252713249436197,0.7039323863125106,0.6918383395604318,1.0493478901987945,0.4848417154974619,-0.4525879130046142,0.7297994236298195,-0.866395691391276,-1.2522728988143166,1.094499660163178,-0.0492655824826191
10,3,-0.0459242970022,0.8792714442504166,-0.131863396884659,1.5308090823870175,-1.2317121667657311,-0.15845590159808,0.6988429962978273,1.2022559319830624,0.9261481841588076,0.8917452495652676,1.6062857151575645,2.239434984043618,0.8816997921982694,1.719600149771063,0.8948277081526866,0.890711850890951,0.8949643438686748,0.9262079198401212,-0.1584361156663997,0.8131891858850385,0.8902583919756113,2.186900709529892,0.2046483710679292,-0.373811306970514,-0.2442544794477998,0.9125308497007172,-0.8572885818049636,-0.1350476505935498,0.0093687406695046,0.0914001899555413
10,4,0.1268319871648361,0.5694854842973717,-0.1303039817322045,1.6507915348605176,-2.143270949113277,-0.1411982460048026,0.6849240104161167,1.354308268647443,0.5163039049619984,0.5261629297385257,1.7026945641403244,-0.3941043059398646,0.5794208955572544,-0.5421575116425783,0.5300304360384474,0.5843414603341944,0.5298016833438965,0.5162143513477953,-0.1311407106060371,3.2939512412603347,0.5839984056558041,-0.1713312879019145,1.1706271662452858,0.6353857733556213,-0.0991490481224554,0.495259087485178,-1.1408508575605985,-1.6237168385756389,1.3126679103446175,0.0908566124751018
10,5,-0.0459242970022,0.9089318021182612,-0.1325091125000763,1.5059694496152043,-1.3060401822865686,-0.1652915354159496,0.7012428214498465,1.1546891882757533,0.9119667212108212,0.866000015774651,1.5887727543977537,1.8610311386809169,0.7873814150119557,3.216459397778336,0.8494766841384847,0.9185252776274776,0.8500902842035716,0.9119891368803928,-0.1606711877466069,0.970250625035015,0.918100208913775,2.0933636587441837,-0.9783564970347322,-1.265117979462714,-0.3739407765998446,0.9153313313263248,-0.8386604031056883,0.7554051047057464,-1.022017883167463,0.1183978714840332
