f_id,i_id,ic.eps.s,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_level.lda_qda_10,ela_level.mmce_qda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init,disp.diff_median_10,disp.ratio_median_10,ela_level.mmce_mda_50,disp.ratio_median_02,disp.ratio_mean_05,ic.eps.ratio,ela_distr.number_of_peaks,ela_level.mmce_mda_10,ic.eps.max,ela_level.mmce_qda_25,disp.diff_mean_05,disp.diff_median_02,ela_level.lda_mda_25,ela_level.mmce_lda_25,ela_meta.quad_simple.adj_r2,nbc.nn_nb.mean_ratio,ela_meta.quad_w_interact.adj_r2,nbc.nn_nb.cor,ela_level.mmce_mda_25,ic.m0
4,1,-0.0347584268581029,-0.1341096249339683,-0.1685177354363236,-0.8103796792444699,-0.9078518001497968,0.185305035975807,0.453795269640407,0.1676602100992467,0.2837752184276351,0.4415808679175401,-0.7847530067262184,-0.7845177265308935,0.1295749810607843,-0.690889286080934,-0.8004572222317637,-0.090404232434942,0.6716470514068997,0.6567417474991573,-0.2367585076519839,0.6435122561651181,-0.8000521869812239,-0.6907521416051794,-0.2249964301389999,0.7942113770611907,0.636462908329743,0.4709202863920966,0.5885882591362825,0.6246476380508376,0.8175639721025131,0.3681246452692374
4,2,0.0878792065802411,-0.1341095351972932,-0.1685131466416284,-0.3901177274048302,-0.1548936253490101,-0.5588249426312095,0.0884806297874696,0.7309137173216959,0.4094287818160051,0.4415808679175401,-0.5662916420919326,-0.5668555988071483,-0.8838634625740968,-0.5822867362843525,-0.650224840633947,0.0734318807309005,1.327329656770172,-0.1068817504679759,-0.2367038491817848,-0.2478121731815979,-0.6503926381482611,-0.5823886566250466,-0.0740942634903439,-0.3719238202064555,1.0836837737725304,0.3493058748950863,0.7100789948185228,0.2776914990382384,-0.3751009316270906,-0.2122284431801341
4,3,-0.1901075968878935,-0.134109684707464,-0.168518434112256,-0.6534739292268716,-0.293988751264391,0.0541826328527252,0.4632430620503975,0.7435238704684669,0.248435153724656,0.4411635169926654,-0.6999412151539478,-0.7004209953649007,-0.1562759920538088,-0.7442855397309216,-0.7790779986966896,-0.2197417318663364,0.0815327065799547,0.3924105366643804,-0.2367592833418474,0.2270279263986257,-0.7789785168925837,-0.7436323812318784,-0.2475057032071168,0.0949784849135187,1.0087331568367683,0.5145767418012818,0.6562255816401157,0.3771684339998924,0.2261536293642145,0.0851533876957281
4,4,-0.0020468902666566,-0.1341095566959406,-0.1685157824013333,-0.6102630572774299,-0.5093903767736759,-0.1960667485020524,0.6175570047468966,0.6468460296765541,0.4622207303229245,0.4415808679175401,-0.7476095628794001,-0.747062879877133,-0.4833800430252981,-0.7175874129059273,-0.7929456031518737,-0.0343278340800715,1.327329656770172,0.6773008416751949,-0.2367581015339781,0.2677970258575338,-0.7932557003076148,-0.7168891717106214,-0.0921016819448375,0.5013702512899444,0.9860772767692296,0.4054356032783224,0.6735356073046036,0.3820209674126562,0.3889618543177791,0.0314412508414974
4,5,0.0306238079520164,-0.1341096279667695,-0.1685156838054618,-0.7087020259196493,-1.0550323829757895,-0.1373305300683691,0.4474967413670812,0.5648800342225418,0.7104737774339756,0.4415808679175401,-0.716758786430918,-0.7166749854221932,-0.3793346696694114,-0.6827440948461913,-0.7594322257185144,-0.0645195047765109,0.6060787908705725,0.6273716129619599,-0.2367638178328583,0.7298468197251572,-0.7591820389305276,-0.6834779886153977,-0.2159026838194811,1.1804329638564353,0.935023957986899,0.4303821492264242,0.6812289520443763,0.6586153719401825,1.1530246402626476,0.1532760978523147
5,1,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7470867389095721,0.9480132313642224,-1.2111278755179606,-3.5615165046052413,1.5842007469198844,0.2877018922835226,0.2961340705987051,0.6650664243860993,0.6649141694476859,-1.3602817510984198,0.5643751853178987,0.5816806884681475,-0.814659773706447,-0.6397181593196447,-3.355218630282009,-0.2367747369103841,-1.7538706708400853,0.5816416239603421,0.5642175371956694,-1.4477901802913868,-2.7310877875166617,1.257947837579696,-0.5019950055839857,0.7216190119281817,0.3844472341190378,-2.0433173017326896,-1.2628902421336246
5,2,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7573141642230493,0.7878201163227129,-1.1937551911925048,-3.611904730791853,1.6157261297868126,0.3051537760874629,0.2973861233733295,0.5713446612763613,0.5716304004232228,-1.3427583197963755,0.4408397849242855,0.4938525269186554,-0.814659773706447,-0.6397181593196447,-3.3728407110043275,-0.2367747369103841,-1.7514724885189727,0.4935153672260279,0.4414127190740575,-1.437615988864598,-2.7310877875166617,1.257947837579696,-0.4832850961229024,0.7216190119281817,0.2995278993956743,-2.0577050053332373,-1.2524098251864586
5,3,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7586778209315129,0.7313482532126537,-1.2078187927893025,-3.649695900431812,1.5610821328174709,0.2619603636727107,0.2948820178240811,0.6049798038303017,0.60484507575769,-1.3562659647583686,0.5222916972717235,0.5597236480807741,-0.814659773706447,-0.6397181593196447,-3.3728407110043275,-0.2367747369103841,-1.7234936947726631,0.5595644457722426,0.5224268151171184,-1.4519318865359203,-2.7168939574410143,1.257947837579696,-0.4739301413923641,0.7216190119281817,0.098147762765984,-2.0425600541747646,-1.312672222632668
5,4,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7666893040937369,0.9404331155105232,-1.1945824618746697,-3.662292956978465,1.6325396673158403,0.2850841097129309,0.2963427460611424,0.6055923643735027,0.6055517709775737,-1.3562659647583686,0.4869958685878331,0.5649239997514685,-0.814659773706447,-0.6397181593196447,-3.3581556437357287,-0.2367747369103841,-1.7362840004852635,0.5647644422876215,0.4871970937744493,-1.5002818050862357,-2.7437875302159247,1.257947837579696,-0.4926400508534406,0.7216190119281817,-0.042575706204161,-2.041802806616841,-1.317912431106251
5,5,-0.8932218609265115,-0.1341096818723656,-0.1685197549812755,0.7944738095286837,0.7985586137821203,-1.196650638580081,-3.703233390755088,1.636743051698098,0.2855204068080293,0.2969687724484549,0.6794894408123751,0.6790480738453302,-1.3551707503019903,0.5064538254263873,0.5741690693882574,-0.814659773706447,-0.6397181593196447,-3.3845887648192066,-0.2367747369103841,-1.7442779415556378,0.5738416291872738,0.5067731231440094,-1.4142963819660288,-2.7310877875166617,1.257947837579696,-0.4957583690969602,0.7216190119281817,-0.1930042419998328,-2.044074549290612,-1.3729346200788772
6,1,0.7664904469548542,-0.1339235260850886,-0.1681103243312237,-0.0280668713077319,0.5026814249593946,-0.6647155899482732,-1.3885242503075963,1.1869809227965895,0.3588183187845791,0.4415808679175401,-0.1182314484015273,-0.1188108294017748,-0.8207060955896462,-0.2162056413450388,-0.144635094872065,0.8925693771297321,1.065056614624863,-1.5019631409848524,-0.2295549541599245,-0.9760602046926834,-0.1442596439847271,-0.2166841808250323,-0.0280853093391129,-1.2810759887360694,0.8662804314805996,0.2807028735377994,0.6434033404071615,-0.22939824259556,-1.1633956394255145,-1.042801486243116
6,2,0.7501142594727443,-0.1340160435983831,-0.1682681191234318,-0.3217644348930895,0.1562701304453414,-0.4914023820347983,-1.0610007800946173,0.99993031778615,0.2562885014364293,0.4415808679175401,-0.339978365040254,-0.3392997380050505,-0.5461723385242893,-0.3365734673695843,-0.3272252201986425,0.8667277189016814,1.1961931356975175,-1.1113403516401332,-0.2301909108058844,-0.7074637847281108,-0.3271261881088807,-0.3365650747056531,-0.1740354359127831,-0.8455495185201575,0.7228966425600112,0.4989851505837112,0.6192013600799604,0.1005740294723615,-0.6810289450282079,-0.8855952320356112
6,3,0.7664904469548542,-0.1335180156359655,-0.1682448745108068,-0.1713360542406936,0.1728200500592515,-0.5588249426312095,-1.284598533797709,1.0755912366667726,0.2240025163991399,0.4415808679175401,-0.2943704482328413,-0.2947779391524663,-0.6188215641306802,-0.4374833365555756,-0.3711393009733891,0.8925693771297321,1.065056614624863,-1.3345533741228268,-0.2298802602411643,-0.8681420002426309,-0.3710980884669956,-0.4372978305690541,-0.110919434229783,-1.0831094113652002,0.8662804314805993,0.4490920586875075,0.628818041004676,-0.1032323738637056,-0.9324351342588292,-0.8777349193252367
6,4,0.803265401637248,-0.1339475829879878,-0.1680809120796861,-0.0892609661000381,0.692563327094559,-0.6796064622272345,-1.5900771550540442,1.2206079978546458,0.2763581678109608,0.4415808679175401,-0.1678488524008005,-0.168279494793536,-0.7451362980995813,-0.2410937256734226,-0.2128174834433819,0.935681876940197,1.4584661778428265,-1.654687840578285,-0.227254262071232,-1.0344159745064128,-0.2129087207886307,-0.2412879335845886,-0.0588779948962967,-1.232518149003592,0.883660284683095,0.3836073755737264,0.6711314370734246,-0.0037554389020515,-1.0990295970020116,-1.0205306002303858
6,5,0.7010673737719615,-0.1340264036616483,-0.1683651342231641,-0.1143181581180575,-0.0649429172184467,-0.2548029669357358,-0.8437015546648531,0.6783714125434822,0.1747009446530088,0.4415808679175401,-0.0794730722135432,-0.078529201868484,-0.3607160239109895,0.000546947623974,-0.0602738344363671,0.7891166053567686,0.6716470514068997,-0.9409935713243818,-0.2324269859397796,-0.4516576704761384,-0.0601018056437281,0.0004350228748787,-0.0740942634903435,-0.5601788296308291,0.4054039670929943,0.4366187857134497,0.5010764627213705,0.2412974984425112,-0.5189779676325667,-0.6668165282635012
7,1,-0.2636983446254545,-0.1341096244101579,-0.1685188645034801,0.1735838644563298,1.8715240128732409,-0.7064927593975834,0.7403783060767569,0.9221677067143932,0.436042904617014,0.4411635169926654,0.1429977796126029,0.1426664019546722,-0.8542926722518974,0.10236183805827,0.1673860053695528,-0.2197417318663364,-0.5085816382469902,0.2984261061453484,-0.2367550214561369,-0.9009171586311648,0.1674664629108745,0.1025940832460799,0.3758210865951785,-0.4249639220680862,0.5193040764736347,0.2464013728591524,0.7131242771113494,-0.0401494394977787,-0.7741703946528055,-0.8214026782342146
7,2,-0.3045775557715693,-0.1341095518593564,-0.1685191470174713,0.1088953993485857,1.1401691682554966,-0.616320255041646,1.111991474203027,0.6426426452942975,0.3217330657012053,0.4411635169926654,0.0444312194793668,0.0451424616109158,-0.6929310756789083,0.0159323088451569,0.0743574921493677,-0.2628542316768013,-0.5085816382469902,0.9563171197785704,-0.2367592833418474,-0.7394395490096073,0.074094595656661,0.0164096333622427,0.5476118586510472,0.3482262952105927,0.2818828675466864,0.3680157843561628,0.7100789948185228,-0.0086079723148153,-0.367528456047855,-0.7087381960521704
7,3,-0.2882013682894594,-0.134109574503457,-0.1685194331238592,0.1310548208611198,0.894573414595643,-0.6361747514135954,0.7435275702134269,-0.2274579218329188,0.2261840018746332,0.4407461660677907,0.1361482389931745,0.1363061449757308,-0.4764436848015723,0.068876051870991,0.1228941077425082,-0.2628542316768013,-0.5085816382469902,0.671426814767756,-0.2367600240189676,-0.5531807220698901,0.1230840365120716,0.0681131717700062,0.599923409261351,0.7150247461128447,-0.5332632831025025,0.3991989667912969,0.7087967706952275,-0.2633659764849057,-0.1623143678505707,-0.5279510037135366
7,4,-0.3863359780637986,-0.134109627524486,-0.1685194774886736,-0.2222174951752437,0.8260997013838939,-0.5199432205694754,0.0443909318741845,0.2370160524064891,0.0298503090803045,0.4399114642180414,-0.2480385962380096,-0.248136054640234,-0.4819197570834611,-0.3297858080072987,-0.2671322675595147,-0.3404222757913339,-0.6397181593196447,-0.1949921540795682,-0.2367643542689761,-0.6203298270610327,-0.2668244741322948,-0.3289700032016162,0.3346741354266606,0.0658437810740323,-0.0312648446197067,0.5457599242364091,0.701423981986279,0.5639909703912922,-0.394789368133103,-0.5358113164239139
7,5,-0.3536244414723523,-0.1341095678814334,-0.1685192338416909,-0.0849995388860889,1.2392160154105,-0.5770248976388297,0.7025871364368046,0.7246086407483109,0.2558522043413308,0.4407461660677907,-0.1209601271848768,-0.120930915061423,-0.6666459287258422,-0.2130380669759712,-0.160813966736446,-0.3145806175632831,-0.6397181593196447,0.3747884559420614,-0.2367626678644362,-0.7826068307896293,-0.1610912116529264,-0.2128331586539714,0.2722784304818402,-0.1582693253835551,0.4611126036974218,0.4522103769310203,0.7036678742020458,0.3213642997531109,-0.5000467786844777,-0.7139784045257533
8,1,0.7010673737719615,-0.1340443624613851,-0.1683196555026171,-1.00717238798463,-0.1866037766703191,-0.0380580482086225,0.0601372525575008,0.5985071092805982,-0.2463257521170502,0.4415808679175401,-1.061686059575135,-1.061542252724751,-0.0854521238747139,-1.0723557422414314,-1.120567758405573,0.8020374344707941,-0.6397181593196447,-0.0481414813935811,-0.2320069878091595,-0.0567569815996563,-1.1205817967493523,-1.0713258418990128,-0.2845109481311013,-0.1164348788448055,1.01137117026929,0.785870428986917,0.7012637039708671,0.5130393695572737,0.1027222774226742,0.0668126580381879
8,2,0.741946584918076,-0.1340732609542547,-0.1682809846104869,-0.8320277294913302,-0.0557204429297795,-0.1381578007505336,-0.2768340100654678,0.7414221782773386,-0.1852441588032592,0.4415808679175401,-0.9243611232539144,-0.9251500752874696,-0.1803707100941194,-0.9777810217935736,-1.00095966997962,0.8494568773192674,-0.443013377710663,-0.4534493380069047,-0.2306292114434037,-0.3381437072768257,-1.0013924029363284,-0.977902896638089,-0.2072591229613239,-0.4152523541215893,1.0630451980945672,0.7297407006036809,0.7100789948185228,0.8478641750379637,-0.2789304917707988,-0.1427956809051518
8,3,0.741946584918076,-0.1340237112515939,-0.1683251086785813,-0.8656930044815263,-0.0584998187428022,-0.1551168497349069,-0.4122523679419876,0.6552527984410685,-0.3113340192867278,0.4415808679175401,-0.8819273838067248,-0.8813349716547662,-0.1975290699107049,-0.9569655330825622,-0.9703353768077568,0.8710346619396898,-0.6397181593196447,-0.5121896070812996,-0.2298802602411643,-0.2861830903193938,-0.97042049386666,-0.9571501660495934,-0.2169831289267506,-0.4040466987987099,1.0552863350577386,0.704794154655579,0.7110406629109947,1.2263617812335263,-0.228952152947844,-0.1113544300636514
8,4,0.7010673737719615,-0.1340716884447794,-0.1683536998911932,-0.9965188199497576,-0.1187617397797106,-0.038885318890787,-0.1445649163256108,0.5985071092805982,-0.375469692266208,0.4415808679175401,-1.02231512284395,-1.0219673204113435,-0.0339770444249595,-1.039322466678304,-1.0893656483814111,0.8236152190912164,-0.5085816382469902,-0.2566694366076825,-0.2315464265635622,-0.132699421768212,-1.0889256776118712,-1.038199919705349,-0.2893729511138148,-0.1761983739001622,0.9835944405974444,0.7765154742563788,0.7025459280941624,0.9594724435315268,0.0194250460510832,-0.0052402084735858
8,5,0.7010673737719615,-0.134038025031888,-0.1683699959130671,-0.9436771224967914,-0.1470608389668545,-0.1046533381228691,-0.3870582548486818,0.7939644830555522,-0.2773028458690442,0.4415808679175401,-0.967908609143288,-0.9668450932605248,-0.1194037720224244,-1.0135293611016154,-1.0344730474129775,0.8236152190912164,-0.6397181593196447,-0.4975045398127009,-0.2315464265635622,-0.1862588269397188,-1.0342801001958737,-1.0140953735235227,-0.2855913932383708,-0.2942312766344916,1.038682368158926,0.7671605195258406,0.7039884302328699,0.714419506186964,-0.0722019084576672,-0.0235809381311289
9,1,0.7092350483266295,-0.1340871339959714,-0.1684894409184191,-1.3108416912506289,-0.8926915684423984,0.1807550472239021,0.4474967413670812,-1.19213463756092,-0.2432716724513605,0.4415808679175401,-1.1106352157090982,-1.1103042228966298,1.1389976383556153,-0.9049268113050336,-0.90215298823644,0.7632318776983376,-0.5085816382469902,0.6273716129619599,-0.233322194826681,0.830570477211873,-0.9022731711124856,-0.905197024352965,-0.4795312899932669,0.8069111197604555,-0.0508171794725141,0.9979160695458034,-0.1193597349381979,1.1729839136931264,1.3067458945211314,0.0117904690655615
9,2,0.7010673737719615,-0.134098623596297,-0.1684807871390128,-1.3480865651005414,-0.9606599405972348,0.2080549797353323,0.4474967413670812,-1.190032945369791,-0.2489435346876414,0.4415808679175401,-1.1837526696384424,-1.1830938305445058,1.1072364191206605,-0.9741609368003544,-1.0240723440715915,0.7546179916223208,-0.5085816382469902,0.6273716129619599,-0.233322194826681,0.8689413943496687,-1.0239257211696366,-0.9746223962701484,-0.4903357410659631,0.8076581634486474,-0.0039536467300707,0.9916794330587778,-0.0788093970389806,0.8090439077358503,1.3211335981216783,0.0170306775391444
9,3,0.7092350483266295,-0.13409534086412,-0.1684840617568765,-1.3140803759332298,-0.8809423888691645,0.2014368142780159,0.4474967413670812,-1.2677955564415475,-0.2096767961287758,0.4415808679175401,-1.1060688552961462,-1.1053573563574544,1.151775140346689,-0.920764683150368,-0.9033086219410384,0.7632318776983376,-0.3774451171743358,0.6273716129619599,-0.2331592682649773,0.8441601770315089,-0.903869661270716,-0.921635183805364,-0.4714279516887449,0.8069111197604555,-0.0669556145891174,0.9636145688671632,-0.1464467195428134,1.3670852502036714,1.2878147055730425,-0.0209608338943374
9,4,0.7010673737719615,-0.1340978196695815,-0.1684891608160619,-1.3359841118129268,-0.9156845865319528,0.1948186488206995,0.4474967413670812,-1.215253251663334,-0.2581057736847091,0.4415808679175401,-1.134469389571824,-1.1350385555925104,1.113807705858926,-0.9361500443715508,-0.9113980578732288,0.7546179916223208,-0.5085816382469902,0.6273716129619599,-0.233322194826681,0.830570477211873,-0.9117152700483048,-0.9363261202357076,-0.4799814754546294,0.8069111197604555,-0.0317303764019163,0.9885611148152652,-0.0531649145730723,0.7775024405528916,1.2991734189418958,0.0314412508415003
9,5,0.7092350483266295,-0.1341021883361866,-0.1684811882378136,-1.3716948718658184,-0.9384249340930502,0.181995953247149,0.4474967413670812,-1.1101686421069108,-0.2013871513219041,0.4415808679175401,-1.1949458213823865,-1.1951076492825048,1.1079665620915786,-0.9682782986863726,-1.0292726957422846,0.7632318776983376,-0.5085816382469902,0.6273716129619599,-0.2331592682649773,0.8313698713189104,-1.0288976476624108,-0.9678117922454008,-0.4849335155296148,0.8084052071368393,-0.0145057004601571,1.0072710242763414,-0.0893877460561677,1.8960113921949056,1.313561122542443,0.0314412508414974
10,1,1.5023162475849186,-0.1254661261574678,-0.1477740029549929,0.715893091703466,2.8112057082034845,-0.9654284829150888,0.8537518149966347,1.098709850769191,0.791625037122297,0.4415808679175401,0.6298720368131019,0.6302861036734527,-1.1069221401896994,0.6109837796055986,0.6088380805262139,1.5910263296035667,0.5405105303342453,0.4159066442941382,0.0653621518149795,-1.1703129727027732,0.6089644126683411,0.6111786131149962,0.4938597145643839,-0.9717999018245984,0.6349111357223775,-0.2057547724502417,0.6930895251848587,-0.4332046459316319,-1.2368486525440991,-0.9707486197313452
10,2,1.498211991121198,-0.104190453863726,-0.1526352970696506,0.685636958484429,2.622966164503288,-0.8599514709391073,1.5528884533358769,1.0209472396974355,0.8147487831625178,0.4415808679175401,0.7154634508949006,0.7157962252792115,-1.043034630234331,0.7241114356437051,0.7382690554412569,1.5823693740971696,0.6716470514068997,1.1031677924645578,0.032545432693376,-1.071188103430134,0.7380520454623931,0.7242132453581754,0.6946424303319872,-0.4077819172396696,0.5050277684858707,-0.2088730906937545,0.6946923053389781,-0.2027093088253604,-0.9324351342588292,-0.8698746066148624
10,3,1.4696047109934722,-0.131873278658211,-0.1584694851042262,0.866577157988699,0.811192140204952,-0.8508514934352972,0.6679452309335083,0.1865754398193992,0.7493042188977417,0.4415808679175401,0.8991202392109532,0.900243677668488,-0.869990746126646,0.8612221547618915,0.8792563674022846,1.5306429882106878,0.1471009671162819,0.9151989314264938,-0.0462274713291417,-0.6898771143732894,0.8789080914228287,0.861352423783181,2.1898884217008625,1.390352240238375,-0.364120068899644,-0.1558616805540311,0.703026762140398,-0.5059926471230863,-0.7045036193238381,-0.5227107952399537
10,4,1.5881585071544824,-0.1303138614779823,-0.1412117910738161,0.554129314661966,3.291532382799557,-1.134191702076658,0.0317938753275311,1.1407436945917573,0.8963363399459388,0.4415808679175401,0.4789037065751342,0.4790533266186434,-1.2726645945881996,0.5517048878416311,0.5100313987830352,1.6254818739076344,0.2782374881889364,-0.2507954097002429,0.1265408848258418,-1.419723934098448,0.5104381629032695,0.5515590846889411,-0.1686332103764352,-2.0251315021752605,0.6574118385291797,-0.2837127285380669,0.6890825747995606,-0.3531378446210376,-1.698012415319546,-1.028390912940763
10,5,1.445060848956694,-0.13251899511328,-0.1653051341467689,0.8964923770306201,0.9682268736407535,-0.8322379030865947,0.6868408157534883,-0.9819654184480656,0.5307193742533902,0.4415808679175401,0.903241101047032,0.9030704585480168,-0.8966409645651705,0.7689099874347954,0.8532546090488153,1.5134152160586538,0.0159644460436275,0.8212145009074626,-0.0462274713291417,-0.671491049911427,0.8531361788685392,0.7686426307761569,2.096339882829768,1.0990052018435117,-1.2663206628220476,-0.1090869069013333,0.7054309323715771,-0.1978567754125966,-0.7946160787167416,-0.5331912121871195
11,1,1.445060848956694,-0.1329355537270961,-0.1653169328431,1.687413267939535,1.2822963405123569,-0.8711196251483287,0.4474967413670812,-1.1522024859294815,0.7807176097448351,0.4415808679175401,1.7876114634628073,1.7878528738406467,-1.246014376149674,1.8332149754413047,1.8245647377639296,1.49614437447624,1.2617613962338448,0.6273716129619599,-0.0854527492580762,-0.8897256411326412,1.824440791135869,1.8332363153983515,3.09350067974735,0.8069111197604555,-1.1809731694169352,-0.9728610603544564,0.7094378827568751,-1.668174399479974,-1.208073245343004,-0.1310052118395873
