f_id,i_id,ela_meta.quad_w_interact.adj_r2,disp.diff_median_05,disp.ratio_median_05,ela_level.lda_qda_50,ela_meta.quad_simple.adj_r2,disp.ratio_mean_10,pca.expl_var_PC1.cor_init,disp.ratio_median_02,disp.diff_median_02,ela_meta.lin_simple.adj_r2,ic.eps.ratio,disp.diff_mean_25,disp.diff_median_10,disp.ratio_mean_25,ic.eps.max,ela_level.mmce_lda_25,disp.diff_mean_02,disp.ratio_median_25,pca.expl_var_PC1.cov_init,disp.ratio_mean_05,disp.diff_mean_10,ic.h.max,ela_meta.lin_simple.intercept,disp.diff_mean_05,nbc.nn_nb.mean_ratio,disp.ratio_mean_02,ela_level.mmce_mda_25,ela_level.mmce_qda_25,pca.expl_var.cor_init,ela_level.mmce_qda_50
5,2,0.7227373050311902,0.5668180903400697,0.5662474793246124,-0.8220814432756735,1.1982983193909114,0.6242393724972337,1.6206413491974223,0.5033104144677463,0.5038854458859078,1.9996018198616037,-0.7790589192390046,0.825272641993717,0.6344050960011937,0.8247477828920127,-0.2250986476727061,-2.803863627404476,0.5005165045955893,0.8206410693552917,0.2974558900247838,0.5572446228052391,0.6237187633960485,0.4712842339510497,-0.1794088364140538,0.5569025589710286,-0.512836192090764,0.5005980750049784,-2.1339392539668927,-1.8149642313869667,-1.2939932784412642,-1.2335376366984685
5,3,0.7227373050311902,0.6378818102897741,0.6377569571430838,-0.8560639615994343,1.1982983193909114,0.660866028623209,1.5655626063969463,0.584883586872088,0.5850202088979688,1.9996018198616037,-0.7790589192390046,0.8262152605915783,0.6681466888674157,0.826918643720627,-0.2250986476727061,-2.789259579219174,0.5598376109223127,0.8217275731887691,0.2949517165262038,0.6232458425056248,0.6608556504492594,0.4886939491303908,-0.1794097964690997,0.62308210618167,-0.5035334692204083,0.5596878333149224,-2.11846642004522,-1.7864357505485466,-1.2939932784412642,-1.2477940565212096
5,4,0.7227373050311902,0.6276851280062419,0.6281088529929723,-0.8479193910920866,1.1982983193909114,0.6687658956307728,1.637588654674491,0.5495352121635392,0.5497380144191325,1.9996018198616037,-0.7790589192390046,0.8341846723734975,0.6687611880752443,0.8345166566207769,-0.2250986476727061,-2.816930407359746,0.5445573754845933,0.829333100023111,0.2964124844003751,0.6284564651135507,0.6688500032347597,0.4663100296140958,-0.1794083709841639,0.6282923744012924,-0.5221389149611196,0.5443338016280872,-2.117692778349136,-1.799477341788969,-1.2939932784412642,-1.234376249629218
5,5,0.7227373050311902,0.6451715436766852,0.6451349191402281,-0.8691233591370778,1.1982983193909114,0.7341193408751577,1.6418254810437594,0.5690221366823538,0.5693432014321701,1.9996018198616037,-0.7790589192390046,0.8601495301145886,0.7428921379651061,0.8605669865641504,-0.2250986476727061,-2.803863627404476,0.5464674049143083,0.8564956958600513,0.2970385277750205,0.637719794194307,0.7341655664184217,0.475014887203765,-0.1794099661665841,0.6373874917320366,-0.5252398225845784,0.5461948963780064,-2.1200137034373867,-1.807628336314232,-1.2939932784412642,-1.2364727819560917
6,1,0.6444815857515623,-0.079463732814857,-0.0801754987328419,-0.337573113841448,0.8112433230616157,-0.0580218690650337,1.1884850595321474,-0.1547131762606008,-0.1551916606944612,1.3584807588518677,1.0304272909931562,0.0464126023607865,-0.0573534213207057,0.0464941758337131,-0.2178863744812468,-1.3119448101586155,-0.1555786045114893,0.0296662785836452,0.4416545473180049,-0.0825040418344723,-0.0577856371834806,0.1516916053017331,-0.1783688020010256,-0.082132267754931,0.2468861756550296,-0.1554378243416482,-1.2202684108921813,-1.02431776243647,-1.2939932784412642,-0.6972446674841789
6,2,0.6202672135974151,-0.2763759788428925,-0.275975259426276,-0.2026260059524642,0.669548070839639,-0.2548003745261521,0.9999462860997492,-0.2752601977025705,-0.2752511119473437,1.0627200401625625,1.0030378077534354,-0.236458669597438,-0.2798021345546397,-0.2357177318861721,-0.2185216696455362,-0.8638311211043463,-0.2584263430346007,-0.2636897564552912,0.4416545473180049,-0.2654547911794038,-0.255489950396527,0.2648547539674437,-0.1785193992590787,-0.2653600334783161,0.463949709296682,-0.2582633092747,-0.7274586504869397,-0.750444346387636,-1.2939932784412642,-0.5215552584921628
6,3,0.6298888184268775,-0.3045510219947575,-0.3049195718766091,-0.2137194726779893,0.8112433230616154,-0.2332552826873443,1.0762091607465574,-0.3763202946257257,-0.3761339048650691,1.2267161021348365,1.0304272909931562,-0.1121187072795393,-0.2340498753535869,-0.1130640950694518,-0.2182113421997831,-1.1082567696794023,-0.3873900608755456,-0.1137522274353883,0.4416545473180049,-0.309455604312995,-0.2328676329396856,0.2685854072201591,-0.1782761917105436,-0.3094187928091572,0.4143351873214519,-0.3871441207066273,-0.9843076935866888,-0.9142793363454198,-1.2939932784412642,-0.5899022123482451
6,4,0.6722238796765122,-0.1679691461442874,-0.168143507160326,-0.1550223955733119,0.8284185051491278,-0.1003938830146922,1.2223796704862864,-0.1796383122730384,-0.1798320596725959,1.3452875929701875,1.0761220788647574,-0.0136579101029261,-0.1071278571548181,-0.0132044969531862,-0.2155880754261924,-1.261983592682582,-0.1727688693789237,-0.0311779360910973,0.4416545473180049,-0.150821093805048,-0.1005922779852729,0.1989465465028,-0.1778185735481536,-0.1509169490753832,0.3492161272289486,-0.1726529507784038,-1.154508866725077,-1.0838200224708874,-1.2939932784412642,-0.7123397002376688
6,5,0.5020818342755183,0.0061794539086698,0.006089903079918,-0.1300269895335208,0.3557942980624049,-0.0084681578357749,0.6758290688507927,0.0623620991931723,0.0622509326067886,0.5385004489904963,0.920778059756807,-0.0379946084477113,-0.0184723805344635,-0.0381693964822526,-0.2207554189562415,-0.5702128891682727,0.0666092420336188,-0.0550810204276029,0.4416545473180049,0.0020238360274271,-0.0089123598707055,0.0173880882039631,-0.1789673736610381,0.0021918100100096,0.4019315568276375,0.0660324508987725,-0.5618993275250534,-0.4896125215792242,0.7728015412913056,-0.2817119602978125
7,1,0.7142382207651649,0.2138697719995619,0.2138079100764306,0.1283992965070894,0.4683530806716374,0.2278096826631578,0.9215649982683016,0.1643285646985978,0.1645621544507826,0.9431465367286028,-0.1485073659218966,0.2689562840558814,0.2047025590359953,0.2690074107666991,-0.225078952725221,-0.4310901143503966,0.1912386623225179,0.2328424954439439,0.4412371850682417,0.2301333146410416,0.2276297665201261,0.0708607848262223,-0.1794074353518868,0.2302096007792708,0.212776191797052,0.1911910728308601,-0.8226165791052203,-0.9476984138989974,-1.2939932784412642,-0.7395946204870276
7,2,0.7111913792358351,0.1142285082815369,0.1144891908841098,0.3929106064899709,0.2337278253690135,0.1251114115648374,0.6398160447120202,0.0777703650917703,0.0782493365809977,0.5642187723547835,-0.1942021537934977,0.2165981055746713,0.1058240501399473,0.216906750879952,-0.2250832101779889,0.3644461946910606,0.101320353785169,0.168738769268769,0.4412371850682417,0.1369210657659356,0.1247804335208527,0.15417870747021,-0.1794082438585747,0.1366532933620173,0.3337115891116892,0.1009279774597636,-0.4071709883083369,-0.7830483244886876,-1.2939932784412642,-0.6481858110353338
7,3,0.7099084985919069,0.1673138673629081,0.1672699959406,1.5309973152006031,-0.5718188845033281,0.2292460221190782,-0.2372070137263303,0.1307929271545918,0.1300298851582375,-0.4463109333419897,-0.1942021537934977,0.2171122611735048,0.1978313406211851,0.216906750879952,-0.2250839500847039,0.7418455451638675,0.1381986143127418,0.1915553497717972,0.4408198228184784,0.1855535434399044,0.2289338098822999,0.2374966301141949,-0.1794084031750403,0.1857395044837225,0.3647206653462149,0.1381498724581548,-0.1975140886696861,-0.5931301520500628,0.7728015412913056,-0.6683125213733212
7,4,0.7025319348893191,-0.218728946108362,-0.2192217056020908,0.6953362964208503,-0.0757321518863424,-0.1693381768988798,0.230962300077717,-0.2684624333355429,-0.2676447279149629,-0.0106024550470166,-0.2764162526513932,-0.1224018192562091,-0.1875713898160098,-0.1228329687982184,-0.2250882758306616,0.0739024992150507,-0.2523656727287746,-0.1648179076088341,0.4399850983189519,-0.2052431521544886,-0.1694230884930553,0.4663100296140958,-0.1794087011055626,-0.2049392037735726,0.5104633236484671,-0.2526800250249421,-0.4350220893673458,-0.6615985060622709,0.7728015412913056,-0.5504874046030197
7,5,0.7047769760161934,-0.1177012913781025,-0.1176328442568016,0.2009983129260329,0.4108468906464843,-0.0271405707627434,0.7224341589127348,-0.1515408862226535,-0.1513349025935358,0.706504561357205,-0.2490267694116724,0.0112786364404977,-0.0600907359737602,0.0117604025758801,-0.2250865911802125,-0.1566877352897188,-0.1276627897695017,-0.0246589130902304,0.4408198228184784,-0.0987148677257961,-0.0271689669411388,0.248688589872341,-0.1794084772929744,-0.0989970833079187,0.4174360949449038,-0.1275214030928556,-0.5425582851229639,-0.8270636949251088,-1.2939932784412642,-0.6083516968247337
8,1,0.7023715748088281,-1.0120129388508772,-1.0126363880641815,-0.2679229936406824,0.95462542352433,-1.0483779239222657,0.5953293678347128,-1.0121378550884472,-1.0111062733146543,0.4970839282480076,0.9344728013766676,-0.984383680700554,-1.0037939285053634,-0.9846647177581744,-0.2203358576809745,-0.1136442248488285,-1.0596469574648273,-0.9525331868800484,0.4416545473180049,-1.0603642179217778,-1.0485184072106597,0.4414390079293239,-0.1789616211875802,-1.0603829780426175,0.7492332106542896,-1.0599298728025286,0.0732605049595672,-0.0869533920312387,0.7728015412913056,-0.0619953724414495
8,2,0.7111913792358351,-0.9004755458020649,-0.9008318870305404,-0.2727910127944992,1.005690920266666,-0.9033076388742884,0.7393814643898037,-0.9174223382411844,-0.917544178644056,0.6846272862875841,0.9847325031215556,-0.8022869061136932,-0.8660343788230729,-0.8023124081545571,-0.2189595143905985,-0.4210978708551884,-0.9533464734341544,-0.7765195658566876,0.4416545473180049,-0.9405198979394974,-0.9030325260220514,0.3071354908315568,-0.1788078113002824,-0.9409581459560108,0.6934168734321489,-0.9533821983696372,-0.3166549098665579,-0.3738683993204916,-1.2939932784412642,-0.1634675370621362
8,3,0.7121535397187816,-0.8680966073227786,-0.8679148258125123,-0.211613118236434,0.998023428263312,-0.8594992854687111,0.6525265238198222,-0.8965758608489645,-0.8967605377668465,0.6437117718443992,1.0076027216267225,-0.8267092970582841,-0.823466342789859,-0.8261918772693163,-0.2182113421997831,-0.40956835912995,-0.9378825813205004,-0.8112876885279673,0.4416545473180049,-0.9098351203594928,-0.859602212307915,0.3929405156440186,-0.1787423586489419,-0.9099250571742252,0.6686096124445338,-0.9380281666828008,-0.2655945579250416,-0.3208869349062829,-1.2939932784412642,-0.1806591021425004
8,4,0.7036544554527563,-0.991977352609551,-0.9922051086874752,-0.2354383273642498,0.9271758021523238,-0.9995423824209654,0.5953293678347128,-0.9790554018355754,-0.977931011502064,0.4643515166934598,0.9573430198818343,-0.9738434909244676,-0.9642983885112923,-0.973810413615103,-0.2198757754819034,-0.1751349540501005,-1.0238339056576728,-0.9416681485452718,0.4416545473180049,-1.029100482274226,-0.9991348520605126,0.49739880672006,-0.1789228728554988,-1.0286643276529868,0.7399304877839339,-1.024103798866578,-0.0118400816096263,-0.1643878400212374,0.7728015412913056,-0.0628339853721989
8,5,0.7050976961771759,-0.927935032302454,-0.9275060573279053,-0.2733058994357684,0.9816149953761352,-0.9507068409196684,0.7923417940056462,-0.9532238972408674,-0.9537905626481232,0.6644200322156436,0.9573430198818343,-0.9201999234461734,-0.9097196861432482,-0.9206243233140464,-0.2198757754819034,-0.2965791442226124,-0.99933410508806,-0.8884294607048736,0.4416545473180049,-0.9740994658572368,-0.950658457510138,0.5185391751521166,-0.178905353209175,-0.9739108072397628,0.7306277649135783,-0.9989790197426652,-0.1054507268357397,-0.2189995033404987,-1.2939932784412642,-0.1295037133667824
9,1,-0.1186720373052999,-0.9473892287644562,-0.946802265628128,0.519057833600901,-0.0950542317347937,-0.9650702354788724,-1.209558665473198,-0.8444596673684143,-0.8447300141275099,-1.1874662521128176,0.8933429273783532,-1.2229518785592937,-1.0528980015672993,-1.2223739784914625,-0.2216496967037741,0.8363875413108228,-0.7240327478628021,-1.2578407640872364,0.4416545473180049,-0.8415180683889171,-0.9657400024813656,0.2611241007147283,-0.1791125225237794,-0.841643121032859,0.960094929049038,-0.7240022704420583,1.3033508017324626,0.8178070002729401,0.7728015412913056,0.159817747741787
9,2,-0.0781009369410668,-1.0159485004339948,-1.0154740657553905,0.4750116218341536,-0.0487425800345373,-1.0842864103202807,-1.207440252288564,-0.9137968639121032,-0.9142587921136384,-1.1640859581452836,0.8842130996317797,-1.2845648578195064,-1.1262468615562886,-1.2853289425212833,-0.2216496967037741,0.8371561754258386,-0.8438136319070402,-1.2947818944254734,0.4416545473180049,-0.9636782206413874,-1.0840110656767814,0.2835080202310205,-0.1791194286622708,-0.9635359749077076,0.9538931138021344,-0.8440428818118657,1.3180499939580503,0.8569317739942016,0.7728015412913056,0.1874919744565197
9,3,-0.1457728909082856,-0.9546789621513676,-0.9547477631635142,0.5191982572303381,-0.1110026151017697,-0.9765609511262388,-1.2858215401200108,-0.8603211175581463,-0.8611926575027561,-1.1787821429248766,0.8933429273783532,-1.2388907021231312,-1.0483171892907597,-1.238655434706072,-0.2214869396079213,0.8363875413108228,-0.7429126541488302,-1.2611002755876686,0.4416545473180049,-0.8426759845240114,-0.9768527198285858,0.2449579366196256,-0.1791114657449145,-0.8432427647844973,0.9259849451910674,-0.7430784916287322,1.284009759330373,0.8316636909658868,0.7728015412913056,0.180783071010524
9,4,-0.0524433240625003,-0.9539186832091744,-0.9530451565487889,0.5080111747518551,-0.0761922014065436,-1.0124694375242522,-1.2328612105041683,-0.8757293834567443,-0.8759054754433235,-1.1697640295373992,0.8842130996317797,-1.2556864516850248,-1.0768076071082644,-1.256022321334986,-0.2216496967037741,0.8363875413108228,-0.7618292917700457,-1.281743848423742,0.4416545473180049,-0.8507813974696733,-1.0127989585945945,0.2536627942092976,-0.1791213803459351,-0.8511038712211204,0.9507922061786824,-0.7616894391279283,1.2956143847716268,0.8178070002729401,0.7728015412913056,0.1740741675645282
9,5,-0.0886847022534754,-1.0374599222689902,-1.0376079517468222,0.5072154408517118,-0.0591703691590982,-1.085722749776201,-1.1269405512724875,-0.9079054681273449,-0.9074380439907048,-1.152729815361053,0.8933429273783532,-1.3152428085499046,-1.1374754379902468,-1.3146355637075782,-0.2214869396079213,0.8379248095408545,-0.8154570411428109,-1.3186849787619763,0.4416545473180049,-0.968888843249312,-1.085995479488785,0.2922128778206925,-0.1791140540909854,-0.9685177225913816,0.969397651919394,-0.8156611868755933,1.3103135769972143,0.8186220997254663,0.7728015412913056,0.1610756671379113
