f_id,i_id,ic.eps.max,disp.diff_mean_05,ic.eps.s,ela_meta.lin_simple.coef.max,disp.diff_median_25,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.mmce_mda_10,ela_level.lda_mda_10,ic.h.max,disp.diff_median_05,disp.diff_median_02,disp.ratio_mean_25,disp.ratio_median_05,disp.ratio_mean_10,ela_meta.lin_simple.intercept,ela_level.lda_qda_10,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_25,ela_distr.kurtosis,ela_level.lda_qda_25,ela_meta.lin_simple.coef.min,disp.ratio_mean_05,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_25,ic.eps.ratio,ic.m0,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_qda_50,ela_level.lda_mda_50
3,1,-0.2367689269030701,-0.8267004968167775,-0.4195496424047053,-0.1685196748316229,-0.8223370582087036,0.1582179301099987,0.0588623800634322,0.2653390855666886,0.8978214311374563,0.64819724056539,-0.7967676909659619,-0.7966746731955082,-0.8476149043118968,-0.797902084366532,-0.8463488856633372,-0.1809045423144509,0.0832904971193392,-0.74232104503888,0.2698409807614307,-0.2961761839449687,0.125354104636236,-0.1341096636294468,-0.8267758326391724,-0.3033620617967927,-0.8236872599822264,-0.4288886874782128,-0.1687842758173409,0.6550455852879016,-0.1457128640309478,0.0520061074686639
3,2,-0.236762717891337,-0.6989882368191941,-0.0590809631488204,-0.1685158616173545,-0.3472999843970105,-0.1338860429212118,-0.6023008813425901,-0.0758294350559262,1.0617182001412395,-1.424339139920339,-0.6562942574799334,-0.7489562496087222,-0.3845037886010402,-0.6556791259362584,-0.629527013657021,-0.1809007553103513,0.4747988843084488,-0.487951637564245,-0.8089634706397134,-0.3130171979066032,-0.2171345339812604,-0.1341096643326164,-0.6990860205564267,3.552914303913659,-0.3468612142324763,-0.2132550478366749,-0.6320000286978719,0.6991475952612476,-0.9573280159139532,-0.2809498993529445
3,3,-0.2367429470639164,-0.4520018482881541,-0.1246021206747822,-0.1685174093490659,-0.3513047812524634,0.0759427278448135,-0.2520046600982516,-1.5610889429388617,1.7668043003521494,-0.6943970673230178,-0.4409850088246163,-0.5081853713164124,-0.3424027780818715,-0.4409281249598714,-0.41986097901065,-0.1809001892984542,0.673465333047036,-0.4523946236161778,-1.0049737107694636,-0.312757914422467,0.0509397697376049,-0.1341096262636236,-0.451795343762693,0.9738563366449008,-0.3511861670283919,-0.092534676552841,-0.662353197690043,0.6898460804305055,-0.4640743856559678,-0.0714053374840342
3,4,-0.236763867859772,-0.7006758631120195,-0.2147192904887535,-0.1685187576166747,-0.5543565026682954,-0.0754652483149698,-0.122784081115789,-0.0375950318827022,0.942920542071386,-0.63076109176325,-0.677503691970036,-0.7050595859948295,-0.5723390663019473,-0.6772108885671365,-0.6810490426486215,-0.1809028267319028,0.2481494622293721,-0.5754765949748776,-0.3885140242545238,-0.2918042230688422,-0.1747626322401136,-0.1341096449129053,-0.7008193664218031,0.3567905358947468,-0.5544589484364488,-0.2563817757649825,-0.3377062597737733,0.6831105007254854,-0.4533245160946043,0.0191618825533266
3,5,-0.2367651611589642,-0.8970790743797313,-0.378583572021515,-0.1685194453509642,-0.9810803888833556,-0.1654818809902276,-0.216263732034465,0.4947455046060332,0.1718357429327704,0.602029964178895,-0.8697727970529469,-0.8410713801703407,-1.0127804071178643,-0.8698635015802553,-0.9486773599105424,-0.1809032430215775,-0.1819779605653907,-0.7888186786632754,0.3252026516377725,-0.304687026394993,-0.0035183129313651,-0.1341096305927027,-0.8972652311644878,-0.2180989363580899,-0.9815480370331664,-0.3340185027647929,0.0766804821193535,0.6782993723647567,0.0176024619974714,-0.1989322673695354
4,1,-0.236758557678838,-0.8003826489529899,-0.0426699799084014,-0.1685177888793566,-0.8109191267484765,-0.2264231413113768,-0.2175809652554889,0.6476831172989299,-1.0942392981635776,-1.2484043839609844,-0.7704679921982343,-0.6944515232663299,-0.8325017210486023,-0.770704068411738,-0.8112852825996102,-0.1809023119200253,-0.9000387832527896,-0.4961571023214911,0.795028723399157,-0.2792406970117208,-0.2013943913775841,-0.1341096194500117,-0.8007756446585219,0.6657552220771836,-0.8096311633954981,-0.092534676552841,0.3551378150475352,0.5897746105273498,0.1817447010690727,-0.1762307214498804
4,2,-0.2367038992080259,-0.650731247148679,0.0802282312411696,-0.1685132000846212,-0.3907562907008609,-0.0755552649476453,0.0457339556272255,-0.1170049461655525,0.5843276112308866,-1.787438529879005,-0.6280745467478387,-0.585906396559561,-0.394219406413155,-0.6279144846490742,-0.577289400929426,-0.1808960763154974,-0.1453848415816731,-0.389486060477289,-0.3728032798166432,-0.302658271048374,-0.213972451761772,-0.1341095297133367,-0.6505523363258796,1.4016354798914443,-0.3901107421916375,0.0713555063035846,-0.2294906138016833,0.7113357871084266,-0.5620635812730194,0.2487262872566461
4,3,-0.2367593333687102,-0.7793101260533888,-0.1983492323935725,-0.1685184875552951,-0.6540503818359515,-0.2489272994801912,-0.4048037137370456,0.3829834030227629,0.0332384751846043,-0.1740793848049265,-0.7455971395435242,-0.7474204021429799,-0.6748928098742818,-0.7457725537865111,-0.7282775692242544,-0.1809021570915058,-0.2847932291286367,-0.5590656654603792,0.0947783998821883,-0.2996813380669484,-0.3141753238726769,-0.1341096792235074,-0.7793977123188764,1.445124919610523,-0.6560953391404784,-0.2219148603377636,0.0700819671210531,0.657451149468266,0.0506789837247462,-0.2069242735938818
4,4,-0.2367581515608276,-0.7935865322602614,-0.0098889385728016,-0.1685158358443492,-0.6108497008633007,-0.0935585914826968,-0.3096994751791066,0.6682708728537422,-0.5530499669564515,-1.952143407798402,-0.7595730405864761,-0.7206323649497989,-0.6263147208137008,-0.7599381870962989,-0.779799598215855,-0.1808997828776134,-0.5006799691536788,-0.4496594686971006,0.5017614938920514,-0.3007081282474772,-0.0825703684185796,-0.1341095512119841,-0.7932644792418906,0.8068198798257367,-0.6106833347833593,-0.0364397716950422,0.0159741441350081,0.674771211566889,-0.1994622118377693,-0.0926465500404366
4,5,-0.236763867859772,-0.7595147257537633,0.0228511776175603,-0.1685157372484768,-0.7092654533749608,-0.2173314614111762,-0.2629816036067858,0.6182720379349114,-1.0128409028194154,-1.7924295867856528,-0.7175560345755567,-0.6871651771497849,-0.7321070036567402,-0.7180079124993256,-0.7504606650400812,-0.1809001748514709,-1.0475508372874964,-0.4688055531306701,1.1818122888460325,-0.288436296110009,-0.0683761326777642,-0.1341096224828129,-0.7597531258446087,1.8397841820616696,-0.7090760108904498,-0.0666414063381427,0.1387065231033554,0.682469016944055,-0.1407513857718566,-0.1004261441392191
5,1,-0.2367747869374202,0.5812359466137221,-0.9029574579553994,-0.1685198084243261,0.7461799740290804,-1.4489390296740507,-0.8401492932855055,-3.3698703238260017,1.4456106322373516,0.523420817899181,0.5933656226769238,0.5626217687523394,0.751143982326277,0.5931631066546627,0.6485055388290549,-0.1809045292408798,0.9600059152620928,0.5131150628197966,-2.7353999909988995,-0.3215266611891587,-1.4647516408039227,-0.1341096763884089,0.5812787920017847,-0.4118294034198339,0.7462706049353248,-0.817029238832981,-1.2878924195287116,0.7228824951741755,-1.214084515821924,-0.4260539326288686
5,2,-0.2367747869374202,0.4931144872153895,-0.9029574579553994,-0.1685198084243261,0.7564049872770449,-1.4387671501817465,-0.8021251609719436,-3.3875169714444127,1.2454145788233306,0.5284118748058289,0.5030804089106335,0.4396111019612525,0.7608596001383942,0.5025030534720186,0.5604887393017369,-0.1809034452425154,0.7994520229736742,0.5103799079007201,-2.7353999909988995,-0.3215080424283298,-1.4812647368390297,-0.1341096763884089,0.4934559348227022,-0.4118294034198339,0.7570829869251139,-0.817029238832981,-1.2773347955314358,0.7228824951741755,-1.1967193419151043,-0.4139198899560237
5,3,-0.2367747869374202,0.5591599702427111,-0.9029574579553994,-0.1685198084243261,0.7577683223767736,-1.4530797947771128,-0.8340022049207265,-3.3875169714444127,1.4599103503383537,0.545880573979099,0.5740315487101565,0.5207609959651285,0.7630186263188641,0.5738978453533504,0.5969835098374543,-0.1809044055229667,0.7428529773483403,0.5021744431434739,-2.7211855079360547,-0.321089465101546,-1.4927887698167217,-0.1341096763884089,0.5593230777070137,-0.4118294034198339,0.7581642251240929,-0.817029238832981,-1.3380411335157782,0.7228824951741755,-1.2107768636491962,-0.4429406966112086
5,4,-0.2367747869374202,0.5643596836854698,-0.9029574579553994,-0.1685198084243261,0.7657779160876793,-1.501418726523726,-0.8263622522387867,-3.372811431762404,0.7603241417047493,0.523420817899181,0.5638510201549071,0.4854722216359782,0.7705752179505089,0.5642652147026943,0.6048549309333939,-0.18090297970335,0.9524087279298334,0.5049095980625558,-2.748118212686708,-0.3215556237060037,-1.5285554331438258,-0.1341096763884089,0.5645231153031444,-0.4118294034198339,0.7657328925169452,-0.817029238832981,-1.343319945514416,0.7228824951741755,-1.1975462549582865,-0.41187542324747
5,5,-0.2367747869374202,0.5734363764495838,-0.9029574579553994,-0.1685198084243261,0.79355586874465,-1.4154528423188548,-0.8462524738762505,-3.3992814031900203,0.5271287388268778,0.5321551674858147,0.581309733598339,0.5050810648613867,0.7964835321161506,0.5812639746744407,0.6699730509088874,-0.1809045752602933,0.8102147050277089,0.5049095980625558,-2.7353999909988995,-0.321329440241119,-1.492507695841656,-0.1341096763884089,0.5737676265851533,-0.4118294034198339,0.7927638474914228,-0.817029238832981,-1.3987474715001205,0.7228824951741755,-1.1996135375662411,-0.4265584114270832
6,1,-0.2295550041059978,-0.144625805386828,0.760281369660225,-0.1681103777706888,-0.0287908217229105,-0.0295567656505887,-0.3476357919446002,-1.5140312159564322,1.4610103286538128,0.2077364685536745,-0.1421775654398416,-0.2195889172885432,-0.0131512855601684,-0.1428832001219292,-0.1193158098929821,-0.1798631666461893,0.5136711594918435,-0.2882853284712519,-1.283278326526208,-0.3085900703317243,-0.1280340838854489,-0.1339235206012664,-0.1449931255910269,-0.3648196867034375,-0.0300584219316194,0.8907633369414282,-1.066182315585891,0.6446214738396563,-0.6679084508002995,-0.1854440973962198
6,2,-0.2301909607590893,-0.3274823947905106,0.7438703864198061,-0.1682681725642787,-0.3224191188269631,-0.175473727217181,-0.2210496794041856,-1.122863860414992,0.6866255945688201,0.321283013179923,-0.3387778603028365,-0.3396707586798421,-0.2938246890212928,-0.3383689397970053,-0.3153857535554601,-0.1800137992620485,0.1664796984075815,-0.5016274121596555,-0.847118135703138,-0.3052669663156275,-0.0605763298696924,-0.134016038114494,-0.3275722234107001,-0.3302255705797325,-0.321992735655959,0.8649131503710142,-0.9078179556267344,0.6204054610906553,-0.4946701682536969,-0.1947902309210369
6,3,-0.2298803101908856,-0.371451901446821,0.760281369660225,-0.1682449279514502,-0.1720262156381492,-0.1123720677118254,-0.2314558218502758,-1.3463880635815264,0.9297208022858428,0.3250263058599089,-0.3669082681528675,-0.4405723654408234,-0.1718397098247264,-0.3672668317489724,-0.2939182414756276,-0.1797705346123055,0.1830668907496817,-0.4551297785352596,-1.0850236943339036,-0.3088845225863151,-0.0958511137404319,-0.1335180101524362,-0.3714836520002419,-0.4543922957819249,-0.1727818641968501,0.8907633369414282,-0.8998997376287776,0.6300277178121126,-0.5620635812730194,-0.1888161398895488
6,4,-0.2272543119915053,-0.2132711451355286,0.797134462947001,-0.1680809655188937,-0.0899704843232327,-0.0603424540255266,-0.1763954732114693,-1.6669688286493347,1.463210285284736,0.2551515091668341,-0.2305427672417645,-0.2442339115062696,-0.0725245055230992,-0.2307101266426147,-0.1615352503166559,-0.1793128090085553,0.703980702164945,-0.378545440800961,-1.2346498318375294,-0.3142156944369988,0.0961926797231749,-0.1339475775041483,-0.2131713962958416,-0.3336255907075064,-0.0906077610744456,0.933890064869736,-1.0437473645916766,0.6723656473865246,-0.6827928855775725,-0.1655835636559836
6,5,-0.2324270359180599,-0.0604725483527059,0.6947192869890253,-0.1683651876648607,-0.115021766780746,-0.0755552649476449,-0.1529487218772404,-0.9522796001036782,0.7119250958244375,0.0729779320741672,-0.0566700558639532,-0.0021057726628384,-0.097353306598506,-0.0567561495984168,-0.0699405321093662,-0.1804618788411689,-0.0552315519055267,-0.4141024547490282,-0.5613322130712121,-0.2962410048160028,-0.1344285168181926,-0.1340263981777518,-0.0606369601426961,-0.3798249972082294,-0.1143950014519841,0.7872764233712037,-0.6874275546835763,0.5022120743620886,-0.2581730379036821,-0.1246942294849089
7,1,-0.2367550714829519,0.1670833320501306,-0.2720963441123627,-0.1685189179465229,0.1728123561494601,0.3742578485306173,0.0894660985652251,0.2888679490579033,1.2652141885016428,0.1266317938206367,0.1506912362877046,0.1002245294151123,0.2081488979380251,0.1506287220568812,0.165486517032805,-0.1809020438514015,1.885596571909049,-0.2417876948468561,-0.4259205586304321,-0.2945142871450531,0.7333873811970077,-0.1341096189262013,0.1670091301767672,0.0065392210632061,0.1721331212774584,-0.2219148603377636,-0.8431525086434137,0.7143828350702214,-0.709667559480984,0.0384648344639573
7,2,-0.2367593333687102,0.0737165476876118,-0.3130624144955532,-0.1685192004605166,0.1081391473560835,0.5460095836750087,0.3375889296321284,0.9476761268119184,0.0662378246484548,0.2102319970069984,0.0512078256688643,0.0138956148872214,0.1563322696067416,0.0514692888883651,0.0631580427855998,-0.1809028525479138,1.1525946141348724,-0.3593993563673862,0.3483947029508344,-0.2926110360380958,1.2802167996872336,-0.1341095463753999,0.0739862354015554,-0.2815858540661194,0.1083400675376955,-0.2650415882660712,-0.7296580506726859,0.7113357871084266,-0.6195340377741593,0.0906651143213164
7,3,-0.2367600740458387,0.1227033217009706,-0.2966514312551342,-0.1685194865669071,0.1302933427266735,0.5983092472593334,1.4051625474981149,0.6623886569809392,-0.0492598984750169,0.2938322001933574,0.1042090861736053,0.0656858201273713,0.1563322696067416,0.1041654448007762,0.1669176845047937,-0.1809030119017843,0.9064457445696628,-0.389486060477289,0.7157268705222368,-0.2666840667919434,1.2068564921950984,-0.1341095690195004,0.1225199196321011,-0.3443043337275369,0.131046069716255,-0.2650415882660712,-0.5475390367196528,0.7100528195455658,-0.6393799508105242,0.3037410277777285
7,4,-0.2367644042958958,-0.2671839634630798,-0.3949945552619338,-0.1685195309317219,-0.2228956565467738,0.3331202473980245,0.6212770576666824,-0.2052381842576082,1.081517809819547,0.523420817899181,-0.2812221528128523,-0.3320629561169787,-0.1815553276368435,-0.2817064065578514,-0.2302312889721228,-0.1809033099022559,0.837817819001585,-0.561800820379461,0.0656013030689811,-0.2984159519143156,0.7295226140398553,-0.1341096220405294,-0.2674829000776421,-0.2934587913477768,-0.2236000595488661,-0.3426352316215976,-0.5554572547176126,0.7026757560591153,-0.5231986682434714,0.1363868243489727
7,5,-0.236762717891337,-0.1614564567936521,-0.362213513926334,-0.168519287284737,-0.0857100621365804,0.2707387209540708,0.1575670560921703,0.3653367554043513,0.9704199999579216,0.3050620782333149,-0.1803545475220265,-0.2157314399327252,-0.0476957044476924,-0.1802804720597683,-0.0885457092452228,-0.1809030860371201,1.251864528609731,-0.4496594686970953,-0.1588379031864577,-0.3036374799512289,0.8607841603955146,-0.1341095623974768,-0.161171020334543,-0.2759083229187656,-0.0841203318805698,-0.3167850450511836,-0.7349368626713237,0.7049209492941216,-0.5802556682230204,0.0131346884904475
8,1,-0.23200703778273,-1.120894810025496,0.6947192869890253,-0.1683197089439154,-1.007665423328064,-0.2859241355097222,-0.2823010241818057,-0.0581827874375154,0.3236327504664796,0.4984655333659393,-1.0732494138348383,-1.0756631512167565,-1.0386887212835063,-1.0738486212412046,-1.10610578182932,-0.180456125017123,-0.177166408588293,-0.8435217770449174,-0.1169425846854425,-0.3094768750141689,-0.1841786104048128,-0.1340443569774756,-1.1208668477980754,-0.3193756541325797,-1.007497753808663,0.8002015166564109,0.0516061251258202,0.7025153851137577,-0.0415218205900321,-0.2103494191186018
8,2,-0.2306292614015237,-1.0017119045348943,0.7356853573722154,-0.1682810380514465,-0.8325620714566684,-0.2086898646743512,-0.2868674326813558,-0.4640556826609705,0.741624510341901,0.3637069968864349,-0.961888719901541,-0.982083607955245,-0.8573305221240115,-0.962223430760075,-0.9615578671584424,-0.1803022790177456,-0.0459883073179444,-0.8024944532586858,-0.416194859692695,-0.3099995794848478,-0.1099750809874808,-0.1340732554703244,-1.0012659830870876,-0.1372796204775201,-0.83233716557406,0.8476366090131209,-0.1595463548197216,0.7113357871084266,-0.1415782988150384,-0.2139338737374946
8,3,-0.2298803101908856,-0.9707416814854803,0.7356853573722154,-0.1683251621199274,-0.8662194067312187,-0.2184116610032792,-0.2294799720187398,-0.5228778413890076,0.6448264185812775,0.4498027285261177,-0.9295610765945213,-0.961296091093336,-0.8810798101091833,-0.9293591614813652,-0.9179072592627816,-0.1802368109991787,-0.0487739426731059,-0.7696725942297006,-0.404972899379923,-0.3127572248387327,-0.1716708185143914,-0.1340237057676993,-0.9706435394654332,-0.3605584398024116,-0.8669367879413876,0.8692215147994165,-0.1278734828278909,0.7122980127805725,-0.1585300162002667,-0.1861078852886074
8,4,-0.2315464765319679,-1.0892404141546663,0.6947192869890253,-0.1683537533327897,-0.9970143678614338,-0.2907850336741864,-0.2518290290021151,-0.2670014509220468,0.3016331841572444,0.5546149235657326,-1.0532455682525943,-1.0424817024801365,-1.0278935903811566,-1.0534501092751094,-1.057446087781697,-0.1804173675875584,-0.1091715819645692,-0.8435217770449174,-0.176793039686893,-0.3114608074180516,-0.1780652514471351,-0.1340716829608501,-1.0896666222212954,-0.2531935086464151,-0.9966853718188712,0.8217864224427065,-0.0209775398554604,0.7037983526766185,-0.0423487336332139,-0.2189521102039447
8,5,-0.2315464765319679,-1.0345978114842722,0.6947192869890253,-0.1683700493548062,-0.9441851327469498,-0.2870043351018251,-0.2873504181957313,-0.5081723017069983,0.5139289990413396,0.5758269154189886,-0.9893047046950634,-1.018336751623349,-0.9749974489596356,-0.988854821382475,-1.0087863937340769,-0.1803998438279044,-0.1375344146716719,-0.8271108475304247,-0.2949976883147575,-0.3067743963590364,-0.2035024461905766,-0.1340380195479832,-1.0347773364843682,-0.3703870103018222,-0.9437047000688998,0.8217864224427065,-0.0394533818506962,0.7052416911848373,-0.1080883205661727,-0.2307675346884437
9,1,-0.2333222448150003,-0.902598068472484,0.7029043160366156,-0.1684894943612043,-1.3112631083488826,-0.4809001618843303,0.4559203806541253,0.6182720379349114,-1.0128409028194154,0.3175397204999372,-1.0087280815438944,-0.9092558641727168,-1.275102088044992,-1.0081200826837873,-1.023098068453964,-0.1806070617825209,-0.8848444085882705,-1.0678044804096491,0.8077469450869667,-0.1971333409236076,-0.3299154664763535,-0.134087128512031,-0.9024652687606184,-0.4183061905302291,-1.3113256877217705,0.7613831531565055,-0.0038214008598841,-0.1185838551172635,0.1771966793315724,-0.2036053341319439
9,2,-0.2333222448150003,-1.0242439961201824,0.6947192869890253,-0.1684808405817222,-1.3484991982602204,-0.4917021578053612,0.4146031652880035,0.6182720379349114,-1.0128409028194154,0.3399994765798523,-1.0771787406456366,-0.9787976087262148,-1.3377138472786276,-1.0766817479031618,-1.1418849686290429,-0.1806139695424622,-0.952965855000865,-1.0732747902478132,0.8084950757744848,-0.1957734817993613,-0.3527527269504375,-0.1340986181123483,-1.0243772612921094,-0.2887557093188165,-1.3480877864870582,0.752766424299701,0.0014574111387537,-0.0780100059417855,0.2044848097565741,-0.199489849199141
9,3,-0.2331593182514694,-0.904194471722454,0.7029043160366156,-0.1684841151996146,-1.3145010292107382,-0.4727986649435572,0.4560521039762278,0.6182720379349114,-1.0128409028194154,0.3013187855533291,-1.016006266432077,-0.9257215777007916,-1.291294784398519,-1.016052837337269,-1.0345474082298771,-0.1806060047555414,-0.8730687682232681,-1.034982621380664,0.8077469450869667,-0.204571191082898,-0.3386287597033883,-0.1340953353801737,-0.9036208326708692,-0.3595190050776349,-1.3145694023187071,0.7613831531565055,-0.0368139758513772,-0.1456865448827014,0.1978695054111192,-0.2038442977732035
9,4,-0.2333222448150003,-0.9120396534080196,0.6947192869890253,-0.1684892142588446,-1.336399599250129,-0.4813502450477068,0.4455581459820695,0.6182720379349114,-1.0128409028194154,0.3100531351399654,-1.0152471919345367,-0.940437139465579,-1.3085669938422786,-1.0143529613400946,-1.0703265950295986,-0.1806159216843503,-0.9078892101627914,-1.0732747902478132,0.8077469450869667,-0.2040939991386899,-0.3304073459327182,-0.1340978141856334,-0.9117097800426276,-0.3427550634722703,-1.3351129280993088,0.752766424299701,0.0159741441350111,-0.0523506546845661,0.1912542010656643,-0.1957195339703795
9,5,-0.2331593182514694,-1.0292156519558022,0.7029043160366156,-0.1684812416805265,-1.3721019371742724,-0.4863011598448456,0.444811713823489,0.6182720379349114,-1.0128409028194154,0.3487338261664887,-1.09865608378193,-0.971975588587684,-1.3668607007149745,-1.0987801358664313,-1.1433161361010318,-0.1806085937093142,-0.93068077215957,-1.0787451000859776,0.8092432064620028,-0.1900906222441312,-0.3304073459327182,-0.1341021828522354,-1.0295772988882388,-0.1943252586745184,-1.371875026864594,0.7613831531565055,0.0159741441350081,-0.0885944883353884,0.1784370488963453,-0.2041098129301585
